totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
-0.0911,-0.9254,-0.1771,0.8729,0.4630,-0.3025,-0.8763,-0.4213,0.0098,0.4033,-0.0538,1.6491,0.2883
-0.2552,1.0692,-0.1771,-0.5822,0.4630,-0.3025,0.9355,0.1057,1.7136,-1.1948,0.1458,-0.5675,-0.4978
-0.5113,-0.5930,-0.1771,-0.5822,-2.1600,-0.3025,-0.5139,-0.4213,0.3105,-0.6621,-0.1477,-0.4371,-0.4978
-0.4981,-0.5930,-0.1771,-0.6549,0.4630,-0.3025,-0.5139,-0.4213,-0.5693,-0.6621,-0.1594,-0.4371,-0.4978
0.3028,-0.2605,-0.1771,0.5091,0.4630,-0.3025,-0.1516,-0.4213,-0.7377,1.4701,0.0519,0.4756,0.2883
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,0.6272,-1.3221,-0.0185,-0.0535,-0.0669
-0.4325,-0.2605,-0.1771,-0.5094,0.4630,-0.3025,-0.1516,-0.4213,-0.1013,1.4701,0.0049,-0.3719,-0.4978
-0.5375,-0.2605,-0.1771,-0.6913,0.4630,-0.3025,-0.1516,-0.4213,-0.4389,0.9374,-0.1125,-0.6979,-0.6550
-0.6688,-1.2578,-0.1771,-0.5094,0.4630,-0.3025,-1.2387,-0.4213,0.3486,-1.3221,-0.1007,-0.0535,-0.0669
-0.7082,-1.2578,-0.1771,-0.7277,0.4630,-0.3025,-1.2387,-0.4213,0.0105,0.4033,-0.1125,-0.6979,-0.3406
-0.6294,-0.5930,-0.1771,-0.7277,0.4630,-0.3025,-0.5139,-0.4213,0.4790,-0.1294,-0.1477,-0.7631,-0.7022
-0.6189,-0.5930,-0.1771,-0.7422,0.4630,-0.3025,-0.5139,-0.4213,-0.6437,0.9374,-0.1477,-0.6979,-0.7022
-0.6557,-1.2578,-0.1771,-0.4367,0.4630,-0.3025,-1.2387,-0.4213,-0.5121,0.9374,-0.1360,-0.2415,-0.3406
-0.5362,-0.2605,-0.1771,-0.7059,0.4630,-0.3025,-0.1516,-0.4213,-0.3251,0.9374,-0.0185,-0.6979,-0.6236
1.6289,1.0692,-1.8634,0.5091,0.4630,-0.8817,1.2979,-0.4213,-0.5871,0.9374,-0.0185,1.8447,0.7600
0.1977,0.7367,-0.1771,-0.0729,0.4630,-0.3025,0.5732,0.6326,0.0867,-0.6621,-0.0185,-0.4371,-0.3878
-0.6426,-1.2578,1.5093,-0.3639,0.4630,1.4350,-1.2387,-0.4213,-0.0455,-1.3221,-0.0303,-0.0535,-0.0669
-0.6426,-0.9254,1.5093,-0.6549,0.4630,1.4350,-0.8763,-0.4213,-0.6431,1.4701,-0.1477,-0.7957,-0.2777
-0.2224,-1.2578,3.1957,1.9641,0.4630,4.0413,-1.2387,-0.4213,-0.4752,1.4701,0.0636,1.5187,0.6027
0.1715,-0.2605,-0.1771,0.5091,-2.1600,-0.3025,-0.1516,-0.4213,0.9289,-0.6621,-0.1360,1.9751,-0.3406
0.1058,0.0719,-0.1771,-0.0002,0.4630,-0.3025,0.2108,-0.4213,0.0491,0.4033,-0.1125,-0.0459,-0.1834
0.2503,1.7340,-0.1771,-0.2184,0.4630,-0.3025,1.6603,0.3691,0.0682,-0.1294,0.0754,-0.3719,-0.1834
-0.6163,-0.9254,-0.1771,-0.5822,0.4630,-0.3025,-0.8763,-0.4213,1.6779,-1.3221,0.0754,-0.5675,-0.6550
-0.6098,-0.5930,-0.1771,-0.6913,-2.1600,-0.3025,-0.5139,-0.4213,-0.5484,0.4033,-0.1712,-0.6979,-0.7179
-0.2881,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.5732,0.2374,0.5552,0.4033,0.0402,-0.3067,1.5461
0.1190,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,1.6595,-2.2616,-0.0538,-0.1111,-0.4192
-0.3800,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,-1.0543,0.4033,-0.1242,-0.7631,-0.3406
-0.5178,0.0719,-0.1771,-0.6913,0.4630,-0.3025,0.2108,-0.4213,0.0874,-0.6621,-0.0185,-0.8283,-0.6865
-0.5704,-0.2605,-0.1771,-0.6913,-2.1600,-0.3025,-0.1516,-0.4213,-0.4180,0.9374,-0.0772,-0.8544,-0.6865
-0.5375,-0.9254,3.1957,-0.3639,0.4630,4.0413,-0.8763,-0.4213,0.2559,-0.1294,-0.0185,-0.3719,3.9044
-0.2487,-0.2605,-0.1771,-0.2184,-2.1600,-0.3025,-0.1516,-0.4213,1.0790,-1.3221,-0.1125,0.0192,-0.4978
0.3107,1.7340,-0.1771,-0.2912,0.4630,-0.3025,1.6603,-0.4213,0.7051,-0.6621,0.0167,-0.5023,-0.4978
0.3422,2.0664,-0.1771,-0.3639,0.4630,-0.3025,2.0226,0.3691,-0.5103,0.4033,-0.0420,-0.2415,-0.4978
-0.4850,1.0692,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.4213,3.0828,-1.3221,-0.0185,-0.6653,-0.6786
-0.6294,-0.9254,1.5093,-0.5822,0.4630,1.4350,-0.8763,-0.4213,0.7237,-1.3221,0.1458,-0.0535,-0.0669
-0.0123,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.9972,-1.3221,0.1341,-0.0535,-0.0669
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.1630,-0.6621,0.0871,-0.4371,-0.4978
-0.3049,0.7367,-0.1771,-0.5822,-2.1600,-0.3025,0.9355,-0.4213,-0.2686,-1.3221,-0.0420,-0.0535,-0.0669
-0.3537,0.4043,-0.1771,-0.5822,0.4630,-0.3025,0.5732,-0.4213,-0.8668,-1.3221,-0.1594,-0.0535,-0.0669
0.4341,0.0719,-0.1771,0.3636,-2.1600,-0.3025,0.2108,-0.4213,-0.5097,-0.6621,-0.0538,0.0844,-0.0261
0.3750,1.4016,-0.1771,-0.2184,0.4630,-0.3025,1.6603,-0.4213,-1.1473,-0.1294,-0.0890,-0.3719,-0.6550
-0.4325,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.5732,-0.4213,-1.0532,-0.6621,-0.0538,-0.8283,-0.5764
1.8521,-0.2605,1.5093,2.6917,0.4630,1.4350,-0.1516,-0.4213,-0.3793,0.4033,-0.1829,2.0403,1.5461
-0.2224,0.0719,-0.1771,-0.3639,-2.1600,-0.3025,0.2108,-0.4213,-0.9771,1.4701,-0.1007,-0.3067,-0.6550
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-1.1461,0.4033,-0.0303,-0.4371,-0.3406
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.9580,-2.2616,-0.1829,-0.8283,-0.6550
5.2265,1.7340,-0.1771,3.0554,0.4630,-0.3025,1.6603,4.1896,1.0440,0.4033,0.0636,2.8226,1.5461
0.4866,1.4016,-0.1771,-0.1457,0.4630,-0.3025,1.6603,-0.4213,-0.4531,-0.6621,-0.0890,-0.1763,0.7600
0.5654,1.7340,-0.1771,-0.2184,0.4630,-0.3025,2.0226,-0.4213,-0.0233,-0.1294,-0.0303,-0.5675,-0.4978
-0.1436,0.0719,-0.1771,-0.1457,0.4630,-0.3025,-0.1516,0.6326,0.5578,-0.1294,-0.0185,-0.3067,0.4455
0.0927,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,4.3753,0.4033,0.1106,-0.2415,-0.1834
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-0.7900,0.4033,-0.1242,-0.5675,0.4455
0.0467,2.0664,-0.1771,-0.5458,0.4630,-0.3025,2.0226,0.3033,1.1000,-1.3221,-0.1007,-0.0535,-0.0669
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-1.0328,-1.3221,0.1576,-0.0535,-0.0669
-0.5507,0.7367,-0.1771,-0.8004,0.4630,-0.3025,0.9355,-0.4213,-0.9578,0.9374,-0.0303,-0.8609,-0.7022
-0.6505,-0.2605,-0.1771,-0.8295,0.4630,-0.3025,-0.1516,-0.4213,0.1083,-3.8611,0.0049,-0.8935,0.7600
3.7691,0.7367,-0.1771,2.8372,0.4630,-0.3025,0.5732,5.1117,1.5493,-1.1948,0.0284,1.9099,-0.0261
0.5654,0.4043,-0.1771,0.3636,0.4630,-0.3025,0.2108,0.8961,-0.3025,0.4033,-0.1477,1.2579,-0.3406
-0.1962,0.7367,-0.1771,-0.5094,0.4630,-0.3025,0.9355,-0.4213,-0.3775,0.9374,0.0167,-0.8283,-0.3406
0.3028,-0.9254,-1.8634,1.9641,0.4630,-0.7369,-0.8763,-0.4213,0.7452,-0.1294,0.2045,1.2579,3.9044
-0.1699,0.4043,-0.1771,-0.3639,0.4630,-0.3025,0.5732,-0.4213,-0.1339,-0.1294,-0.1829,-0.4371,-0.6865
-0.6426,-1.2578,-1.8634,-0.3639,0.4630,-0.7369,-1.2387,-0.4213,-0.0208,-1.3221,0.1106,-0.0535,-0.0669
1.8784,0.0719,-0.1771,1.9641,0.4630,-0.3025,0.2108,-0.4213,-0.5072,-0.6621,-0.0068,1.1927,1.5461
0.6704,1.4016,-0.1771,-0.0729,0.4630,-0.3025,1.2979,1.1596,-0.3959,0.4033,-0.0185,-0.3067,-0.6550
0.1255,0.0719,-0.1771,0.1453,0.4630,-0.3025,-0.1516,0.7644,-0.4899,0.4033,-0.0772,-0.0459,-0.1834
-0.5507,-0.5930,-0.1771,-0.5822,-2.1600,-0.3025,-0.5139,-0.4213,-1.2751,-1.3221,-0.2416,-0.0535,-0.0669
1.0249,-0.5930,-0.1771,2.3279,0.4630,-0.3025,-0.5139,-0.4213,-1.1252,-1.3221,0.2163,-0.0535,-0.0669
-0.5901,-0.9254,-0.1771,-0.5094,-2.1600,-0.3025,-0.8763,-0.4213,-0.8824,-1.3221,-0.1125,-0.0535,-0.0669
8.5747,1.0692,-0.1771,5.6017,0.4630,-0.3025,1.2979,-0.4213,-0.1893,0.4033,-0.1477,3.4745,0.7600
-0.6557,-0.9254,-0.1771,-0.7277,-2.1600,-0.3025,-0.8763,-0.4213,0.2411,0.9374,0.0284,-0.8087,-0.6550
-0.4325,-0.5930,1.5093,-0.3639,0.4630,1.4350,-0.5139,-0.4213,-1.1804,-1.3221,0.0284,-0.0535,-0.0669
-0.4979,0.0719,1.5093,-0.6549,0.4630,1.4350,0.2108,-0.4213,-0.4327,-1.3221,-0.1007,-0.0535,-0.0669
0.1715,-1.2578,-0.1771,4.1467,0.4630,-0.3025,-1.2387,-0.4213,-0.0208,-1.3221,-0.0890,-0.0535,-0.0669
0.6967,-0.2605,-0.1771,1.0184,0.4630,-0.3025,-0.1516,-0.4213,-0.1512,1.4701,0.0167,1.5187,-0.0261
-0.5113,-0.5930,1.5093,-0.5094,0.4630,1.4350,-0.5139,-0.4213,-0.9000,-1.3221,-0.1594,-0.0535,-0.0669
0.6310,0.7367,-0.1771,0.1453,0.4630,-0.3025,0.9355,-0.4213,0.0547,0.4033,-0.1007,1.2579,1.5461
0.3028,0.7367,-0.1771,-0.1457,-2.1600,-0.3025,0.9355,-0.4213,-0.8435,0.9374,-0.1007,0.0844,0.1311
-0.2408,0.7367,-0.1771,-0.5458,0.4630,-0.3025,0.9355,-0.4213,0.2613,0.4033,-0.1125,-0.6327,-0.0669
-0.5113,-0.5930,1.5093,-0.5094,0.4630,1.4350,-0.5139,-0.4213,2.0013,-1.3221,-0.0303,-0.0535,-0.0669
-0.6820,-1.2578,-1.8634,-0.5822,0.4630,-0.7369,-1.2387,-0.4213,-0.0940,-1.3221,-0.0655,-0.0535,-0.0669
-0.5638,-0.9254,-0.1771,-0.4367,-2.1600,-0.3025,-0.8763,-0.4213,-1.1792,-0.6621,-0.1360,-0.5675,-0.0669
-0.5901,-0.9254,-0.1771,-0.5094,-2.1600,-0.3025,-0.8763,-0.4213,-0.5428,0.4033,-0.2299,-0.7631,-0.6550
-0.5113,-0.2605,-0.1771,-0.6186,0.4630,-0.3025,-0.1516,-0.4213,0.3180,-0.1294,-0.0185,-0.7631,-0.3406
-0.5441,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.7303,0.9374,-0.0538,-0.7631,-0.7179
-0.5375,-0.9254,1.5093,-0.3639,-2.1600,1.4350,-0.8763,-0.4213,0.2989,0.9374,-0.0303,-0.5675,-0.0669
-0.2881,-1.2578,1.5093,1.6004,0.4630,1.4350,-1.2387,-0.4213,1.1792,0.4033,0.0402,2.1707,-0.1834
-0.0386,-0.5930,-0.1771,0.3636,0.4630,-0.3025,-0.5139,-0.4213,-0.8798,-0.6621,-0.0185,0.0844,-0.3406
1.1956,2.3989,-0.1771,-0.0002,0.4630,-0.3025,2.3850,1.0278,-0.1869,-1.1948,0.0167,-0.3719,1.2316
-0.0780,-0.2605,-0.1771,-0.1093,0.4630,-0.3025,-0.1516,-0.4213,-0.7482,-1.7289,-0.0068,-0.2415,0.4455
-0.3275,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.9355,-0.4213,2.5645,-0.6621,-0.0185,-0.7631,-0.5921
-0.6163,-1.2578,3.1957,-0.2184,-2.1600,4.0413,-1.2387,-0.4213,0.4113,-0.6621,0.0402,-0.4371,0.7600
3.0601,1.0692,-0.1771,1.9641,0.4630,-0.3025,0.9355,3.2015,-0.0190,-0.6621,0.0167,1.5839,2.3322
0.7492,1.0692,-0.1771,-0.0002,0.4630,-0.3025,1.2979,-0.4213,-0.1118,-0.6621,-0.1007,0.2148,-0.1834
-0.1699,0.7367,-0.1771,-0.4367,0.4630,-0.3025,0.9355,-0.4213,0.2626,-0.1294,-0.0538,-0.6327,-0.6550
-0.1699,1.0692,-0.1771,-0.5822,0.4630,-0.3025,1.2979,-0.4213,1.2734,-1.7289,0.0636,-0.4371,1.5461
0.3159,0.0719,-0.1771,0.2908,0.4630,-0.3025,0.2108,-0.4213,1.2179,-0.1294,-0.0655,0.0192,-0.7179
-0.5901,-0.5930,1.5093,-0.6549,-2.1600,1.4350,-0.5139,-0.4213,-0.0548,0.4033,-0.1242,-0.6979,-0.6550
0.3028,-0.2605,-0.1771,0.5091,0.4630,-0.3025,-0.5139,2.1897,-0.6351,-1.3221,-0.0068,-0.0535,-0.0669
1.0249,1.4016,-0.1771,0.1453,0.4630,-0.3025,1.2979,1.5548,-0.3166,-1.3221,-0.2299,-0.0535,-0.0669
0.0402,-0.2605,-0.1771,0.1453,0.4630,-0.3025,-0.1516,-0.4213,-0.5226,-0.1294,-0.1007,0.8016,-0.0669
0.1190,2.0664,-0.1771,-0.5094,-2.1600,-0.3025,2.0226,0.3691,-0.5785,-1.1948,0.0049,-0.7761,-0.3406
0.4341,0.4043,-0.1771,0.2181,0.4630,-0.3025,0.2108,1.4231,-0.3165,-0.1294,-0.1829,1.2579,0.7600
0.8280,0.4043,-0.1771,0.5091,0.4630,-0.3025,0.5732,-0.4213,2.0032,-1.3221,0.0167,-0.0535,-0.0669
0.3028,0.0719,-0.1771,0.5091,0.4630,-0.3025,-0.1516,-0.4213,0.4877,-0.1294,0.1223,2.6922,-0.0261
3.8479,0.7367,-0.1771,2.6917,0.4630,-0.3025,0.5732,6.1657,-0.2232,-1.3221,-0.0420,-0.0535,-0.0669
0.5391,0.7367,-0.1771,0.0726,0.4630,-0.3025,0.9355,-0.4213,0.3204,-1.3221,0.0284,-0.0535,-0.0669
-0.1896,0.0719,-0.1771,-0.3276,0.4630,-0.3025,0.2108,-0.4213,1.3109,-1.3221,0.0284,-0.0535,-0.0669
-0.4325,-0.2605,-0.1771,-0.5094,-2.1600,-0.3025,-0.1516,-0.4213,-0.8785,0.9374,-0.1594,-0.3719,-0.4978
-0.2973,0.4043,-0.1771,-0.5094,0.4630,-0.3025,0.5732,-0.4213,-0.3915,0.9374,-0.2064,-0.5023,-0.5764
-0.5638,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,0.5262,-0.6621,-0.1594,-0.6979,-0.3406
-0.6426,-0.9254,1.5093,-0.6549,0.4630,1.4350,-0.8763,-0.4213,-0.9518,-1.3221,-0.1712,-0.0535,-0.0669
0.2371,0.0719,-0.1771,0.1453,0.4630,-0.3025,0.2108,-0.4213,1.0317,0.4033,0.0049,-0.1111,-0.0261
0.1715,0.7367,-0.1771,-0.2184,0.4630,-0.3025,0.9355,-0.4213,-0.3344,1.4701,-0.2064,0.0844,-0.7101
-0.3800,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,0.3210,0.9374,-0.1360,-0.6653,-0.4978
-0.2749,-1.2578,1.5093,1.6731,0.4630,1.4350,-1.2387,-0.4213,0.7507,-1.3221,0.2045,-0.0535,-0.0669
-0.4981,-0.5930,-0.1771,-0.5094,-2.1600,-0.3025,-0.5139,-0.4213,0.4133,0.4033,-0.1829,-0.1111,-0.4978
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.7463,-0.6621,0.0167,-0.6979,-0.6550
-0.6294,-0.2605,-0.1771,-0.8004,0.4630,-0.3025,-0.1516,-0.4213,1.2378,-0.6621,-0.0185,-0.8283,-0.6865
0.1058,0.0719,-0.1771,-0.0002,0.4630,-0.3025,0.2108,-0.4213,-0.3149,-0.6621,-0.1125,-0.1111,-0.0669
-0.4456,-1.2578,1.5093,0.7274,0.4630,1.4350,-1.2387,-0.4213,-0.3149,-1.3221,0.0049,-0.0535,-0.0669
2.4036,0.4043,-0.1771,1.9641,0.4630,-0.3025,0.5732,-0.4213,-0.7267,-0.1294,0.0754,0.8668,0.4455
-0.1962,0.4043,-0.1771,-0.4367,0.4630,-0.3025,0.5732,-0.4213,-0.4845,-0.6621,0.1106,-0.5023,-0.1834
0.0796,0.7367,-0.1771,-0.2912,0.4630,-0.3025,0.9355,-0.4213,-0.8958,-1.3221,-0.1477,-0.0535,-0.0669
-0.6623,-0.5930,1.5093,-0.7277,0.4630,1.4350,-0.8763,-0.4213,-0.4088,-1.1948,-0.0538,-0.8087,-0.0261
0.8280,-0.9254,-0.1771,3.4192,0.4630,-0.3025,-0.8763,-0.4213,-0.5016,0.9374,-0.0772,4.1265,1.0744
-0.3931,0.4043,-0.1771,-0.5094,0.4630,-0.3025,0.5732,-0.4213,-0.3147,-1.7289,0.1576,-0.4371,-0.4978
6.6052,1.0692,-0.1771,4.1467,0.4630,-0.3025,0.9355,8.8004,1.5752,-0.1294,0.0636,3.4745,1.5461
-0.4890,-0.5930,1.5093,-0.2184,0.4630,1.4350,-0.8763,0.1979,-0.5761,-0.1294,-0.0655,1.8447,-0.0261
-0.6557,-1.2578,3.1957,-0.4367,-2.1600,4.0413,-1.2387,-0.4213,0.2841,-0.6621,0.0167,-0.6653,0.1311
0.7098,2.0664,-0.1771,-0.1457,0.4630,-0.3025,2.0226,0.7644,-0.3696,0.4033,0.0167,-0.3719,-0.6550
-0.4325,1.7340,-0.1771,-0.7277,0.4630,-0.3025,1.6603,-0.2105,-0.4999,0.4033,-0.1947,-0.7631,-0.6865
2.3379,-0.2605,-0.1771,3.4192,0.4630,-0.3025,-0.1516,-0.4213,0.1168,0.4033,-0.4764,2.8226,0.7600
-0.2487,-1.2578,-0.1771,1.8186,0.4630,-0.3025,-1.2387,-0.4213,1.4461,0.9374,-0.0420,2.6922,0.4455
3.3883,1.4016,-0.1771,1.6004,0.4630,-0.3025,1.2979,4.1896,0.5853,-1.3221,-0.2181,-0.0535,-0.0669
0.4341,0.0719,-0.1771,0.3636,0.4630,-0.3025,0.2108,-0.4213,-0.2016,-1.1948,-0.0303,0.0192,0.7600
0.6967,-0.5930,-0.1771,1.9641,0.4630,-0.3025,-0.5139,-0.4213,0.9777,-1.3221,-0.0303,-0.0535,-0.0669
-0.6426,-1.2578,-0.1771,-0.3639,0.4630,-0.3025,-1.2387,-0.4213,-0.9683,-1.3221,0.0402,-0.0535,-0.0669
0.6179,2.7313,-0.1771,-0.3639,-2.1600,-0.3025,2.7474,0.6326,-0.2581,-0.1294,0.0049,-0.5675,-0.0669
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,-0.5748,-1.3221,-0.1007,-0.0535,-0.0669
-0.6111,-0.2605,-0.1771,-0.7059,0.4630,-0.3025,-0.1516,-0.4213,-0.3129,-1.3221,-0.0185,-0.0535,-0.0669
-0.4981,0.4043,-0.1771,-0.7277,0.4630,-0.3025,0.5732,-0.4213,-0.3885,-1.3221,0.1458,-0.8283,-0.4978
1.1431,0.4043,-0.1771,0.8001,0.4630,-0.3025,0.5732,-0.4213,-0.3690,0.9374,-0.0420,1.5187,-0.4192
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-0.0208,-1.3221,0.0049,-0.0535,-0.0669
0.0402,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,-0.5367,0.9374,0.1106,-0.6327,-0.3406
-0.6557,-1.2578,-0.1771,-0.4367,0.4630,-0.3025,-1.2387,-0.4213,0.3050,-1.3221,-0.0420,-0.0535,-0.0669
-0.3498,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,0.0003,-0.8183,-1.3221,-0.1242,-0.0535,-0.0669
2.2066,1.4016,-0.1771,0.8729,0.4630,-0.3025,1.6603,-0.4213,-0.0140,-0.1294,0.0049,0.5408,0.7600
1.3663,0.7367,-0.1771,0.7274,0.4630,-0.3025,0.9355,-0.4213,0.1550,-0.6621,-0.0420,0.1496,-0.0261
-0.4325,-0.2605,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,0.3691,1.2408,-1.3221,0.0754,-0.0535,-0.0669
-0.0911,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.2110,-1.1948,0.0871,0.2148,-0.4506
-0.0255,2.0664,-0.1771,-0.5822,0.4630,-0.3025,2.0226,0.2374,0.6045,-0.6621,-0.0303,-0.7631,-0.4978
0.3947,0.0719,-0.1771,0.5091,0.4630,-0.3025,0.2108,-0.4213,-0.7237,1.4701,0.0519,0.4756,0.2883
0.1977,1.4016,-0.1771,-0.3639,0.4630,-0.3025,1.2979,0.6326,-0.2743,-1.3221,0.0989,-0.0535,-0.0669
0.2371,-0.5930,-0.1771,0.8729,-2.1600,-0.3025,-0.5139,-0.4213,-1.0421,1.4701,-0.1594,0.9972,-0.0261
-0.3406,1.7340,-0.1771,-0.6913,0.4630,-0.3025,1.6603,-0.0590,-0.7427,0.9374,-0.1360,-0.7631,-0.6393
-0.3800,-0.2605,1.5093,-0.4367,0.4630,1.4350,-0.5139,0.5009,-1.2665,-1.3221,-0.1360,-0.0535,-0.0669
-0.5178,0.0719,1.5093,-0.6549,0.4630,1.4350,-0.1516,-0.0919,0.1371,-1.3221,-0.1125,-0.0535,-0.0669
-0.6951,-1.2578,3.1957,-0.6549,0.4630,4.0413,-1.2387,-0.4213,-0.1248,-2.2616,0.1576,-0.9261,0.7600
-0.3997,0.0719,-0.1771,-0.5094,0.4630,-0.3025,0.2108,-0.4213,-0.0872,1.4701,0.0049,-0.3719,-0.4978
-0.6688,-1.2578,-0.1771,-0.5094,0.4630,-0.3025,-1.2387,-0.4213,0.3622,-0.1294,-0.1007,-0.6979,-0.3406
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.7057,0.9374,0.1576,-0.7305,-0.4978
-0.4128,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,-0.0919,-0.4248,0.9374,-0.1125,-0.6979,-0.6550
0.9068,0.4043,-0.1771,0.8001,-2.1600,-0.3025,0.5732,-0.4213,-0.9666,1.4701,-0.1829,0.4104,-0.0261
-0.3078,2.0664,-0.1771,-0.6913,0.4630,-0.3025,2.0226,-0.0919,0.4930,-0.1294,0.1223,-0.7631,-0.5293
0.5654,0.0719,-0.1771,0.5091,0.4630,-0.3025,-0.1516,2.2135,-0.3676,0.4033,0.0989,1.0624,0.4455
-0.0452,-0.5930,-0.1771,0.3272,0.4630,-0.3025,-0.5139,-0.4213,-0.0208,-1.7289,0.0519,0.2148,-0.1834
-0.4588,-0.9254,-0.1771,-0.0729,0.4630,-0.3025,-0.8763,-0.4213,1.7283,-1.3221,-0.1125,-0.0535,-0.0669
0.0402,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.5355,-1.3221,-0.1712,-0.0535,-0.0669
-0.5507,-1.2578,-0.1771,0.1453,0.4630,-0.3025,-1.2387,-0.4213,-0.0208,0.4033,-0.4764,1.9099,-0.0261
0.0730,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,-0.1241,-1.3221,-0.0303,-0.0535,-0.0669
0.0008,1.4016,-0.1771,-0.4367,-2.1600,-0.3025,1.2979,0.3033,-0.7229,-1.3221,-0.1477,-0.0535,-0.0669
0.4078,-0.2605,-0.1771,0.6546,0.4630,-0.3025,-0.1516,-0.4213,1.5407,0.9374,0.0636,0.7364,0.7600
-0.5901,-1.2578,3.1957,-0.0729,0.4630,4.0413,-1.2387,-0.4213,0.4371,-0.6621,0.0402,-0.2089,0.7600
0.3028,-0.9254,-0.1771,1.9641,0.4630,-0.3025,-0.8763,-0.4213,1.5408,0.9374,0.0636,1.2579,5.4766
-0.2224,-0.2605,-0.1771,-0.0729,0.4630,-0.3025,-0.1516,-0.4213,-0.3670,-1.1948,-0.1007,-0.2415,-0.1834
-0.5638,-0.9254,-0.1771,-0.4367,0.4630,-0.3025,-0.8763,-0.4213,3.5256,1.4701,-0.4764,-0.7305,-0.3406
-0.5507,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,1.2992,0.4033,0.0519,0.0192,-0.5293
-0.5638,-0.5930,-0.1771,-0.5822,-2.1600,-0.3025,-0.5139,-0.4213,-0.3104,-1.3221,0.0049,-0.0535,-0.0669
-0.2749,1.0692,-0.1771,-0.6186,0.4630,-0.3025,0.9355,0.1715,1.9534,-0.6621,-0.0538,-0.7957,-0.3406
-0.5901,-0.5930,-0.1771,-0.6549,0.4630,-0.3025,-0.5139,-0.4213,0.0444,0.4033,0.0284,-0.2741,-0.0261
0.6836,1.7340,-0.1771,0.3636,0.4630,-0.3025,0.9355,0.7644,-0.3277,-0.1294,0.0049,0.2148,0.6027
-0.2618,0.7367,1.5093,-0.5094,0.4630,1.4350,0.5732,0.2374,-0.3277,0.9374,20.8452,-0.5023,-0.6393
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.7205,0.4033,0.0402,-0.7631,-0.7336
-0.4719,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.1578,0.4957,-0.1294,-0.1477,-0.7631,-0.7022
-0.5323,0.4043,-0.1771,-0.7422,0.4630,-0.3025,0.5732,-0.4213,-0.6270,0.9374,-0.1477,-0.6979,-0.7022
-0.1962,-0.9254,-0.1771,0.5818,0.4630,-0.3025,-0.8763,-0.4213,-0.8141,0.4033,-0.0890,0.5408,0.7600
-0.2224,0.0719,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.3272,0.4033,-0.2064,0.2148,-0.6550
-0.5507,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,1.7314,-1.1948,0.1458,-0.5675,-0.4978
-0.2881,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.5732,0.2374,-0.4949,-0.1294,-0.1477,-0.6653,-0.3406
