projectId,status,updateTime,rate,guaranteeRate,prepareRate,referenceLevel
10000010000003837,9,2015-03-15 18:06:45,86.0,36.0,12.0,0
10000010000003838,9,2015-06-02 18:06:45,52.0,95.0,23.0,1
10000010000003839,10,2015-04-16 18:06:45,48.0,74.0,23.0,1
10000010000003840,9,2015-05-11 18:06:45,50.0,85.0,35.0,1
10000010000003841,9,2015-04-19 18:06:45,7.0,45.0,79.0,0
10000010000003842,9,2015-04-04 18:06:45,7.0,8.0,40.0,0
10000010000003843,9,2015-05-29 18:06:45,74.0,1.0,43.0,1
10000010000003844,10,2015-05-10 18:06:45,66.0,46.0,4.0,1
10000010000003845,9,2015-04-28 18:06:45,1.0,91.0,70.0,0
10000010000003846,9,2015-04-23 18:06:45,32.0,38.0,19.0,2
10000010000003847,10,2015-06-03 18:06:45,70.0,76.0,53.0,1
10000010000003848,10,2015-04-12 18:06:45,51.0,80.0,57.0,0
10000010000003849,9,2015-05-10 18:06:45,96.0,77.0,45.0,2
10000010000003850,9,2015-05-17 18:06:45,91.0,60.0,83.0,2
10000010000003851,10,2015-03-15 18:06:45,33.0,28.0,14.0,1
10000010000003852,10,2015-04-16 18:06:45,91.0,36.0,2.0,2
10000010000003853,10,2015-04-21 18:06:45,6.0,13.0,71.0,0
10000010000003854,9,2015-04-11 18:06:45,52.0,64.0,37.0,1
10000010000003855,9,2015-04-14 18:06:45,54.0,87.0,64.0,0
10000010000003856,10,2015-03-12 18:06:45,41.0,71.0,86.0,2
10000010000003857,9,2015-05-28 18:06:45,94.0,53.0,60.0,1
10000010000003858,9,2015-04-22 18:06:45,33.0,35.0,95.0,2
10000010000003859,9,2015-03-16 18:06:45,50.0,65.0,20.0,2
10000010000003860,9,2015-04-21 18:06:45,51.0,28.0,8.0,1
10000010000003861,10,2015-04-22 18:06:45,25.0,48.0,46.0,0
10000010000003862,10,2015-04-26 18:06:45,92.0,56.0,57.0,2
10000010000003863,10,2015-04-10 18:06:45,97.0,61.0,27.0,1
10000010000003864,9,2015-04-27 18:06:45,97.0,0.0,97.0,2
10000010000003865,10,2015-06-09 18:06:45,100.0,93.0,2.0,1
10000010000003866,9,2015-06-07 18:06:45,26.0,25.0,34.0,1
10000010000003867,9,2015-04-11 18:06:45,61.0,99.0,16.0,2
10000010000003868,10,2015-05-26 18:06:45,49.0,99.0,53.0,0
10000010000003869,10,2015-03-22 18:06:45,81.0,12.0,60.0,0
10000010000003870,9,2015-03-26 18:06:45,97.0,89.0,97.0,1
10000010000003871,10,2015-05-07 18:06:45,30.0,60.0,8.0,1
10000010000003872,10,2015-05-12 18:06:45,22.0,45.0,11.0,1
10000010000003873,10,2015-06-08 18:06:45,3.0,29.0,70.0,2
10000010000003874,10,2015-05-27 18:06:45,40.0,7.0,64.0,2
10000010000003875,10,2015-03-30 18:06:45,24.0,86.0,71.0,0
10000010000003876,10,2015-04-22 18:06:45,76.0,61.0,99.0,2
10000010000003877,10,2015-05-13 18:06:45,34.0,42.0,40.0,0
10000010000003878,10,2015-03-23 18:06:45,1.0,63.0,23.0,0
10000010000003879,9,2015-03-14 18:06:45,57.0,3.0,78.0,2
10000010000003880,10,2015-03-25 18:06:45,91.0,13.0,61.0,2
10000010000003881,10,2015-05-29 18:06:45,10.0,2.0,51.0,2
10000010000003882,9,2015-05-13 18:06:45,96.0,9.0,11.0,2
10000010000003883,9,2015-05-28 18:06:45,30.0,62.0,53.0,2
10000010000003884,9,2015-04-11 18:06:45,82.0,10.0,43.0,0
10000010000003885,10,2015-05-12 18:06:45,32.0,72.0,28.0,1
10000010000003886,10,2015-05-18 18:06:45,79.0,90.0,91.0,1
10000010000003887,10,2015-05-06 18:06:45,92.0,48.0,89.0,2
10000010000003888,10,2015-04-01 18:06:45,25.0,97.0,30.0,1
10000010000003889,9,2015-05-25 18:06:45,6.0,61.0,28.0,2
10000010000003890,10,2015-04-18 18:06:45,9.0,51.0,84.0,0
10000010000003891,9,2015-05-31 18:06:45,2.0,87.0,97.0,0
10000010000003892,9,2015-05-19 18:06:45,55.0,39.0,26.0,2
10000010000003893,9,2015-05-20 18:06:45,99.0,51.0,26.0,2
10000010000003894,9,2015-05-27 18:06:45,74.0,11.0,71.0,1
10000010000003895,10,2015-03-27 18:06:45,59.0,42.0,19.0,2
10000010000003896,9,2015-05-01 18:06:45,43.0,48.0,77.0,0
10000010000003897,9,2015-04-22 18:06:45,21.0,36.0,10.0,2
10000010000003898,10,2015-03-19 18:06:45,39.0,1.0,70.0,1
10000010000003899,10,2015-05-19 18:06:45,37.0,16.0,51.0,2
10000010000003900,9,2015-05-13 18:06:45,81.0,92.0,17.0,2
10000010000003901,9,2015-04-20 18:06:45,86.0,68.0,29.0,2
10000010000003902,9,2015-05-05 18:06:45,98.0,75.0,16.0,2
10000010000003903,10,2015-06-05 18:06:45,11.0,20.0,100.0,1
10000010000003904,9,2015-04-25 18:06:45,37.0,5.0,69.0,1
10000010000003905,9,2015-04-14 18:06:45,86.0,35.0,49.0,2
10000010000003906,10,2015-05-23 18:06:45,49.0,79.0,90.0,0
10000010000003907,10,2015-03-23 18:06:45,79.0,31.0,64.0,0
10000010000003908,10,2015-05-29 18:06:45,32.0,87.0,44.0,2
10000010000003909,9,2015-03-26 18:06:45,49.0,12.0,11.0,1
10000010000003910,9,2015-03-23 18:06:45,62.0,95.0,47.0,1
10000010000003911,10,2015-04-17 18:06:45,59.0,76.0,70.0,2
10000010000003912,10,2015-03-30 18:06:45,46.0,60.0,76.0,0
10000010000003913,10,2015-06-01 18:06:45,55.0,95.0,22.0,0
10000010000003914,10,2015-05-07 18:06:45,59.0,46.0,63.0,2
10000010000003915,9,2015-05-20 18:06:45,90.0,68.0,28.0,1
10000010000003916,10,2015-05-12 18:06:45,56.0,81.0,48.0,1
10000010000003917,10,2015-05-01 18:06:45,29.0,89.0,32.0,2
10000010000003918,10,2015-04-03 18:06:45,61.0,63.0,51.0,0
10000010000003919,9,2015-05-29 18:06:45,63.0,93.0,100.0,0
10000010000003920,9,2015-04-18 18:06:45,69.0,45.0,40.0,0
10000010000003921,10,2015-05-17 18:06:45,21.0,0.0,16.0,1
10000010000003922,10,2015-04-21 18:06:45,96.0,70.0,92.0,0
10000010000003923,10,2015-06-05 18:06:45,44.0,47.0,51.0,1
10000010000003924,10,2015-04-06 18:06:45,92.0,93.0,45.0,0
10000010000003925,10,2015-03-23 18:06:45,88.0,65.0,93.0,2
10000010000003926,9,2015-03-22 18:06:45,83.0,63.0,98.0,2
10000010000003927,10,2015-05-06 18:06:45,41.0,82.0,55.0,0
10000010000003928,10,2015-04-09 18:06:45,69.0,46.0,46.0,2
10000010000003929,9,2015-05-09 18:06:45,85.0,98.0,60.0,1
10000010000003930,9,2015-03-21 18:06:45,5.0,18.0,11.0,1
10000010000003931,10,2015-05-31 18:06:45,15.0,10.0,85.0,0
10000010000003932,10,2015-05-30 18:06:45,74.0,4.0,79.0,2
10000010000003933,10,2015-05-30 18:06:45,90.0,14.0,33.0,2
10000010000003934,10,2015-04-08 18:06:45,70.0,10.0,15.0,0
10000010000003935,10,2015-06-09 18:06:45,11.0,4.0,78.0,1
10000010000003936,9,2015-05-13 18:06:45,77.0,36.0,30.0,2
10000010000003937,10,2015-03-19 18:06:45,28.0,54.0,72.0,2
10000010000003938,9,2015-06-02 18:06:45,57.0,91.0,8.0,2
10000010000003939,10,2015-05-15 18:06:45,31.0,54.0,28.0,2
10000010000003940,9,2015-03-14 18:06:45,100.0,80.0,81.0,2
10000010000003941,9,2015-05-25 18:06:45,82.0,68.0,59.0,0
10000010000003942,10,2015-06-02 18:06:45,47.0,38.0,25.0,1
10000010000003943,10,2015-04-03 18:06:45,75.0,23.0,81.0,1
10000010000003944,10,2015-03-27 18:06:45,22.0,34.0,46.0,2
10000010000003945,10,2015-03-18 18:06:45,86.0,6.0,9.0,2
10000010000003946,9,2015-04-27 18:06:45,30.0,20.0,66.0,1
10000010000003947,10,2015-04-27 18:06:45,46.0,11.0,59.0,1
10000010000003948,10,2015-04-29 18:06:45,15.0,23.0,99.0,1
10000010000003949,9,2015-05-11 18:06:45,7.0,43.0,53.0,0
10000010000003950,10,2015-03-22 18:06:45,12.0,61.0,21.0,2
10000010000003951,10,2015-03-27 18:06:45,78.0,95.0,7.0,2
10000010000003952,9,2015-05-30 18:06:45,22.0,77.0,27.0,0
10000010000003953,10,2015-06-07 18:06:45,25.0,58.0,33.0,2
10000010000003954,10,2015-04-17 18:06:45,97.0,21.0,51.0,2
10000010000003955,10,2015-03-28 18:06:45,68.0,33.0,63.0,2
10000010000003956,9,2015-04-12 18:06:45,42.0,25.0,3.0,2
10000010000003957,10,2015-05-08 18:06:45,63.0,41.0,99.0,0
10000010000003958,9,2015-04-30 18:06:45,91.0,6.0,1.0,2
10000010000003959,10,2015-05-01 18:06:45,3.0,30.0,90.0,1
10000010000003960,9,2015-05-29 18:06:45,58.0,77.0,52.0,2
10000010000003961,9,2015-04-08 18:06:45,28.0,97.0,33.0,1
10000010000003962,10,2015-03-22 18:06:45,40.0,95.0,63.0,2
10000010000003963,9,2015-05-12 18:06:45,30.0,53.0,100.0,0
10000010000003964,10,2015-06-04 18:06:45,84.0,85.0,87.0,1
10000010000003965,10,2015-04-23 18:06:45,58.0,11.0,56.0,2
10000010000003966,9,2015-05-19 18:06:45,10.0,59.0,69.0,2
10000010000003967,10,2015-04-18 18:06:45,88.0,94.0,45.0,1
10000010000003968,9,2015-03-18 18:06:45,18.0,70.0,31.0,0
10000010000003969,10,2015-05-25 18:06:45,22.0,41.0,82.0,1
10000010000003970,9,2015-03-20 18:06:45,26.0,37.0,61.0,1
10000010000003971,10,2015-04-13 18:06:45,1.0,81.0,21.0,0
10000010000003972,9,2015-04-07 18:06:45,37.0,44.0,69.0,0
10000010000003973,9,2015-04-19 18:06:45,37.0,3.0,46.0,1
10000010000003974,10,2015-03-22 18:06:45,51.0,22.0,11.0,2
10000010000003975,9,2015-06-09 18:06:45,38.0,77.0,94.0,0
10000010000003976,10,2015-05-05 18:06:45,52.0,97.0,47.0,0
10000010000003977,10,2015-03-22 18:06:45,74.0,36.0,8.0,0
10000010000003978,10,2015-04-25 18:06:45,95.0,21.0,15.0,0
10000010000003979,9,2015-04-01 18:06:45,37.0,84.0,21.0,2
10000010000003980,9,2015-05-22 18:06:45,22.0,1.0,17.0,0
10000010000003981,9,2015-05-24 18:06:45,52.0,56.0,94.0,0
10000010000003982,9,2015-04-08 18:06:45,35.0,23.0,100.0,1
10000010000003983,10,2015-06-06 18:06:45,20.0,1.0,68.0,0
10000010000003984,9,2015-04-24 18:06:45,77.0,78.0,1.0,2
10000010000003985,10,2015-04-20 18:06:45,35.0,26.0,4.0,1
10000010000003986,9,2015-05-16 18:06:45,62.0,56.0,24.0,0
10000010000003987,10,2015-04-07 18:06:45,4.0,58.0,95.0,0
10000010000003988,10,2015-06-05 18:06:45,80.0,91.0,49.0,0
10000010000003989,10,2015-04-17 18:06:45,62.0,74.0,18.0,0
10000010000003990,10,2015-05-17 18:06:45,76.0,2.0,64.0,1
10000010000003991,10,2015-05-27 18:06:45,87.0,87.0,44.0,2
10000010000003992,9,2015-04-07 18:06:45,18.0,54.0,66.0,0
10000010000003993,10,2015-05-30 18:06:45,46.0,70.0,40.0,0
10000010000003994,10,2015-04-29 18:06:45,88.0,62.0,81.0,2
10000010000003995,10,2015-04-07 18:06:45,89.0,24.0,58.0,1
10000010000003996,9,2015-05-25 18:06:45,77.0,97.0,66.0,2
10000010000003997,10,2015-03-26 18:06:45,68.0,27.0,13.0,0
10000010000003998,10,2015-04-26 18:06:45,42.0,68.0,36.0,0
10000010000003999,9,2015-05-23 18:06:45,2.0,28.0,71.0,2
10000010000004000,10,2015-04-05 18:06:45,0.0,84.0,86.0,2
10000010000004001,10,2015-04-21 18:06:45,51.0,73.0,29.0,2
10000010000004002,9,2015-03-14 18:06:45,53.0,65.0,82.0,1
10000010000004003,10,2015-04-04 18:06:45,50.0,74.0,13.0,0
10000010000004004,10,2015-04-10 18:06:45,14.0,38.0,8.0,2
10000010000004005,9,2015-05-27 18:06:45,35.0,27.0,63.0,2
10000010000004006,9,2015-05-20 18:06:45,85.0,78.0,13.0,2
10000010000004007,9,2015-05-25 18:06:45,48.0,24.0,42.0,2
10000010000004008,10,2015-03-20 18:06:45,1.0,47.0,21.0,2
10000010000004009,10,2015-03-13 18:06:45,17.0,88.0,0.0,2
10000010000004010,10,2015-03-26 18:06:45,54.0,6.0,37.0,1
10000010000004011,9,2015-04-09 18:06:45,37.0,24.0,44.0,2
10000010000004012,10,2015-05-29 18:06:45,61.0,15.0,12.0,1
10000010000004013,10,2015-03-30 18:06:45,8.0,62.0,45.0,2
10000010000004014,10,2015-03-26 18:06:45,16.0,94.0,81.0,0
10000010000004015,10,2015-04-14 18:06:45,3.0,73.0,44.0,0
10000010000004016,10,2015-03-25 18:06:45,68.0,73.0,46.0,0
10000010000004017,10,2015-05-17 18:06:45,35.0,90.0,62.0,0
10000010000004018,9,2015-05-19 18:06:45,80.0,51.0,54.0,2
10000010000004019,10,2015-05-29 18:06:45,45.0,13.0,9.0,1
10000010000004020,10,2015-04-30 18:06:45,95.0,64.0,25.0,1
10000010000004021,9,2015-05-21 18:06:45,58.0,36.0,69.0,1
10000010000004022,9,2015-04-10 18:06:45,24.0,83.0,56.0,2
10000010000004023,9,2015-05-31 18:06:45,95.0,10.0,90.0,2
10000010000004024,9,2015-04-25 18:06:45,92.0,90.0,58.0,1
10000010000004025,10,2015-05-29 18:06:45,29.0,36.0,76.0,2
10000010000004026,9,2015-04-26 18:06:45,1.0,46.0,12.0,1
10000010000004027,10,2015-05-06 18:06:45,45.0,72.0,7.0,0
10000010000004028,10,2015-06-01 18:06:45,39.0,19.0,73.0,0
10000010000004029,10,2015-03-13 18:06:45,65.0,4.0,87.0,0
10000010000004030,9,2015-04-14 18:06:45,68.0,5.0,45.0,1
10000010000004031,10,2015-03-13 18:06:45,99.0,17.0,55.0,2
10000010000004032,9,2015-05-07 18:06:45,0.0,41.0,72.0,2
10000010000004033,10,2015-04-19 18:06:45,74.0,87.0,80.0,1
10000010000004034,9,2015-03-26 18:06:45,6.0,94.0,2.0,1
10000010000004035,9,2015-03-12 18:06:45,26.0,98.0,58.0,2
10000010000004036,9,2015-05-31 18:06:45,30.0,60.0,42.0,0
10000010000004037,10,2015-04-22 18:06:45,41.0,90.0,11.0,0
10000010000004038,9,2015-04-23 18:06:45,59.0,50.0,18.0,0
10000010000004039,9,2015-04-09 18:06:45,48.0,45.0,92.0,1
10000010000004040,10,2015-03-14 18:06:45,14.0,51.0,99.0,1
10000010000004041,10,2015-05-03 18:06:45,80.0,44.0,96.0,0
10000010000004042,9,2015-04-08 18:06:45,64.0,25.0,83.0,2
10000010000004043,10,2015-05-20 18:06:45,44.0,19.0,44.0,2
10000010000004044,9,2015-04-25 18:06:45,58.0,63.0,77.0,1
10000010000004045,10,2015-04-23 18:06:45,58.0,85.0,88.0,0
10000010000004046,9,2015-05-02 18:06:45,45.0,43.0,7.0,1
10000010000004047,9,2015-05-01 18:06:45,32.0,94.0,88.0,2
10000010000004048,9,2015-05-27 18:06:45,41.0,75.0,48.0,0
10000010000004049,9,2015-03-25 18:06:45,78.0,70.0,10.0,2
10000010000004050,9,2015-03-21 18:06:45,15.0,31.0,62.0,2
10000010000004051,9,2015-05-26 18:06:45,59.0,74.0,66.0,2
10000010000004052,9,2015-04-13 18:06:45,97.0,94.0,84.0,2
10000010000004053,10,2015-03-15 18:06:45,20.0,7.0,63.0,0
10000010000004054,10,2015-05-08 18:06:45,65.0,75.0,28.0,0
10000010000004055,9,2015-05-27 18:06:45,59.0,29.0,26.0,2
10000010000004056,9,2015-03-20 18:06:45,25.0,56.0,41.0,2
10000010000004057,9,2015-04-24 18:06:45,17.0,99.0,51.0,2
10000010000004058,9,2015-06-06 18:06:45,43.0,48.0,3.0,1
10000010000004059,9,2015-06-01 18:06:45,96.0,67.0,35.0,0
10000010000004060,9,2015-04-19 18:06:45,45.0,58.0,92.0,2
10000010000004061,9,2015-04-28 18:06:45,60.0,46.0,41.0,0
10000010000004062,10,2015-06-05 18:06:45,8.0,72.0,87.0,2
10000010000004063,9,2015-04-09 18:06:45,50.0,75.0,13.0,0
10000010000004064,9,2015-03-21 18:06:45,97.0,69.0,33.0,1
10000010000004065,10,2015-04-27 18:06:45,34.0,85.0,57.0,1
10000010000004066,9,2015-04-16 18:06:45,98.0,64.0,77.0,2
10000010000004067,10,2015-04-06 18:06:45,92.0,42.0,46.0,0
10000010000004068,10,2015-05-31 18:06:45,4.0,39.0,38.0,0
10000010000004069,10,2015-03-24 18:06:45,84.0,29.0,77.0,1
10000010000004070,10,2015-04-05 18:06:45,0.0,100.0,83.0,0
10000010000004071,9,2015-05-23 18:06:45,89.0,86.0,39.0,0
10000010000004072,9,2015-03-18 18:06:45,56.0,87.0,66.0,2
10000010000004073,10,2015-05-07 18:06:45,80.0,81.0,18.0,0
10000010000004074,10,2015-04-17 18:06:45,53.0,61.0,44.0,0
10000010000004075,10,2015-03-29 18:06:45,5.0,0.0,21.0,2
10000010000004076,9,2015-05-15 18:06:45,4.0,92.0,48.0,0
10000010000004077,10,2015-03-24 18:06:45,5.0,53.0,73.0,0
10000010000004078,9,2015-04-14 18:06:45,83.0,56.0,77.0,0
10000010000004079,10,2015-04-23 18:06:45,34.0,52.0,37.0,2
10000010000004080,9,2015-06-06 18:06:45,63.0,65.0,22.0,2
10000010000004081,10,2015-05-15 18:06:45,83.0,84.0,60.0,1
10000010000004082,10,2015-03-28 18:06:45,83.0,7.0,26.0,2
10000010000004083,9,2015-04-27 18:06:45,44.0,74.0,41.0,2
10000010000004084,9,2015-04-16 18:06:45,35.0,69.0,42.0,1
10000010000004085,10,2015-04-08 18:06:45,65.0,19.0,97.0,2
10000010000004086,10,2015-05-26 18:06:45,43.0,46.0,94.0,0
10000010000004087,10,2015-05-15 18:06:45,13.0,25.0,7.0,0
10000010000004088,10,2015-04-02 18:06:45,95.0,69.0,67.0,0
10000010000004089,10,2015-05-04 18:06:45,39.0,91.0,56.0,2
10000010000004090,9,2015-04-24 18:06:45,33.0,62.0,68.0,1
10000010000004091,9,2015-05-19 18:06:45,80.0,87.0,56.0,1
10000010000004092,10,2015-03-25 18:06:45,68.0,50.0,45.0,2
10000010000004093,10,2015-05-14 18:06:45,23.0,23.0,69.0,1
10000010000004094,9,2015-03-29 18:06:45,41.0,49.0,30.0,0
10000010000004095,9,2015-06-06 18:06:45,53.0,79.0,24.0,1
10000010000004096,10,2015-05-04 18:06:45,44.0,35.0,98.0,2
10000010000004097,9,2015-04-30 18:06:45,64.0,82.0,54.0,0
10000010000004098,10,2015-05-19 18:06:45,68.0,52.0,43.0,0
10000010000004099,10,2015-03-24 18:06:45,71.0,86.0,77.0,1
10000010000004100,10,2015-06-01 18:06:45,60.0,0.0,29.0,1
10000010000004101,9,2015-04-04 18:06:45,75.0,28.0,38.0,2
10000010000004102,9,2015-05-03 18:06:45,29.0,45.0,24.0,0
10000010000004103,10,2015-03-12 18:06:45,2.0,23.0,43.0,2
10000010000004104,9,2015-05-01 18:06:45,77.0,70.0,47.0,0
10000010000004105,9,2015-05-18 18:06:45,42.0,7.0,6.0,0
10000010000004106,9,2015-05-25 18:06:45,9.0,54.0,10.0,2
10000010000004107,10,2015-03-29 18:06:45,68.0,30.0,39.0,2
10000010000004108,10,2015-05-07 18:06:45,77.0,11.0,44.0,0
10000010000004109,9,2015-05-24 18:06:45,26.0,97.0,62.0,0
10000010000004110,9,2015-05-15 18:06:45,79.0,30.0,54.0,2
10000010000004111,9,2015-05-02 18:06:45,40.0,48.0,100.0,2
10000010000004112,9,2015-04-05 18:06:45,94.0,43.0,22.0,2
10000010000004113,10,2015-06-03 18:06:45,80.0,86.0,100.0,1
10000010000004114,10,2015-03-29 18:06:45,25.0,68.0,81.0,0
10000010000004115,9,2015-05-20 18:06:45,99.0,19.0,18.0,1
10000010000004116,9,2015-06-06 18:06:45,6.0,72.0,99.0,0
10000010000004117,10,2015-05-01 18:06:45,90.0,91.0,34.0,2
10000010000004118,9,2015-05-24 18:06:45,51.0,66.0,48.0,2
10000010000004119,10,2015-04-10 18:06:45,65.0,40.0,30.0,2
10000010000004120,10,2015-05-29 18:06:45,15.0,69.0,72.0,1
10000010000004121,10,2015-03-19 18:06:45,44.0,60.0,52.0,0
10000010000004122,9,2015-03-19 18:06:45,49.0,8.0,68.0,1
10000010000004123,9,2015-04-20 18:06:45,57.0,55.0,27.0,2
10000010000004124,9,2015-04-02 18:06:45,81.0,64.0,52.0,1
10000010000004125,9,2015-03-25 18:06:45,1.0,34.0,82.0,0
10000010000004126,9,2015-03-25 18:06:45,57.0,32.0,43.0,0
10000010000004127,9,2015-05-02 18:06:45,45.0,43.0,74.0,1
10000010000004128,10,2015-05-02 18:06:45,88.0,98.0,91.0,0
10000010000004129,10,2015-05-18 18:06:45,89.0,90.0,27.0,1
10000010000004130,9,2015-05-01 18:06:45,62.0,66.0,45.0,2
10000010000004131,9,2015-03-21 18:06:45,58.0,99.0,65.0,0
10000010000004132,9,2015-05-26 18:06:45,77.0,14.0,55.0,2
10000010000004133,10,2015-04-18 18:06:45,79.0,98.0,43.0,0
10000010000004134,10,2015-04-24 18:06:45,11.0,98.0,69.0,1
10000010000004135,10,2015-05-20 18:06:45,32.0,90.0,51.0,1
10000010000004136,10,2015-05-02 18:06:45,6.0,66.0,25.0,1
10000010000004137,10,2015-05-02 18:06:45,94.0,98.0,44.0,1
10000010000004138,10,2015-04-25 18:06:45,46.0,64.0,29.0,2
10000010000004139,10,2015-04-09 18:06:45,97.0,92.0,70.0,1
10000010000004140,10,2015-04-16 18:06:45,39.0,35.0,55.0,2
10000010000004141,10,2015-06-07 18:06:45,60.0,100.0,80.0,2
10000010000004142,9,2015-04-16 18:06:45,35.0,70.0,77.0,2
10000010000004143,9,2015-04-11 18:06:45,57.0,2.0,25.0,2
10000010000004144,9,2015-05-19 18:06:45,4.0,72.0,34.0,0
10000010000004145,10,2015-04-22 18:06:45,62.0,98.0,69.0,1
10000010000004146,10,2015-06-03 18:06:45,15.0,46.0,38.0,0
10000010000004147,9,2015-04-21 18:06:45,63.0,52.0,49.0,2
10000010000004148,9,2015-04-21 18:06:45,39.0,1.0,97.0,1
10000010000004149,10,2015-03-16 18:06:45,37.0,71.0,94.0,2
10000010000004150,10,2015-04-09 18:06:45,22.0,24.0,78.0,1
10000010000004151,9,2015-05-15 18:06:45,97.0,23.0,83.0,1
10000010000004152,9,2015-04-25 18:06:45,11.0,36.0,49.0,1
10000010000004153,9,2015-05-31 18:06:45,99.0,86.0,28.0,2
10000010000004154,10,2015-05-17 18:06:45,67.0,3.0,88.0,0
10000010000004155,10,2015-04-12 18:06:45,76.0,2.0,99.0,0
10000010000004156,9,2015-04-30 18:06:45,81.0,56.0,16.0,1
10000010000004157,9,2015-04-17 18:06:45,1.0,90.0,61.0,1
10000010000004158,9,2015-04-17 18:06:45,65.0,62.0,63.0,0
10000010000004159,9,2015-06-05 18:06:45,8.0,57.0,77.0,1
10000010000004160,9,2015-05-25 18:06:45,23.0,77.0,76.0,0
10000010000004161,9,2015-05-08 18:06:45,92.0,53.0,62.0,1
10000010000004162,10,2015-03-14 18:06:45,87.0,4.0,76.0,1
10000010000004163,10,2015-05-14 18:06:45,10.0,28.0,62.0,0
10000010000004164,10,2015-04-13 18:06:45,31.0,32.0,53.0,2
10000010000004165,10,2015-04-05 18:06:45,50.0,66.0,82.0,0
10000010000004166,9,2015-05-03 18:06:45,95.0,79.0,48.0,0
10000010000004167,10,2015-06-05 18:06:45,83.0,70.0,53.0,2
10000010000004168,10,2015-05-30 18:06:45,35.0,37.0,51.0,1
10000010000004169,9,2015-04-23 18:06:45,83.0,76.0,24.0,1
10000010000004170,10,2015-03-12 18:06:45,73.0,64.0,42.0,0
10000010000004171,9,2015-05-02 18:06:45,64.0,69.0,35.0,2
10000010000004172,10,2015-03-28 18:06:45,7.0,18.0,32.0,2
10000010000004173,10,2015-03-23 18:06:45,90.0,32.0,44.0,2
10000010000004174,9,2015-04-13 18:06:45,77.0,13.0,76.0,0
10000010000004175,9,2015-06-01 18:06:45,38.0,1.0,61.0,2
10000010000004176,10,2015-04-12 18:06:45,71.0,94.0,5.0,0
10000010000004177,10,2015-05-31 18:06:45,93.0,63.0,72.0,0
10000010000004178,10,2015-03-24 18:06:45,45.0,60.0,82.0,1
10000010000004179,10,2015-03-26 18:06:45,83.0,28.0,81.0,1
10000010000004180,10,2015-04-30 18:06:45,11.0,92.0,7.0,2
10000010000004181,10,2015-05-23 18:06:45,92.0,35.0,12.0,1
10000010000004182,9,2015-04-01 18:06:45,17.0,20.0,56.0,1
10000010000004183,10,2015-05-31 18:06:45,49.0,26.0,87.0,0
10000010000004184,10,2015-05-28 18:06:45,53.0,41.0,31.0,0
10000010000004185,10,2015-05-26 18:06:45,75.0,18.0,57.0,1
10000010000004186,9,2015-04-28 18:06:45,6.0,98.0,87.0,0
10000010000004187,10,2015-04-03 18:06:45,78.0,36.0,76.0,0
10000010000004188,9,2015-04-03 18:06:45,51.0,70.0,88.0,0
10000010000004189,9,2015-05-01 18:06:45,77.0,41.0,95.0,2
10000010000004190,10,2015-04-16 18:06:45,18.0,16.0,13.0,2
10000010000004191,9,2015-03-31 18:06:45,54.0,47.0,91.0,2
10000010000004192,9,2015-04-26 18:06:45,37.0,33.0,15.0,0
10000010000004193,9,2015-05-18 18:06:45,86.0,52.0,30.0,1
10000010000004194,10,2015-05-11 18:06:45,54.0,98.0,60.0,2
10000010000004195,10,2015-05-18 18:06:45,66.0,68.0,7.0,1
10000010000004196,9,2015-04-01 18:06:45,54.0,31.0,96.0,0
10000010000004197,10,2015-05-31 18:06:45,56.0,50.0,14.0,0
10000010000004198,10,2015-05-28 18:06:45,79.0,32.0,50.0,2
10000010000004199,10,2015-05-27 18:06:45,100.0,21.0,34.0,1
10000010000004200,10,2015-04-20 18:06:45,72.0,78.0,44.0,2
10000010000004201,10,2015-04-10 18:06:45,91.0,82.0,23.0,2
10000010000004202,10,2015-04-13 18:06:45,62.0,6.0,23.0,0
10000010000004203,9,2015-04-18 18:06:45,34.0,82.0,9.0,2
10000010000004204,9,2015-04-28 18:06:45,69.0,81.0,37.0,1
10000010000004205,10,2015-04-24 18:06:45,16.0,36.0,72.0,2
10000010000004206,9,2015-05-29 18:06:45,89.0,4.0,33.0,2
10000010000004207,9,2015-04-20 18:06:45,38.0,72.0,77.0,1
10000010000004208,10,2015-03-14 18:06:45,75.0,29.0,66.0,0
10000010000004209,10,2015-05-25 18:06:45,74.0,54.0,35.0,2
10000010000004210,9,2015-04-13 18:06:45,54.0,58.0,54.0,1
10000010000004211,9,2015-04-04 18:06:45,55.0,94.0,32.0,2
10000010000004212,9,2015-03-25 18:06:45,18.0,98.0,88.0,0
10000010000004213,9,2015-05-31 18:06:45,64.0,6.0,10.0,1
10000010000004214,10,2015-04-15 18:06:45,55.0,39.0,31.0,0
10000010000004215,10,2015-03-26 18:06:45,23.0,87.0,74.0,1
10000010000004216,10,2015-05-10 18:06:45,5.0,8.0,29.0,0
10000010000004217,10,2015-05-09 18:06:45,31.0,2.0,78.0,1
10000010000004218,10,2015-04-16 18:06:45,100.0,86.0,6.0,2
10000010000004219,9,2015-03-30 18:06:45,17.0,51.0,33.0,1
10000010000004220,10,2015-04-02 18:06:45,21.0,46.0,5.0,2
10000010000004221,9,2015-05-28 18:06:45,29.0,71.0,37.0,2
10000010000004222,10,2015-03-22 18:06:45,30.0,96.0,59.0,0
10000010000004223,9,2015-06-05 18:06:45,60.0,26.0,70.0,2
