projectId,status,updateTime,totalLoanNum,totalLoanAmount,totalReturnNum,totalReturnAmount,toBeReturnNum,toBeReturnNum,overdueReturnNum,overdueReturnAmount
10000010000003896,9,2015-05-01 18:06:45,10,3940001.0,7,1262403.0,3,2677598.0,0,2592409.0
10000010000003897,9,2015-04-22 18:06:45,6,3720001.0,5,2967791.0,1,752210.0,4,782618.0
10000010000003898,10,2015-03-19 18:06:45,6,3610001.0,4,1239385.0,2,2370616.0,0,2446875.0
10000010000003899,10,2015-05-19 18:06:45,5,2570001.0,2,1601321.0,3,968680.0,0,196868.0
10000010000003900,9,2015-05-13 18:06:45,1,1400001.0,1,447048.0,0,952953.0,0,289042.0
10000010000003901,9,2015-04-20 18:06:45,2,2490001.0,2,1551928.0,0,938073.0,1,2008892.0
10000010000003902,9,2015-05-05 18:06:45,4,20001.0,3,7299.0,1,12702.0,0,12142.0
10000010000003903,10,2015-06-05 18:06:45,8,1840001.0,5,1039485.0,3,800516.0,2,31085.0
10000010000003904,9,2015-04-25 18:06:45,8,1950001.0,2,1005200.0,6,944801.0,0,110724.0
10000010000003905,9,2015-04-14 18:06:45,4,4210001.0,2,2622712.0,2,1587289.0,1,2758627.0
10000010000003906,10,2015-05-23 18:06:45,2,3440001.0,2,353788.0,0,3086213.0,0,3023566.0
10000010000003907,10,2015-03-23 18:06:45,3,750001.0,2,719511.0,1,30490.0,1,98674.0
10000010000003908,10,2015-05-29 18:06:45,3,4250001.0,2,2844825.0,1,1405176.0,1,2305887.0
10000010000003909,9,2015-03-26 18:06:45,7,4940001.0,1,2931490.0,6,2008511.0,0,1145852.0
10000010000003910,9,2015-03-23 18:06:45,9,1940001.0,3,295907.0,6,1644094.0,0,1264539.0
10000010000003911,10,2015-04-17 18:06:45,1,1450001.0,1,633594.0,0,816407.0,0,551308.0
10000010000003912,10,2015-03-30 18:06:45,3,3190001.0,1,112564.0,2,3077437.0,0,2328529.0
10000010000003913,10,2015-06-01 18:06:45,9,3690001.0,4,1263172.0,5,2426829.0,0,1977059.0
10000010000003914,10,2015-05-07 18:06:45,6,4050001.0,3,2912636.0,3,1137365.0,2,950547.0
10000010000003915,9,2015-05-20 18:06:45,7,2080001.0,2,1702131.0,5,377870.0,1,1505494.0
10000010000003916,10,2015-05-12 18:06:45,1,710001.0,1,153490.0,0,556511.0,0,13223.0
10000010000003917,10,2015-05-01 18:06:45,3,2960001.0,3,174863.0,0,2785138.0,0,1702251.0
10000010000003918,10,2015-04-03 18:06:45,3,130001.0,1,92922.0,2,37079.0,0,123254.0
10000010000003919,9,2015-05-29 18:06:45,9,1040001.0,1,775612.0,8,264389.0,0,49248.0
10000010000003920,9,2015-04-18 18:06:45,7,70001.0,2,46503.0,5,23498.0,1,58316.0
10000010000003921,10,2015-05-17 18:06:45,4,4580001.0,1,2043073.0,3,2536928.0,0,3551163.0
10000010000003922,10,2015-04-21 18:06:45,1,820001.0,1,621915.0,0,198086.0,0,569796.0
10000010000003923,10,2015-06-05 18:06:45,3,4830001.0,2,3234807.0,1,1595194.0,0,2158481.0
10000010000003924,10,2015-04-06 18:06:45,9,3770001.0,7,3479305.0,2,290696.0,5,1988924.0
10000010000003925,10,2015-03-23 18:06:45,3,2120001.0,2,1714869.0,1,405132.0,1,1372218.0
10000010000003926,9,2015-03-22 18:06:45,5,4880001.0,5,2118396.0,0,2761605.0,0,3790575.0
10000010000003927,10,2015-05-06 18:06:45,2,1340001.0,2,550517.0,0,789484.0,0,685594.0
10000010000003928,10,2015-04-09 18:06:45,4,3290001.0,2,2059443.0,2,1230558.0,0,1502095.0
10000010000003929,9,2015-05-09 18:06:45,1,220001.0,1,159186.0,0,60815.0,0,129697.0
10000010000003930,9,2015-03-21 18:06:45,4,1620001.0,1,278469.0,3,1341532.0,0,422591.0
10000010000003931,10,2015-05-31 18:06:45,6,4880001.0,6,1532042.0,0,3347959.0,4,2380906.0
10000010000003932,10,2015-05-30 18:06:45,8,280001.0,8,152992.0,0,127009.0,5,172183.0
10000010000003933,10,2015-05-30 18:06:45,8,2400001.0,3,1730665.0,5,669336.0,1,1958960.0
10000010000003934,10,2015-04-08 18:06:45,6,2170001.0,3,192481.0,3,1977520.0,1,1500675.0
10000010000003935,10,2015-06-09 18:06:45,8,1060001.0,6,805509.0,2,254492.0,3,232133.0
10000010000003936,9,2015-05-13 18:06:45,1,3770001.0,1,2242543.0,0,1527458.0,0,3726520.0
10000010000003937,10,2015-03-19 18:06:45,2,4160001.0,1,2525499.0,1,1634502.0,0,2081025.0
10000010000003938,9,2015-06-02 18:06:45,5,850001.0,1,789516.0,4,60485.0,0,71641.0
10000010000003939,10,2015-05-15 18:06:45,2,2860001.0,2,524010.0,0,2335991.0,0,2295827.0
10000010000003940,9,2015-03-14 18:06:45,9,4230001.0,8,3381384.0,1,848617.0,1,2941616.0
10000010000003941,9,2015-05-25 18:06:45,10,2570001.0,8,2334121.0,2,235880.0,2,930623.0
10000010000003942,10,2015-06-02 18:06:45,7,760001.0,5,545339.0,2,214662.0,2,543471.0
10000010000003943,10,2015-04-03 18:06:45,6,820001.0,5,153170.0,1,666831.0,2,156169.0
10000010000003944,10,2015-03-27 18:06:45,5,3360001.0,2,1810805.0,3,1549196.0,1,2043236.0
10000010000003945,10,2015-03-18 18:06:45,4,1710001.0,2,631733.0,2,1078268.0,1,309889.0
10000010000003946,9,2015-04-27 18:06:45,4,3300001.0,4,1791281.0,0,1508720.0,1,3087866.0
10000010000003947,10,2015-04-27 18:06:45,4,250001.0,3,234154.0,1,15847.0,2,244489.0
10000010000003948,10,2015-04-29 18:06:45,10,2340001.0,3,657619.0,7,1682382.0,2,1501786.0
10000010000003949,9,2015-05-11 18:06:45,9,4700001.0,9,3091410.0,0,1608591.0,3,1910268.0
10000010000003950,10,2015-03-22 18:06:45,1,4860001.0,1,2714270.0,0,2145731.0,0,3697902.0
10000010000003951,10,2015-03-27 18:06:45,7,480001.0,2,465998.0,5,14003.0,0,434323.0
10000010000003952,9,2015-05-30 18:06:45,9,1240001.0,2,666017.0,7,573984.0,0,677669.0
10000010000003953,10,2015-06-07 18:06:45,8,1120001.0,5,546629.0,3,573372.0,0,532746.0
10000010000003954,10,2015-04-17 18:06:45,1,3980001.0,1,1482583.0,0,2497418.0,0,3169711.0
10000010000003955,10,2015-03-28 18:06:45,2,3490001.0,1,772115.0,1,2717886.0,0,2091365.0
10000010000003956,9,2015-04-12 18:06:45,7,3920001.0,2,1067651.0,5,2852350.0,0,3592759.0
10000010000003957,10,2015-05-08 18:06:45,2,1480001.0,2,358064.0,0,1121937.0,1,1447206.0
10000010000003958,9,2015-04-30 18:06:45,1,740001.0,1,272620.0,0,467381.0,0,93728.0
10000010000003959,10,2015-05-01 18:06:45,2,4310001.0,1,3686912.0,1,623089.0,0,2370609.0
10000010000003960,9,2015-05-29 18:06:45,9,3050001.0,8,536930.0,1,2513071.0,7,2348143.0
10000010000003961,9,2015-04-08 18:06:45,4,3860001.0,2,3656157.0,2,203844.0,1,404969.0
10000010000003962,10,2015-03-22 18:06:45,5,4500001.0,4,1505963.0,1,2994038.0,1,127476.0
10000010000003963,9,2015-05-12 18:06:45,7,320001.0,1,16063.0,6,303938.0,0,319306.0
10000010000003964,10,2015-06-04 18:06:45,9,420001.0,4,163618.0,5,256383.0,3,326375.0
10000010000003965,10,2015-04-23 18:06:45,1,2120001.0,1,1479817.0,0,640184.0,0,436945.0
10000010000003966,9,2015-05-19 18:06:45,7,1700001.0,6,1289021.0,1,410980.0,1,1511175.0
10000010000003967,10,2015-04-18 18:06:45,3,4380001.0,2,2656030.0,1,1723971.0,1,3916315.0
10000010000003968,9,2015-03-18 18:06:45,10,3000001.0,6,526482.0,4,2473519.0,3,2141997.0
10000010000003969,10,2015-05-25 18:06:45,1,2270001.0,1,1214215.0,0,1055786.0,0,559626.0
10000010000003970,9,2015-03-20 18:06:45,3,4980001.0,3,258085.0,0,4721916.0,0,4483426.0
10000010000003971,10,2015-04-13 18:06:45,8,4680001.0,1,3648851.0,7,1031150.0,0,3731550.0
10000010000003972,9,2015-04-07 18:06:45,7,2180001.0,1,1244463.0,6,935538.0,0,670566.0
10000010000003973,9,2015-04-19 18:06:45,7,1770001.0,5,1370140.0,2,399861.0,2,1670883.0
10000010000003974,10,2015-03-22 18:06:45,7,1720001.0,5,1693838.0,2,26163.0,1,432228.0
10000010000003975,9,2015-06-09 18:06:45,8,4680001.0,7,3857422.0,1,822579.0,3,3869453.0
10000010000003976,10,2015-05-05 18:06:45,6,2810001.0,3,292923.0,3,2517078.0,2,1270772.0
10000010000003977,10,2015-03-22 18:06:45,1,4310001.0,1,3190863.0,0,1119138.0,0,880166.0
10000010000003978,10,2015-04-25 18:06:45,3,2910001.0,2,164189.0,1,2745812.0,1,2132909.0
10000010000003979,9,2015-04-01 18:06:45,5,420001.0,5,176144.0,0,243857.0,1,40119.0
10000010000003980,9,2015-05-22 18:06:45,5,1670001.0,1,91781.0,4,1578220.0,0,493694.0
10000010000003981,9,2015-05-24 18:06:45,10,3120001.0,8,2871465.0,2,248536.0,1,165960.0
10000010000003982,9,2015-04-08 18:06:45,10,2180001.0,2,1829697.0,8,350304.0,0,393093.0
10000010000003983,10,2015-06-06 18:06:45,3,160001.0,1,124945.0,2,35056.0,0,155315.0
10000010000003984,9,2015-04-24 18:06:45,9,1800001.0,2,252504.0,7,1547497.0,0,1769986.0
10000010000003985,10,2015-04-20 18:06:45,7,500001.0,2,3504.0,5,496497.0,0,411215.0
10000010000003986,9,2015-05-16 18:06:45,9,320001.0,3,235549.0,6,84452.0,2,311210.0
10000010000003987,10,2015-04-07 18:06:45,6,1510001.0,2,330672.0,4,1179329.0,0,1142508.0
10000010000003988,10,2015-06-05 18:06:45,8,3260001.0,4,2368960.0,4,891041.0,2,1489284.0
10000010000003989,10,2015-04-17 18:06:45,6,790001.0,4,289904.0,2,500097.0,1,30049.0
10000010000003990,10,2015-05-17 18:06:45,9,1470001.0,9,1057160.0,0,412841.0,2,1176204.0
10000010000003991,10,2015-05-27 18:06:45,2,100001.0,1,17282.0,1,82719.0,0,26603.0
10000010000003992,9,2015-04-07 18:06:45,4,4180001.0,2,3817808.0,2,362193.0,1,811652.0
10000010000003993,10,2015-05-30 18:06:45,4,4440001.0,1,3564655.0,3,875346.0,0,2949025.0
10000010000003994,10,2015-04-29 18:06:45,2,4510001.0,2,435780.0,0,4074221.0,0,202246.0
10000010000003995,10,2015-04-07 18:06:45,4,4990001.0,1,215790.0,3,4774211.0,0,4699102.0
10000010000003996,9,2015-05-25 18:06:45,3,3050001.0,2,2011404.0,1,1038597.0,0,2497678.0
10000010000003997,10,2015-03-26 18:06:45,4,4650001.0,4,4576186.0,0,73815.0,2,1119057.0
10000010000003998,10,2015-04-26 18:06:45,4,1600001.0,3,1364603.0,1,235398.0,1,265237.0
10000010000003999,9,2015-05-23 18:06:45,2,2300001.0,1,1424953.0,1,875048.0,0,1277038.0
10000010000004000,10,2015-04-05 18:06:45,4,3540001.0,4,788812.0,0,2751189.0,1,2370155.0
10000010000004001,10,2015-04-21 18:06:45,7,1720001.0,7,1021440.0,0,698561.0,3,1033878.0
10000010000004002,9,2015-03-14 18:06:45,8,1400001.0,1,449409.0,7,950592.0,0,234359.0
10000010000004003,10,2015-04-04 18:06:45,3,2550001.0,1,2141524.0,2,408477.0,0,1004538.0
10000010000004004,10,2015-04-10 18:06:45,6,110001.0,3,13977.0,3,96024.0,0,28813.0
10000010000004005,9,2015-05-27 18:06:45,10,4220001.0,6,2091876.0,4,2128125.0,1,1227239.0
10000010000004006,9,2015-05-20 18:06:45,3,980001.0,1,31331.0,2,948670.0,0,662769.0
10000010000004007,9,2015-05-25 18:06:45,6,1120001.0,2,607221.0,4,512780.0,1,1047393.0
10000010000004008,10,2015-03-20 18:06:45,4,2470001.0,3,502601.0,1,1967400.0,2,482638.0
10000010000004009,10,2015-03-13 18:06:45,3,220001.0,1,202054.0,2,17947.0,0,38672.0
10000010000004010,10,2015-03-26 18:06:45,8,3960001.0,5,86336.0,3,3873665.0,1,3421345.0
10000010000004011,9,2015-04-09 18:06:45,7,2700001.0,5,890846.0,2,1809155.0,1,1279382.0
10000010000004012,10,2015-05-29 18:06:45,10,2190001.0,8,1376452.0,2,813549.0,6,536888.0
10000010000004013,10,2015-03-30 18:06:45,9,930001.0,1,131765.0,8,798236.0,0,829015.0
10000010000004014,10,2015-03-26 18:06:45,3,470001.0,3,207667.0,0,262334.0,2,81443.0
10000010000004015,10,2015-04-14 18:06:45,4,1960001.0,3,1107948.0,1,852053.0,0,1394939.0
10000010000004016,10,2015-03-25 18:06:45,7,3600001.0,7,2078716.0,0,1521285.0,3,160660.0
10000010000004017,10,2015-05-17 18:06:45,6,1710001.0,5,738975.0,1,971026.0,0,512105.0
10000010000004018,9,2015-05-19 18:06:45,4,4270001.0,1,3480547.0,3,789454.0,0,2529745.0
10000010000004019,10,2015-05-29 18:06:45,1,850001.0,1,196822.0,0,653179.0,0,456310.0
10000010000004020,10,2015-04-30 18:06:45,3,1470001.0,3,941143.0,0,528858.0,0,1106921.0
10000010000004021,9,2015-05-21 18:06:45,5,1830001.0,5,433989.0,0,1396012.0,4,528747.0
10000010000004022,9,2015-04-10 18:06:45,2,2790001.0,1,1567672.0,1,1222329.0,0,2560748.0
10000010000004023,9,2015-05-31 18:06:45,10,2180001.0,5,1976049.0,5,203952.0,1,190079.0
10000010000004024,9,2015-04-25 18:06:45,2,2820001.0,2,2768750.0,0,51251.0,0,1774774.0
10000010000004025,10,2015-05-29 18:06:45,2,200001.0,2,80846.0,0,119155.0,1,166983.0
10000010000004026,9,2015-04-26 18:06:45,2,4730001.0,1,1717361.0,1,3012640.0,0,2373361.0
10000010000004027,10,2015-05-06 18:06:45,4,3120001.0,4,2335877.0,0,784124.0,2,1637243.0
10000010000004028,10,2015-06-01 18:06:45,8,650001.0,1,84436.0,7,565565.0,0,351557.0
10000010000004029,10,2015-03-13 18:06:45,9,2770001.0,1,1193497.0,8,1576504.0,0,159339.0
10000010000004030,9,2015-04-14 18:06:45,6,4560001.0,2,575101.0,4,3984900.0,1,719562.0
10000010000004031,10,2015-03-13 18:06:45,8,2590001.0,1,1874126.0,7,715875.0,0,138668.0
10000010000004032,9,2015-05-07 18:06:45,10,1630001.0,8,1432407.0,2,197594.0,3,262958.0
10000010000004033,10,2015-04-19 18:06:45,8,3350001.0,2,839099.0,6,2510902.0,1,463646.0
10000010000004034,9,2015-03-26 18:06:45,7,2510001.0,5,1806275.0,2,703726.0,3,2370728.0
10000010000004035,9,2015-03-12 18:06:45,9,3600001.0,1,16147.0,8,3583854.0,0,1579453.0
10000010000004036,9,2015-05-31 18:06:45,2,4730001.0,2,3337205.0,0,1392796.0,1,1743833.0
10000010000004037,10,2015-04-22 18:06:45,4,1220001.0,2,1176091.0,2,43910.0,1,1033363.0
10000010000004038,9,2015-04-23 18:06:45,9,2680001.0,9,1755736.0,0,924265.0,4,2639804.0
10000010000004039,9,2015-04-09 18:06:45,5,2300001.0,2,306226.0,3,1993775.0,0,2175882.0
10000010000004040,10,2015-03-14 18:06:45,8,1760001.0,1,1354707.0,7,405294.0,0,386067.0
10000010000004041,10,2015-05-03 18:06:45,4,2690001.0,3,51244.0,1,2638757.0,0,733473.0
10000010000004042,9,2015-04-08 18:06:45,9,4550001.0,2,2511026.0,7,2038975.0,0,2956700.0
10000010000004043,10,2015-05-20 18:06:45,4,2140001.0,3,1248559.0,1,891442.0,0,823547.0
10000010000004044,9,2015-04-25 18:06:45,1,4490001.0,1,2699187.0,0,1790814.0,0,1898476.0
10000010000004045,10,2015-04-23 18:06:45,9,1780001.0,7,1166393.0,2,613608.0,5,1672134.0
10000010000004046,9,2015-05-02 18:06:45,4,2710001.0,4,463544.0,0,2246457.0,2,2323570.0
10000010000004047,9,2015-05-01 18:06:45,3,470001.0,2,327310.0,1,142691.0,0,197451.0
10000010000004048,9,2015-05-27 18:06:45,4,80001.0,3,58089.0,1,21912.0,2,61098.0
10000010000004049,9,2015-03-25 18:06:45,1,1840001.0,1,878944.0,0,961057.0,0,1376386.0
10000010000004050,9,2015-03-21 18:06:45,8,4700001.0,6,4441259.0,2,258742.0,0,1813706.0
10000010000004051,9,2015-05-26 18:06:45,2,4300001.0,2,791955.0,0,3508046.0,1,3288450.0
10000010000004052,9,2015-04-13 18:06:45,4,3600001.0,2,320563.0,2,3279438.0,0,1080569.0
10000010000004053,10,2015-03-15 18:06:45,8,3850001.0,5,2058582.0,3,1791419.0,0,831892.0
10000010000004054,10,2015-05-08 18:06:45,2,4680001.0,2,2914053.0,0,1765948.0,1,1054437.0
10000010000004055,9,2015-05-27 18:06:45,6,430001.0,6,62760.0,0,367241.0,1,489.0
10000010000004056,9,2015-03-20 18:06:45,1,2580001.0,1,1919663.0,0,660338.0,0,825862.0
10000010000004057,9,2015-04-24 18:06:45,8,2300001.0,6,2247627.0,2,52374.0,0,1627520.0
10000010000004058,9,2015-06-06 18:06:45,4,3100001.0,2,2847467.0,2,252534.0,1,2486203.0
10000010000004059,9,2015-06-01 18:06:45,1,1120001.0,1,870060.0,0,249941.0,0,81439.0
10000010000004060,9,2015-04-19 18:06:45,2,130001.0,1,73953.0,1,56048.0,0,21589.0
10000010000004061,9,2015-04-28 18:06:45,1,4340001.0,1,4009108.0,0,330893.0,0,1985701.0
10000010000004062,10,2015-06-05 18:06:45,2,3780001.0,1,3509131.0,1,270870.0,0,2098655.0
10000010000004063,9,2015-04-09 18:06:45,9,3340001.0,2,1638249.0,7,1701752.0,1,2365496.0
10000010000004064,9,2015-03-21 18:06:45,3,50001.0,1,6747.0,2,43254.0,0,13077.0
10000010000004065,10,2015-04-27 18:06:45,8,1630001.0,2,1565373.0,6,64628.0,0,1247804.0
10000010000004066,9,2015-04-16 18:06:45,10,4400001.0,3,3644829.0,7,755172.0,2,3273397.0
10000010000004067,10,2015-04-06 18:06:45,1,1620001.0,1,876984.0,0,743017.0,0,1202891.0
10000010000004068,10,2015-05-31 18:06:45,9,970001.0,2,540843.0,7,429158.0,1,593858.0
10000010000004069,10,2015-03-24 18:06:45,9,510001.0,7,79655.0,2,430346.0,4,19304.0
10000010000004070,10,2015-04-05 18:06:45,7,570001.0,1,90073.0,6,479928.0,0,476257.0
10000010000004071,9,2015-05-23 18:06:45,1,2030001.0,1,275543.0,0,1754458.0,0,640365.0
10000010000004072,9,2015-03-18 18:06:45,10,3910001.0,4,724315.0,6,3185686.0,3,1326500.0
10000010000004073,10,2015-05-07 18:06:45,2,4710001.0,1,3466866.0,1,1243135.0,0,4399476.0
10000010000004074,10,2015-04-17 18:06:45,1,780001.0,1,398767.0,0,381234.0,0,407162.0
10000010000004075,10,2015-03-29 18:06:45,4,3170001.0,2,2598298.0,2,571703.0,1,2060076.0
10000010000004076,9,2015-05-15 18:06:45,8,4870001.0,8,3048564.0,0,1821437.0,2,21514.0
10000010000004077,10,2015-03-24 18:06:45,7,3010001.0,2,2686043.0,5,323958.0,1,1568914.0
10000010000004078,9,2015-04-14 18:06:45,8,4130001.0,5,40978.0,3,4089023.0,3,1847950.0
10000010000004079,10,2015-04-23 18:06:45,6,200001.0,3,73529.0,3,126472.0,1,138303.0
10000010000004080,9,2015-06-06 18:06:45,3,2120001.0,1,829981.0,2,1290020.0,0,36083.0
10000010000004081,10,2015-05-15 18:06:45,10,1400001.0,2,941500.0,8,458501.0,0,903221.0
10000010000004082,10,2015-03-28 18:06:45,9,210001.0,8,74234.0,1,135767.0,5,43623.0
10000010000004083,9,2015-04-27 18:06:45,9,1380001.0,4,643992.0,5,736009.0,2,621138.0
10000010000004084,9,2015-04-16 18:06:45,2,3950001.0,1,1022071.0,1,2927930.0,0,752002.0
10000010000004085,10,2015-04-08 18:06:45,10,3180001.0,2,1991683.0,8,1188318.0,1,2068374.0
10000010000004086,10,2015-05-26 18:06:45,5,1850001.0,2,121742.0,3,1728259.0,1,1456112.0
10000010000004087,10,2015-05-15 18:06:45,5,3470001.0,1,1967424.0,4,1502577.0,0,2697155.0
10000010000004088,10,2015-04-02 18:06:45,3,1350001.0,2,247924.0,1,1102077.0,0,764351.0
10000010000004089,10,2015-05-04 18:06:45,1,2060001.0,1,1880753.0,0,179248.0,0,1374765.0
10000010000004090,9,2015-04-24 18:06:45,3,3060001.0,1,2484807.0,2,575194.0,0,756875.0
10000010000004091,9,2015-05-19 18:06:45,3,2000001.0,2,1719976.0,1,280025.0,1,931648.0
10000010000004092,10,2015-03-25 18:06:45,7,1860001.0,6,1129256.0,1,730745.0,4,1145911.0
10000010000004093,10,2015-05-14 18:06:45,3,2740001.0,3,2640087.0,0,99914.0,0,1646319.0
10000010000004094,9,2015-03-29 18:06:45,7,2240001.0,1,309105.0,6,1930896.0,0,1829364.0
10000010000004095,9,2015-06-06 18:06:45,3,4310001.0,3,3898124.0,0,411877.0,1,3854757.0
10000010000004096,10,2015-05-04 18:06:45,9,4970001.0,6,4768135.0,3,201866.0,1,988968.0
10000010000004097,9,2015-04-30 18:06:45,7,2360001.0,7,298233.0,0,2061768.0,4,618644.0
10000010000004098,10,2015-05-19 18:06:45,4,120001.0,1,57132.0,3,62869.0,0,31550.0
10000010000004099,10,2015-03-24 18:06:45,3,4300001.0,2,3598965.0,1,701036.0,1,2839267.0
10000010000004100,10,2015-06-01 18:06:45,8,980001.0,5,239242.0,3,740759.0,4,310596.0
10000010000004101,9,2015-04-04 18:06:45,9,2580001.0,9,1079751.0,0,1500250.0,3,2304559.0
10000010000004102,9,2015-05-03 18:06:45,7,1210001.0,2,147081.0,5,1062920.0,0,980185.0
10000010000004103,10,2015-03-12 18:06:45,3,1220001.0,2,323286.0,1,896715.0,1,116810.0
10000010000004104,9,2015-05-01 18:06:45,7,1010001.0,3,943074.0,4,66927.0,2,830389.0
10000010000004105,9,2015-05-18 18:06:45,6,3820001.0,5,1360782.0,1,2459219.0,0,1691248.0
10000010000004106,9,2015-05-25 18:06:45,3,1720001.0,2,912463.0,1,807538.0,0,736330.0
10000010000004107,10,2015-03-29 18:06:45,5,2970001.0,2,2938390.0,3,31611.0,1,2963341.0
10000010000004108,10,2015-05-07 18:06:45,5,4630001.0,4,1065479.0,1,3564522.0,0,517662.0
10000010000004109,9,2015-05-24 18:06:45,5,3230001.0,2,2716539.0,3,513462.0,0,1027101.0
10000010000004110,9,2015-05-15 18:06:45,1,330001.0,1,35049.0,0,294952.0,0,218916.0
10000010000004111,9,2015-05-02 18:06:45,8,2500001.0,6,603296.0,2,1896705.0,5,2275697.0
10000010000004112,9,2015-04-05 18:06:45,10,110001.0,10,8941.0,0,101060.0,2,30416.0
10000010000004113,10,2015-06-03 18:06:45,8,2560001.0,1,938625.0,7,1621376.0,0,469755.0
10000010000004114,10,2015-03-29 18:06:45,5,420001.0,2,11600.0,3,408401.0,1,70751.0
10000010000004115,9,2015-05-20 18:06:45,4,60001.0,2,19673.0,2,40328.0,0,35076.0
10000010000004116,9,2015-06-06 18:06:45,9,3330001.0,5,2481260.0,4,848741.0,0,323207.0
10000010000004117,10,2015-05-01 18:06:45,3,4150001.0,3,2993592.0,0,1156409.0,0,1787967.0
10000010000004118,9,2015-05-24 18:06:45,1,860001.0,1,506301.0,0,353700.0,0,674981.0
10000010000004119,10,2015-04-10 18:06:45,1,4510001.0,1,842849.0,0,3667152.0,0,808472.0
10000010000004120,10,2015-05-29 18:06:45,4,4820001.0,4,532504.0,0,4287497.0,1,3305383.0
10000010000004121,10,2015-03-19 18:06:45,6,3790001.0,1,3745268.0,5,44733.0,0,121343.0
10000010000004122,9,2015-03-19 18:06:45,8,210001.0,2,112426.0,6,97575.0,1,175646.0
10000010000004123,9,2015-04-20 18:06:45,3,4950001.0,1,1169611.0,2,3780390.0,0,2756434.0
10000010000004124,9,2015-04-02 18:06:45,4,2790001.0,1,1642007.0,3,1147994.0,0,892101.0
10000010000004125,9,2015-03-25 18:06:45,8,4860001.0,8,4429955.0,0,430046.0,5,2259763.0
10000010000004126,9,2015-03-25 18:06:45,1,4580001.0,1,3065440.0,0,1514561.0,0,307899.0
10000010000004127,9,2015-05-02 18:06:45,8,2520001.0,8,1438823.0,0,1081178.0,0,1144158.0
10000010000004128,10,2015-05-02 18:06:45,7,2490001.0,5,130823.0,2,2359178.0,0,1092822.0
10000010000004129,10,2015-05-18 18:06:45,9,3350001.0,5,2197121.0,4,1152880.0,1,924709.0
10000010000004130,9,2015-05-01 18:06:45,7,1580001.0,1,300532.0,6,1279469.0,0,615286.0
10000010000004131,9,2015-03-21 18:06:45,4,1840001.0,2,964435.0,2,875566.0,0,1015812.0
10000010000004132,9,2015-05-26 18:06:45,8,1810001.0,3,1034609.0,5,775392.0,2,1369942.0
10000010000004133,10,2015-04-18 18:06:45,7,120001.0,5,22711.0,2,97290.0,1,76956.0
10000010000004134,10,2015-04-24 18:06:45,9,960001.0,2,703342.0,7,256659.0,1,68861.0
10000010000004135,10,2015-05-20 18:06:45,10,340001.0,7,202574.0,3,137427.0,3,83223.0
10000010000004136,10,2015-05-02 18:06:45,4,1580001.0,3,934334.0,1,645667.0,2,201812.0
10000010000004137,10,2015-05-02 18:06:45,3,1140001.0,3,36170.0,0,1103831.0,1,50376.0
10000010000004138,10,2015-04-25 18:06:45,7,4550001.0,4,3623794.0,3,926207.0,0,1415306.0
10000010000004139,10,2015-04-09 18:06:45,9,470001.0,6,337736.0,3,132265.0,3,274079.0
10000010000004140,10,2015-04-16 18:06:45,2,2360001.0,1,646758.0,1,1713243.0,0,239855.0
10000010000004141,10,2015-06-07 18:06:45,10,40001.0,9,15704.0,1,24297.0,0,9305.0
10000010000004142,9,2015-04-16 18:06:45,6,2850001.0,6,76745.0,0,2773256.0,1,1057616.0
10000010000004143,9,2015-04-11 18:06:45,10,2610001.0,5,1137651.0,5,1472350.0,0,1140793.0
10000010000004144,9,2015-05-19 18:06:45,7,2100001.0,4,93128.0,3,2006873.0,1,1866007.0
10000010000004145,10,2015-04-22 18:06:45,6,2520001.0,6,1258537.0,0,1261464.0,4,2292334.0
10000010000004146,10,2015-06-03 18:06:45,2,4200001.0,2,3960044.0,0,239957.0,0,1961504.0
10000010000004147,9,2015-04-21 18:06:45,6,3450001.0,6,1772093.0,0,1677908.0,3,1003430.0
10000010000004148,9,2015-04-21 18:06:45,5,2950001.0,2,2377105.0,3,572896.0,1,1688009.0
10000010000004149,10,2015-03-16 18:06:45,6,4060001.0,1,3080871.0,5,979130.0,0,424858.0
10000010000004150,10,2015-04-09 18:06:45,9,3550001.0,1,2928111.0,8,621890.0,0,629070.0
10000010000004151,9,2015-05-15 18:06:45,3,1720001.0,1,1132937.0,2,587064.0,0,1670815.0
10000010000004152,9,2015-04-25 18:06:45,10,4920001.0,5,2962407.0,5,1957594.0,1,3263001.0
10000010000004153,9,2015-05-31 18:06:45,9,1100001.0,4,1051761.0,5,48240.0,0,472619.0
10000010000004154,10,2015-05-17 18:06:45,6,4350001.0,4,154833.0,2,4195168.0,2,2949924.0
10000010000004155,10,2015-04-12 18:06:45,5,1140001.0,5,927322.0,0,212679.0,4,41754.0
10000010000004156,9,2015-04-30 18:06:45,5,790001.0,5,286604.0,0,503397.0,2,135460.0
10000010000004157,9,2015-04-17 18:06:45,7,2070001.0,2,1647941.0,5,422060.0,1,1626813.0
10000010000004158,9,2015-04-17 18:06:45,7,1730001.0,1,1200812.0,6,529189.0,0,151418.0
10000010000004159,9,2015-06-05 18:06:45,9,1480001.0,4,576976.0,5,903025.0,0,899234.0
10000010000004160,9,2015-05-25 18:06:45,6,4020001.0,4,1456297.0,2,2563704.0,0,3774.0
10000010000004161,9,2015-05-08 18:06:45,2,630001.0,2,416106.0,0,213895.0,1,578172.0
