projectId,status,updateTime,epCompanyName,epcompanyAddress,registerAssets,employessNum,epIndustry,epManageYears,loadCardStatus,oweTaxAmount,normalDebtBalance,attentionDebtBalance,badDebtBanlance,epForceExecNum,epForceExecAmount,epAdminPunishNum,epAdminPunishAmount,patentNum,rewaredNum,socialInsurePayStatus,socialInsureOweAmount,houseFundPayStatus,houseFundOweAmount,epCourtExecNum,epDiscreditCourtExecNum,isThreeMonthsBankRecord,epThreeMonthsWaterFeeAmount,epThreeMonthsElecFeeAmount,epThreeMonthsGasFeeAmount,threeMonthsProcureAmount,threeMonthsSaleAmount,threeMonthsPreSaleAmount,isThreeMonthsBillSum,isThreeMonthsAvtTab,epIsBizPlaceHouseCert,epIsBizPlaceLeaseContract,jobTypeNum,listedAddress,listedPlate,mainIncome1,grossProfit1,netProfit1,totalAssets1,netAssets1,mainIncome2,grossProfit2,netProfit2,totalAssets2,netAssets2,mainIncome3,grossProfit3,netProfit3,totalAssets3,netAssets3
10000010000003601,9,2015-04-07 18:06:45,null,null,1090000.0,7,null,0,0,380000.0,1290000.0,530000.0,150000.0,2,160000.0,6,null,6,5,1,750000.0,1,500000.0,6,2,1,14000.0,91000.0,21000.0,660000.0,760000.0,660000.0,1,1,0,0,5,null,null,1910000,230000,170000,5020000,3630000,1490000,450000,150000,6420000,3630000,2720000,1160000,540000,5680000,3330000
10000010000003602,10,2015-04-12 18:06:45,null,null,4750000.0,32,null,5,0,740000.0,590000.0,140000.0,140000.0,2,1960000.0,1,null,6,0,2,430000.0,0,400000.0,6,5,1,55000.0,5000.0,38000.0,910000.0,410000.0,570000.0,1,1,1,1,17,null,null,4070000,2540000,1000000,6920000,4090000,2990000,260000,30000,2330000,1820000,1560000,520000,220000,8370000,5920000
10000010000003603,10,2015-05-30 18:06:45,null,null,510000.0,29,null,2,0,330000.0,690000.0,920000.0,170000.0,5,1950000.0,7,null,3,4,0,10000.0,2,230000.0,3,0,1,13000.0,45000.0,71000.0,300000.0,960000.0,880000.0,1,1,0,1,7,null,null,3690000,870000,580000,4230000,780000,2900000,2690000,500000,3810000,1400000,1330000,1280000,120000,7050000,1920000
10000010000003604,10,2015-05-19 18:06:45,null,null,1080000.0,23,null,2,0,280000.0,100000.0,10000.0,300000.0,0,1590000.0,2,null,15,10,2,540000.0,0,220000.0,9,8,0,64000.0,65000.0,6000.0,430000.0,240000.0,230000.0,0,1,1,0,7,null,null,4880000,240000,20000,7200000,3960000,1970000,1250000,90000,7350000,450000,4270000,3120000,2310000,7790000,4250000
10000010000003605,9,2015-04-28 18:06:45,null,null,2720000.0,19,null,6,1,410000.0,210000.0,910000.0,110000.0,0,2150000.0,3,null,9,6,0,730000.0,2,280000.0,7,2,1,34000.0,80000.0,83000.0,480000.0,0.0,190000.0,1,0,0,0,7,null,null,3550000,2340000,1530000,5970000,5740000,4990000,3140000,1720000,3830000,2610000,2450000,2420000,1680000,9440000,3560000
10000010000003606,9,2015-03-29 18:06:45,null,null,50000.0,35,null,8,1,240000.0,1180000.0,660000.0,340000.0,5,360000.0,10,null,11,2,0,600000.0,1,10000.0,9,7,0,23000.0,51000.0,86000.0,640000.0,540000.0,430000.0,0,1,0,1,11,null,null,2390000,70000,30000,10000000,6250000,2600000,650000,510000,6990000,3470000,2020000,60000,20000,9550000,1350000
10000010000003607,10,2015-03-17 18:06:45,null,null,740000.0,33,null,1,0,530000.0,520000.0,740000.0,220000.0,5,4400000.0,2,null,13,8,0,290000.0,0,40000.0,10,3,0,34000.0,72000.0,87000.0,430000.0,190000.0,800000.0,1,0,1,0,12,null,null,3830000,2930000,760000,5810000,3660000,4230000,3000000,510000,6120000,950000,3320000,120000,0,7360000,4020000
10000010000003608,10,2015-04-25 18:06:45,null,null,2410000.0,49,null,8,2,520000.0,1180000.0,970000.0,270000.0,6,2400000.0,4,null,10,6,2,230000.0,2,160000.0,1,0,1,19000.0,49000.0,60000.0,610000.0,190000.0,290000.0,0,0,1,0,7,null,null,3400000,2540000,1600000,3580000,3400000,2270000,1020000,260000,8910000,5590000,4580000,4170000,1800000,1630000,830000
10000010000003609,9,2015-04-08 18:06:45,null,null,3990000.0,25,null,2,2,100000.0,550000.0,730000.0,500000.0,5,1020000.0,10,null,18,5,1,0.0,2,690000.0,4,0,0,59000.0,15000.0,28000.0,550000.0,80000.0,790000.0,1,1,1,1,19,null,null,1250000,1210000,600000,3650000,1360000,3920000,2870000,2020000,1850000,290000,4880000,2720000,2150000,4570000,1290000
10000010000003610,10,2015-04-19 18:06:45,null,null,4590000.0,20,null,0,2,950000.0,110000.0,30000.0,390000.0,1,1020000.0,3,null,0,2,0,500000.0,0,650000.0,1,0,1,61000.0,39000.0,52000.0,350000.0,530000.0,80000.0,0,0,1,0,1,null,null,860000,740000,140000,5760000,4350000,3620000,3270000,1810000,1310000,930000,470000,30000,0,6580000,540000
10000010000003611,9,2015-04-21 18:06:45,null,null,2220000.0,29,null,1,2,750000.0,280000.0,610000.0,320000.0,5,1840000.0,2,null,13,5,1,750000.0,1,290000.0,5,4,0,78000.0,19000.0,28000.0,840000.0,250000.0,420000.0,0,0,1,0,0,null,null,2770000,970000,220000,8630000,1550000,3700000,2500000,2180000,8380000,4140000,4560000,780000,110000,6240000,2130000
10000010000003612,9,2015-03-20 18:06:45,null,null,1190000.0,50,null,3,2,640000.0,1450000.0,180000.0,270000.0,0,2870000.0,9,null,14,4,1,470000.0,1,130000.0,4,2,1,45000.0,74000.0,21000.0,590000.0,970000.0,710000.0,1,1,1,1,19,null,null,3090000,460000,10000,3850000,1410000,3520000,2630000,1680000,9800000,4650000,4930000,250000,220000,6060000,760000
10000010000003613,10,2015-03-18 18:06:45,null,null,4390000.0,48,null,5,2,440000.0,840000.0,320000.0,330000.0,4,1660000.0,9,null,6,6,2,30000.0,2,880000.0,5,1,1,9000.0,49000.0,95000.0,390000.0,780000.0,650000.0,0,1,1,1,10,null,null,1560000,360000,120000,4270000,3420000,3740000,2830000,2770000,2980000,2570000,3800000,890000,430000,8110000,5000000
10000010000003614,9,2015-06-02 18:06:45,null,null,3190000.0,24,null,8,1,920000.0,800000.0,280000.0,330000.0,6,1930000.0,0,null,8,5,2,850000.0,2,420000.0,7,1,1,0.0,70000.0,3000.0,460000.0,840000.0,840000.0,1,0,0,0,2,null,null,2010000,1570000,810000,6170000,3770000,1160000,940000,380000,6380000,1370000,3190000,2470000,1300000,3430000,3110000
10000010000003615,9,2015-04-29 18:06:45,null,null,2580000.0,43,null,0,0,40000.0,670000.0,800000.0,400000.0,6,3090000.0,7,null,10,9,1,670000.0,2,790000.0,7,2,0,6000.0,98000.0,86000.0,580000.0,460000.0,480000.0,0,1,1,0,19,null,null,1970000,270000,110000,2500000,1380000,130000,30000,0,8320000,3160000,4340000,3420000,2460000,6190000,340000
10000010000003616,10,2015-05-02 18:06:45,null,null,4220000.0,16,null,1,1,590000.0,930000.0,860000.0,70000.0,1,3460000.0,2,null,14,5,2,270000.0,1,830000.0,6,1,1,0.0,80000.0,65000.0,60000.0,700000.0,650000.0,0,0,0,0,5,null,null,2940000,1550000,740000,8530000,3080000,4530000,2700000,2270000,5650000,2210000,2130000,1240000,520000,6270000,5400000
10000010000003617,10,2015-05-14 18:06:45,null,null,2090000.0,15,null,7,1,910000.0,930000.0,940000.0,200000.0,1,2840000.0,2,null,13,3,0,510000.0,2,980000.0,6,0,0,4000.0,85000.0,30000.0,900000.0,760000.0,0.0,1,0,1,1,3,null,null,3070000,2030000,580000,5590000,4970000,320000,270000,210000,4700000,2290000,4910000,680000,400000,4310000,1520000
10000010000003618,9,2015-04-12 18:06:45,null,null,3150000.0,41,null,5,1,70000.0,1970000.0,790000.0,350000.0,2,1200000.0,4,null,16,8,2,620000.0,0,80000.0,3,0,1,33000.0,100000.0,11000.0,440000.0,900000.0,20000.0,0,0,0,0,10,null,null,1440000,450000,100000,5650000,3100000,2330000,2090000,1070000,4690000,1450000,2250000,1490000,1040000,8050000,7230000
10000010000003619,10,2015-04-19 18:06:45,null,null,860000.0,7,null,9,0,740000.0,1580000.0,370000.0,320000.0,4,4410000.0,6,null,20,0,2,310000.0,1,470000.0,3,0,0,9000.0,90000.0,12000.0,160000.0,560000.0,900000.0,0,0,1,0,9,null,null,2640000,890000,850000,1630000,1520000,3220000,1280000,450000,6550000,3170000,4220000,3340000,750000,2250000,30000
10000010000003620,10,2015-03-14 18:06:45,null,null,4010000.0,7,null,2,1,480000.0,1100000.0,750000.0,10000.0,0,3440000.0,3,null,14,7,1,420000.0,2,970000.0,9,4,0,86000.0,61000.0,10000.0,130000.0,790000.0,920000.0,0,1,1,1,15,null,null,2900000,2100000,950000,3270000,1300000,1360000,730000,100000,8100000,6440000,2970000,2100000,1520000,3930000,3390000
10000010000003621,9,2015-05-23 18:06:45,null,null,2500000.0,31,null,5,2,450000.0,1820000.0,100000.0,320000.0,4,800000.0,2,null,1,3,2,290000.0,2,500000.0,10,8,1,67000.0,21000.0,37000.0,450000.0,700000.0,590000.0,1,1,1,1,13,null,null,3590000,100000,80000,7580000,1990000,2850000,150000,130000,5880000,3190000,3570000,3500000,3410000,4740000,2720000
10000010000003622,10,2015-05-07 18:06:45,null,null,4970000.0,41,null,3,0,540000.0,1270000.0,350000.0,170000.0,6,3530000.0,1,null,4,1,0,110000.0,2,840000.0,9,0,0,43000.0,27000.0,0.0,540000.0,940000.0,630000.0,0,1,0,1,8,null,null,2230000,1420000,970000,7980000,6350000,1270000,430000,270000,2980000,2830000,2440000,830000,240000,1050000,740000
10000010000003623,10,2015-03-27 18:06:45,null,null,3620000.0,27,null,6,1,840000.0,1530000.0,890000.0,310000.0,5,160000.0,7,null,19,10,0,360000.0,0,870000.0,7,5,0,90000.0,98000.0,43000.0,180000.0,760000.0,490000.0,0,1,0,1,2,null,null,1800000,660000,60000,7870000,2330000,100000,100000,10000,4370000,1000000,1000000,240000,0,9390000,8270000
10000010000003624,9,2015-05-17 18:06:45,null,null,960000.0,11,null,6,2,830000.0,290000.0,630000.0,20000.0,0,1700000.0,6,null,14,1,0,430000.0,2,740000.0,2,0,1,11000.0,26000.0,25000.0,800000.0,680000.0,360000.0,0,0,0,1,1,null,null,2180000,1520000,120000,4740000,2440000,3760000,290000,280000,9490000,610000,3680000,1630000,40000,3480000,1340000
10000010000003625,10,2015-06-01 18:06:45,null,null,4630000.0,33,null,0,2,40000.0,780000.0,860000.0,230000.0,0,420000.0,0,null,7,2,2,420000.0,0,970000.0,3,1,0,85000.0,20000.0,82000.0,430000.0,910000.0,920000.0,1,0,1,1,0,null,null,4560000,3800000,1240000,9250000,8650000,3450000,1210000,1070000,9720000,1320000,340000,70000,20000,7020000,3220000
10000010000003626,9,2015-03-20 18:06:45,null,null,570000.0,32,null,9,1,970000.0,880000.0,830000.0,250000.0,5,2030000.0,7,null,18,2,2,970000.0,1,600000.0,8,4,0,10000.0,88000.0,75000.0,40000.0,680000.0,780000.0,1,1,0,0,18,null,null,3510000,2710000,2000000,2830000,1100000,3830000,1470000,510000,5490000,4260000,4220000,3120000,700000,6980000,1950000
10000010000003627,10,2015-04-08 18:06:45,null,null,3880000.0,7,null,10,2,330000.0,1240000.0,990000.0,350000.0,5,1790000.0,5,null,1,9,2,390000.0,1,840000.0,10,9,0,31000.0,30000.0,19000.0,430000.0,960000.0,20000.0,0,1,0,1,9,null,null,2040000,1460000,1250000,2370000,770000,4010000,2400000,2100000,9850000,5970000,1060000,40000,30000,2030000,710000
10000010000003628,10,2015-05-01 18:06:45,null,null,3590000.0,31,null,3,0,1000000.0,1050000.0,290000.0,80000.0,0,3950000.0,1,null,15,6,1,380000.0,2,10000.0,10,7,0,84000.0,20000.0,65000.0,840000.0,350000.0,650000.0,1,1,0,0,15,null,null,480000,300000,100000,4450000,3670000,3900000,70000,50000,3670000,1180000,210000,170000,140000,1210000,90000
10000010000003629,10,2015-05-15 18:06:45,null,null,3220000.0,13,null,1,0,470000.0,1580000.0,270000.0,230000.0,6,2180000.0,10,null,18,2,2,890000.0,0,570000.0,4,0,0,38000.0,77000.0,7000.0,510000.0,850000.0,20000.0,1,1,0,1,12,null,null,860000,60000,0,4490000,2780000,4050000,440000,90000,8510000,6350000,420000,320000,90000,8610000,4260000
10000010000003630,10,2015-05-04 18:06:45,null,null,4430000.0,11,null,8,2,210000.0,820000.0,610000.0,80000.0,1,4270000.0,4,null,1,4,2,580000.0,1,290000.0,5,1,1,39000.0,68000.0,97000.0,610000.0,100000.0,470000.0,0,1,1,1,14,null,null,2910000,260000,60000,6990000,4850000,300000,10000,0,5860000,5510000,570000,50000,40000,3810000,2370000
10000010000003631,9,2015-03-23 18:06:45,null,null,4550000.0,28,null,2,0,120000.0,1650000.0,180000.0,450000.0,6,1880000.0,9,null,4,9,1,50000.0,0,190000.0,9,6,0,87000.0,5000.0,45000.0,790000.0,800000.0,770000.0,0,1,0,0,4,null,null,2330000,180000,10000,6150000,900000,80000,40000,10000,1320000,1100000,1670000,1530000,1190000,2300000,1530000
10000010000003632,9,2015-05-04 18:06:45,null,null,3250000.0,18,null,7,0,10000.0,1290000.0,400000.0,10000.0,6,30000.0,3,null,16,4,0,350000.0,2,330000.0,1,0,1,66000.0,59000.0,64000.0,590000.0,850000.0,850000.0,0,0,0,1,6,null,null,1130000,940000,630000,7340000,2000000,3160000,2050000,750000,7580000,4260000,4220000,3800000,2950000,1330000,1100000
10000010000003633,9,2015-05-12 18:06:45,null,null,2280000.0,43,null,8,1,480000.0,590000.0,130000.0,330000.0,3,3110000.0,10,null,4,4,2,940000.0,0,800000.0,5,2,1,85000.0,41000.0,53000.0,480000.0,120000.0,120000.0,0,1,1,1,8,null,null,2360000,2010000,1110000,4490000,220000,4740000,2060000,900000,7820000,6980000,4750000,2410000,2080000,1830000,960000
10000010000003634,10,2015-03-30 18:06:45,null,null,1090000.0,36,null,8,2,250000.0,1650000.0,240000.0,70000.0,1,4460000.0,3,null,2,1,1,790000.0,0,150000.0,10,7,1,3000.0,67000.0,81000.0,850000.0,910000.0,900000.0,0,1,0,1,19,null,null,3340000,1780000,1670000,1100000,190000,4250000,870000,630000,5690000,3420000,2540000,710000,630000,1320000,620000
10000010000003635,9,2015-03-29 18:06:45,null,null,2870000.0,41,null,9,2,540000.0,1350000.0,250000.0,380000.0,2,420000.0,4,null,11,3,0,990000.0,1,300000.0,1,0,0,14000.0,9000.0,21000.0,320000.0,800000.0,800000.0,1,0,0,0,19,null,null,950000,330000,290000,1810000,1260000,1730000,1260000,870000,2840000,140000,4920000,3440000,1870000,3160000,120000
10000010000003636,10,2015-04-03 18:06:45,null,null,4040000.0,11,null,9,0,260000.0,560000.0,710000.0,240000.0,4,3870000.0,3,null,20,9,0,980000.0,0,420000.0,6,1,1,38000.0,63000.0,10000.0,560000.0,310000.0,830000.0,1,1,1,1,9,null,null,4000000,110000,60000,6590000,2380000,4090000,410000,170000,6830000,6370000,830000,70000,0,7480000,1830000
10000010000003637,9,2015-05-23 18:06:45,null,null,4350000.0,42,null,1,2,710000.0,1850000.0,270000.0,200000.0,0,3830000.0,3,null,14,6,0,660000.0,0,150000.0,9,8,1,82000.0,3000.0,56000.0,810000.0,200000.0,430000.0,0,0,0,1,7,null,null,3160000,1860000,850000,6350000,1900000,2830000,1280000,330000,1420000,60000,2610000,400000,240000,3930000,2510000
10000010000003638,10,2015-06-09 18:06:45,null,null,4030000.0,17,null,9,0,580000.0,470000.0,140000.0,280000.0,3,3170000.0,8,null,19,7,2,600000.0,2,40000.0,4,3,0,23000.0,2000.0,95000.0,830000.0,840000.0,70000.0,0,0,0,0,7,null,null,1100000,590000,110000,4720000,3280000,2820000,1870000,1510000,1450000,150000,1610000,1230000,380000,4530000,1850000
10000010000003639,10,2015-05-08 18:06:45,null,null,2980000.0,18,null,9,2,220000.0,1210000.0,620000.0,280000.0,0,1310000.0,1,null,20,10,1,810000.0,2,990000.0,10,0,1,8000.0,82000.0,94000.0,750000.0,680000.0,950000.0,1,1,0,0,6,null,null,130000,70000,60000,4690000,610000,2610000,1510000,310000,6640000,1530000,3660000,1390000,780000,2880000,2770000
10000010000003640,9,2015-03-25 18:06:45,null,null,2010000.0,38,null,8,0,730000.0,410000.0,150000.0,150000.0,6,2280000.0,10,null,14,4,0,880000.0,0,180000.0,10,9,0,49000.0,22000.0,44000.0,800000.0,220000.0,740000.0,1,1,1,0,5,null,null,660000,560000,210000,4280000,950000,4680000,1440000,80000,6140000,2780000,3940000,990000,20000,4890000,3220000
10000010000003641,10,2015-05-12 18:06:45,null,null,330000.0,20,null,2,0,860000.0,1030000.0,260000.0,240000.0,0,2590000.0,2,null,18,2,1,160000.0,2,690000.0,5,1,1,75000.0,42000.0,4000.0,820000.0,200000.0,0.0,0,0,1,0,2,null,null,4450000,2260000,2060000,5580000,50000,4000000,3740000,3410000,4560000,1700000,1980000,240000,120000,8550000,4380000
10000010000003642,9,2015-04-23 18:06:45,null,null,1750000.0,18,null,5,1,450000.0,910000.0,160000.0,100000.0,5,1890000.0,7,null,18,6,2,170000.0,1,80000.0,4,2,0,32000.0,71000.0,82000.0,910000.0,680000.0,410000.0,0,1,0,1,14,null,null,320000,90000,40000,8710000,2590000,3940000,2250000,2100000,1330000,860000,3960000,1350000,20000,5240000,2650000
10000010000003643,10,2015-04-01 18:06:45,null,null,4040000.0,8,null,5,2,530000.0,310000.0,680000.0,330000.0,4,980000.0,1,null,14,8,0,550000.0,0,310000.0,3,2,0,1000.0,67000.0,61000.0,50000.0,560000.0,300000.0,0,1,0,0,12,null,null,3940000,2660000,2030000,7110000,5140000,160000,150000,20000,5770000,1360000,4160000,2960000,2750000,8490000,3960000
10000010000003644,10,2015-03-17 18:06:45,null,null,10000.0,30,null,10,1,980000.0,1210000.0,990000.0,120000.0,2,3580000.0,9,null,4,0,2,490000.0,2,190000.0,10,3,0,34000.0,89000.0,50000.0,40000.0,540000.0,260000.0,1,1,1,0,3,null,null,1020000,680000,540000,7280000,150000,4100000,1930000,1820000,3540000,1960000,1810000,290000,210000,9510000,2900000
10000010000003645,9,2015-04-27 18:06:45,null,null,1500000.0,2,null,6,2,490000.0,360000.0,500000.0,370000.0,5,2030000.0,3,null,20,10,0,590000.0,0,840000.0,1,0,1,6000.0,38000.0,27000.0,580000.0,490000.0,120000.0,1,0,1,0,4,null,null,1550000,280000,270000,8820000,8530000,630000,490000,200000,3850000,560000,2730000,2250000,1930000,7320000,890000
10000010000003646,9,2015-04-06 18:06:45,null,null,660000.0,28,null,10,0,490000.0,630000.0,530000.0,360000.0,0,4490000.0,3,null,10,6,1,690000.0,0,110000.0,1,0,1,81000.0,58000.0,51000.0,680000.0,390000.0,670000.0,1,1,0,0,9,null,null,4500000,4070000,1640000,1620000,90000,2630000,910000,860000,8960000,5830000,4990000,4520000,1130000,9720000,1720000
10000010000003647,9,2015-04-16 18:06:45,null,null,810000.0,50,null,5,2,60000.0,210000.0,540000.0,40000.0,5,2160000.0,8,null,17,9,2,900000.0,0,720000.0,5,2,0,34000.0,11000.0,96000.0,70000.0,810000.0,170000.0,0,0,1,0,8,null,null,3900000,3300000,1840000,9840000,1240000,1460000,480000,460000,7160000,1240000,4910000,3720000,1250000,6280000,220000
10000010000003648,9,2015-04-17 18:06:45,null,null,1410000.0,0,null,6,2,180000.0,1600000.0,990000.0,160000.0,5,2100000.0,6,null,14,9,0,220000.0,0,990000.0,10,2,1,76000.0,2000.0,15000.0,310000.0,500000.0,50000.0,0,1,0,0,1,null,null,2770000,130000,120000,8190000,3890000,4520000,4330000,2740000,9070000,7130000,740000,580000,500000,6710000,4140000
10000010000003649,9,2015-05-04 18:06:45,null,null,2940000.0,16,null,5,0,700000.0,2000000.0,130000.0,380000.0,5,2330000.0,3,null,7,4,2,830000.0,0,720000.0,3,2,1,39000.0,34000.0,53000.0,750000.0,930000.0,1000000.0,1,0,0,1,10,null,null,3380000,1660000,1460000,4980000,2090000,4260000,920000,710000,9210000,30000,20000,20000,10000,5580000,5140000
10000010000003650,10,2015-05-27 18:06:45,null,null,4290000.0,29,null,3,1,880000.0,340000.0,710000.0,390000.0,5,1600000.0,9,null,3,1,2,220000.0,0,910000.0,4,2,1,50000.0,3000.0,87000.0,400000.0,930000.0,30000.0,1,1,1,1,5,null,null,2900000,550000,510000,1810000,380000,4780000,3930000,2550000,5870000,5680000,2760000,420000,160000,6620000,4480000
10000010000003651,10,2015-05-09 18:06:45,null,null,2740000.0,33,null,8,1,460000.0,1350000.0,210000.0,460000.0,5,1760000.0,7,null,7,2,2,230000.0,2,610000.0,7,1,0,24000.0,33000.0,34000.0,210000.0,900000.0,260000.0,1,1,0,0,12,null,null,4220000,870000,10000,2710000,1010000,10000,10000,0,1920000,1060000,2730000,510000,400000,8820000,2910000
10000010000003652,9,2015-05-06 18:06:45,null,null,2380000.0,21,null,5,1,780000.0,750000.0,710000.0,490000.0,2,1070000.0,1,null,14,10,1,900000.0,2,40000.0,4,3,0,74000.0,21000.0,12000.0,170000.0,890000.0,880000.0,1,0,0,1,11,null,null,70000,60000,20000,4480000,760000,520000,440000,80000,4960000,30000,150000,80000,70000,6810000,3590000
10000010000003653,9,2015-05-29 18:06:45,null,null,2820000.0,14,null,3,1,50000.0,20000.0,190000.0,230000.0,2,1080000.0,0,null,19,8,2,410000.0,2,100000.0,6,2,0,83000.0,91000.0,36000.0,610000.0,50000.0,660000.0,0,0,1,1,5,null,null,30000,10000,0,2830000,2070000,4990000,4350000,3170000,4570000,2230000,2790000,660000,20000,3200000,3100000
10000010000003654,10,2015-05-31 18:06:45,null,null,420000.0,16,null,2,0,100000.0,1190000.0,960000.0,60000.0,1,3020000.0,8,null,19,5,1,780000.0,0,10000.0,3,1,0,91000.0,82000.0,99000.0,550000.0,620000.0,870000.0,1,1,1,0,6,null,null,890000,190000,0,6060000,440000,370000,350000,30000,2820000,2030000,4490000,1290000,200000,3600000,0
10000010000003655,10,2015-04-20 18:06:45,null,null,220000.0,34,null,0,1,490000.0,1630000.0,490000.0,150000.0,5,4920000.0,3,null,17,1,1,1000000.0,1,690000.0,7,1,0,57000.0,89000.0,79000.0,810000.0,550000.0,220000.0,0,1,1,0,5,null,null,680000,470000,130000,8930000,7190000,200000,70000,40000,5940000,3570000,1590000,200000,80000,4710000,1290000
10000010000003656,9,2015-04-23 18:06:45,null,null,2940000.0,0,null,5,2,550000.0,750000.0,700000.0,490000.0,3,3790000.0,4,null,15,2,2,280000.0,0,600000.0,7,3,1,85000.0,42000.0,21000.0,630000.0,880000.0,820000.0,1,1,1,0,8,null,null,2020000,1020000,480000,4630000,760000,4840000,590000,380000,5810000,5070000,4260000,2200000,670000,3910000,1710000
10000010000003657,10,2015-04-24 18:06:45,null,null,4340000.0,18,null,3,0,600000.0,240000.0,540000.0,10000.0,1,3240000.0,2,null,7,1,2,200000.0,0,870000.0,6,3,0,26000.0,23000.0,29000.0,120000.0,640000.0,310000.0,0,1,1,0,17,null,null,3560000,3210000,490000,7190000,2880000,4720000,2020000,1800000,2630000,2200000,2260000,820000,660000,7740000,2820000
10000010000003658,10,2015-05-23 18:06:45,null,null,3100000.0,33,null,4,1,860000.0,400000.0,680000.0,170000.0,2,2110000.0,9,null,10,4,2,970000.0,2,330000.0,2,1,1,76000.0,12000.0,2000.0,350000.0,660000.0,890000.0,0,1,1,1,4,null,null,4760000,4550000,1010000,8390000,6140000,1930000,710000,420000,5370000,5140000,1470000,1030000,360000,3060000,2990000
10000010000003659,9,2015-05-28 18:06:45,null,null,1240000.0,46,null,0,0,640000.0,1130000.0,870000.0,10000.0,4,340000.0,4,null,5,8,2,900000.0,2,60000.0,9,3,1,39000.0,94000.0,65000.0,250000.0,210000.0,730000.0,1,1,0,0,14,null,null,860000,280000,260000,1010000,710000,1260000,270000,110000,1250000,970000,670000,380000,90000,8480000,8350000
10000010000003660,9,2015-05-27 18:06:45,null,null,4370000.0,5,null,2,2,30000.0,720000.0,860000.0,320000.0,0,2510000.0,6,null,11,6,0,470000.0,1,740000.0,6,3,0,67000.0,14000.0,79000.0,500000.0,830000.0,300000.0,1,1,0,0,16,null,null,4490000,2510000,2280000,2900000,380000,2980000,450000,160000,4430000,3540000,1140000,940000,190000,8120000,3500000
10000010000003661,9,2015-05-31 18:06:45,null,null,1320000.0,11,null,4,1,640000.0,560000.0,850000.0,440000.0,4,710000.0,5,null,4,8,0,470000.0,2,450000.0,3,2,0,76000.0,18000.0,54000.0,200000.0,670000.0,900000.0,0,1,0,0,18,null,null,3170000,2140000,70000,6150000,4000000,1390000,850000,750000,6880000,1920000,740000,490000,240000,8380000,6160000
10000010000003662,9,2015-04-13 18:06:45,null,null,680000.0,9,null,3,2,450000.0,390000.0,270000.0,140000.0,3,4850000.0,8,null,2,2,0,190000.0,1,30000.0,1,0,1,69000.0,35000.0,24000.0,450000.0,80000.0,240000.0,1,1,1,1,11,null,null,4550000,1010000,470000,3430000,2000000,2180000,950000,570000,1530000,500000,960000,550000,180000,1730000,120000
10000010000003663,9,2015-04-05 18:06:45,null,null,4560000.0,24,null,3,1,320000.0,610000.0,150000.0,300000.0,3,3950000.0,3,null,18,1,0,830000.0,0,890000.0,5,1,0,69000.0,36000.0,15000.0,600000.0,250000.0,260000.0,1,1,0,1,7,null,null,340000,90000,50000,9310000,9280000,1100000,870000,640000,8270000,7830000,2180000,1420000,110000,3890000,3120000
10000010000003664,9,2015-03-12 18:06:45,null,null,3690000.0,29,null,7,0,270000.0,1760000.0,580000.0,80000.0,4,2910000.0,2,null,2,9,0,740000.0,0,790000.0,4,2,1,67000.0,33000.0,66000.0,960000.0,430000.0,830000.0,1,1,0,0,15,null,null,1660000,860000,10000,7430000,1540000,400000,300000,50000,7340000,4750000,2320000,640000,590000,9180000,8800000
10000010000003665,9,2015-05-11 18:06:45,null,null,4190000.0,6,null,2,0,740000.0,410000.0,630000.0,210000.0,5,2490000.0,1,null,14,0,2,690000.0,2,700000.0,9,4,0,98000.0,53000.0,94000.0,330000.0,650000.0,850000.0,1,0,0,0,3,null,null,4520000,1210000,840000,9620000,9520000,670000,30000,0,8380000,1190000,2200000,160000,40000,7620000,4740000
10000010000003666,9,2015-05-25 18:06:45,null,null,4650000.0,9,null,9,1,500000.0,1070000.0,960000.0,370000.0,5,3960000.0,8,null,4,4,2,830000.0,1,310000.0,7,4,0,40000.0,39000.0,46000.0,430000.0,210000.0,220000.0,0,0,0,1,0,null,null,4590000,1810000,1550000,2890000,2370000,1170000,1090000,390000,8130000,7220000,4290000,2900000,1640000,5560000,2400000
10000010000003667,9,2015-06-09 18:06:45,null,null,4090000.0,42,null,6,0,400000.0,1340000.0,330000.0,30000.0,0,2320000.0,3,null,19,1,1,40000.0,0,50000.0,9,3,0,60000.0,29000.0,3000.0,180000.0,700000.0,620000.0,0,0,0,0,13,null,null,4750000,4000000,3370000,5310000,2400000,2830000,1860000,1000000,9010000,8180000,2540000,390000,320000,2410000,1170000
10000010000003668,9,2015-05-06 18:06:45,null,null,4080000.0,28,null,4,0,940000.0,1170000.0,620000.0,280000.0,5,2860000.0,4,null,18,2,2,270000.0,1,700000.0,9,6,0,2000.0,72000.0,93000.0,830000.0,180000.0,780000.0,1,0,0,0,8,null,null,1610000,720000,500000,1570000,330000,4610000,320000,40000,8190000,1650000,940000,710000,190000,1540000,1370000
10000010000003669,10,2015-05-23 18:06:45,null,null,10000.0,43,null,2,2,890000.0,1270000.0,310000.0,140000.0,5,4970000.0,3,null,0,0,0,490000.0,0,270000.0,10,9,0,72000.0,87000.0,3000.0,840000.0,700000.0,810000.0,1,1,1,1,18,null,null,2100000,1340000,500000,4150000,3010000,4500000,2440000,1630000,2090000,180000,2560000,1610000,80000,5860000,5750000
