projectId,status,updateTime,houseAddress,houseArea,houseEstimatePrice,houseMarketPrice,houseNature,decorateLevel,isAdult,isHouseLoad,houseMortgageCondition,houseCarteBlanche,houseCertHosting,landCertHosting
10000010000004124,9,2015-04-02 18:06:45,null,273,3220000.0,3730000.0,0,1,0,0,1,1,0,1
10000010000004125,9,2015-03-25 18:06:45,null,358,2870000.0,4370000.0,1,1,0,0,0,0,1,0
10000010000004126,9,2015-03-25 18:06:45,null,251,3060000.0,3230000.0,1,1,1,1,1,0,0,0
10000010000004127,9,2015-05-02 18:06:45,null,246,2590000.0,2270000.0,1,0,0,0,1,0,0,1
10000010000004128,10,2015-05-02 18:06:45,null,108,1310000.0,3770000.0,1,0,1,1,1,1,0,0
10000010000004129,10,2015-05-18 18:06:45,null,430,4140000.0,4730000.0,1,0,0,0,0,0,0,0
10000010000004130,9,2015-05-01 18:06:45,null,418,3640000.0,2100000.0,1,1,1,1,0,1,1,0
10000010000004131,9,2015-03-21 18:06:45,null,165,3060000.0,2970000.0,1,1,0,0,0,0,1,1
10000010000004132,9,2015-05-26 18:06:45,null,90,2460000.0,2860000.0,2,1,1,1,1,1,1,1
10000010000004133,10,2015-04-18 18:06:45,null,48,2190000.0,3830000.0,1,1,1,0,0,1,0,1
10000010000004134,10,2015-04-24 18:06:45,null,345,1500000.0,4600000.0,1,0,0,1,0,1,1,1
10000010000004135,10,2015-05-20 18:06:45,null,455,610000.0,4380000.0,0,1,1,1,1,1,0,0
10000010000004136,10,2015-05-02 18:06:45,null,472,1410000.0,1870000.0,2,1,1,0,0,0,0,1
10000010000004137,10,2015-05-02 18:06:45,null,459,1860000.0,1030000.0,0,1,0,0,1,0,1,1
10000010000004138,10,2015-04-25 18:06:45,null,258,3210000.0,1330000.0,0,0,0,0,0,1,0,1
10000010000004139,10,2015-04-09 18:06:45,null,269,940000.0,3970000.0,1,1,0,1,0,0,0,1
10000010000004140,10,2015-04-16 18:06:45,null,380,3070000.0,1580000.0,1,1,1,0,0,1,0,0
10000010000004141,10,2015-06-07 18:06:45,null,326,3180000.0,430000.0,2,1,1,0,1,1,0,0
10000010000004142,9,2015-04-16 18:06:45,null,113,3390000.0,2790000.0,0,1,0,0,1,1,0,0
10000010000004143,9,2015-04-11 18:06:45,null,169,2580000.0,3510000.0,0,0,0,1,1,1,1,0
10000010000004144,9,2015-05-19 18:06:45,null,483,650000.0,2260000.0,1,1,1,1,0,1,1,1
10000010000004145,10,2015-04-22 18:06:45,null,53,630000.0,4150000.0,0,0,1,0,0,1,0,0
10000010000004146,10,2015-06-03 18:06:45,null,144,1170000.0,3820000.0,2,0,0,0,1,1,0,1
10000010000004147,9,2015-04-21 18:06:45,null,61,1060000.0,2940000.0,1,0,0,1,0,0,0,1
10000010000004148,9,2015-04-21 18:06:45,null,39,3630000.0,1860000.0,1,1,0,1,1,0,1,1
10000010000004149,10,2015-03-16 18:06:45,null,391,2740000.0,590000.0,1,0,0,1,1,1,0,1
10000010000004150,10,2015-04-09 18:06:45,null,295,3720000.0,340000.0,1,0,0,1,0,1,0,0
10000010000004151,9,2015-05-15 18:06:45,null,282,3290000.0,1230000.0,2,1,1,0,0,1,0,1
10000010000004152,9,2015-04-25 18:06:45,null,134,3330000.0,2870000.0,0,1,0,1,1,0,1,0
10000010000004153,9,2015-05-31 18:06:45,null,487,3350000.0,590000.0,1,1,0,0,0,0,1,0
10000010000004154,10,2015-05-17 18:06:45,null,228,4060000.0,780000.0,0,0,0,0,0,0,0,1
10000010000004155,10,2015-04-12 18:06:45,null,252,3450000.0,4080000.0,2,0,0,1,0,0,0,1
10000010000004156,9,2015-04-30 18:06:45,null,455,430000.0,4800000.0,0,0,1,1,1,1,1,0
10000010000004157,9,2015-04-17 18:06:45,null,145,770000.0,1600000.0,0,0,1,0,1,1,0,1
10000010000004158,9,2015-04-17 18:06:45,null,60,3850000.0,3340000.0,0,0,1,0,0,1,0,0
10000010000004159,9,2015-06-05 18:06:45,null,94,2760000.0,4120000.0,0,1,1,1,1,1,0,1
10000010000004160,9,2015-05-25 18:06:45,null,76,3880000.0,3730000.0,2,1,0,1,1,1,1,1
10000010000004161,9,2015-05-08 18:06:45,null,116,2750000.0,2290000.0,1,0,1,1,0,1,1,0
10000010000004162,10,2015-03-14 18:06:45,null,406,650000.0,1340000.0,1,1,0,1,0,0,1,1
10000010000004163,10,2015-05-14 18:06:45,null,234,1480000.0,4990000.0,0,0,1,0,0,1,1,0
10000010000004164,10,2015-04-13 18:06:45,null,41,1120000.0,400000.0,0,1,0,1,1,1,1,1
10000010000004165,10,2015-04-05 18:06:45,null,367,1240000.0,2830000.0,1,1,0,1,1,1,1,0
10000010000004166,9,2015-05-03 18:06:45,null,149,3100000.0,2130000.0,2,0,0,1,0,1,1,0
10000010000004167,10,2015-06-05 18:06:45,null,205,1700000.0,3880000.0,2,0,0,1,0,0,0,1
10000010000004168,10,2015-05-30 18:06:45,null,69,1170000.0,590000.0,2,0,1,1,0,1,1,1
10000010000004169,9,2015-04-23 18:06:45,null,76,1390000.0,4650000.0,1,0,1,0,1,1,0,0
10000010000004170,10,2015-03-12 18:06:45,null,408,3660000.0,2020000.0,1,0,0,1,1,0,1,1
10000010000004171,9,2015-05-02 18:06:45,null,363,1550000.0,3080000.0,0,0,1,1,0,1,0,1
10000010000004172,10,2015-03-28 18:06:45,null,200,2140000.0,4910000.0,1,0,1,0,1,0,1,0
10000010000004173,10,2015-03-23 18:06:45,null,400,2540000.0,3870000.0,1,1,0,0,0,0,0,1
10000010000004174,9,2015-04-13 18:06:45,null,294,900000.0,4330000.0,0,0,0,1,0,0,0,1
10000010000004175,9,2015-06-01 18:06:45,null,409,1240000.0,2160000.0,1,0,1,1,0,1,1,1
10000010000004176,10,2015-04-12 18:06:45,null,320,3720000.0,2000000.0,2,1,1,1,1,0,1,1
10000010000004177,10,2015-05-31 18:06:45,null,211,400000.0,2450000.0,1,0,1,1,0,0,0,0
10000010000004178,10,2015-03-24 18:06:45,null,103,1260000.0,1960000.0,0,1,1,1,1,0,1,1
10000010000004179,10,2015-03-26 18:06:45,null,188,4150000.0,4010000.0,0,1,0,1,1,0,0,1
10000010000004180,10,2015-04-30 18:06:45,null,139,600000.0,2700000.0,0,1,0,0,0,1,0,0
10000010000004181,10,2015-05-23 18:06:45,null,286,3000000.0,3750000.0,1,1,0,1,1,0,0,0
10000010000004182,9,2015-04-01 18:06:45,null,35,3730000.0,4990000.0,0,0,0,0,0,1,0,0
10000010000004183,10,2015-05-31 18:06:45,null,225,2750000.0,1960000.0,0,0,0,0,0,1,1,0
10000010000004184,10,2015-05-28 18:06:45,null,126,2250000.0,1990000.0,1,1,1,0,1,0,0,1
10000010000004185,10,2015-05-26 18:06:45,null,122,3930000.0,4560000.0,0,0,0,1,1,1,1,1
10000010000004186,9,2015-04-28 18:06:45,null,103,1300000.0,780000.0,0,1,0,1,0,0,1,0
10000010000004187,10,2015-04-03 18:06:45,null,464,960000.0,2580000.0,1,0,0,1,0,0,0,1
10000010000004188,9,2015-04-03 18:06:45,null,252,2660000.0,3640000.0,1,1,1,0,1,1,1,1
10000010000004189,9,2015-05-01 18:06:45,null,418,2060000.0,2570000.0,1,1,0,1,1,1,0,0
10000010000004190,10,2015-04-16 18:06:45,null,450,1480000.0,4780000.0,1,1,0,1,1,1,1,1
10000010000004191,9,2015-03-31 18:06:45,null,85,3960000.0,4170000.0,2,1,1,0,1,1,0,0
10000010000004192,9,2015-04-26 18:06:45,null,354,2110000.0,2250000.0,2,0,1,1,1,0,1,0
10000010000004193,9,2015-05-18 18:06:45,null,305,3400000.0,1130000.0,1,1,1,0,0,1,0,0
10000010000004194,10,2015-05-11 18:06:45,null,378,3740000.0,610000.0,1,1,0,0,0,0,0,1
10000010000004195,10,2015-05-18 18:06:45,null,91,4130000.0,1380000.0,2,1,1,1,0,1,1,0
10000010000004196,9,2015-04-01 18:06:45,null,115,590000.0,3660000.0,0,0,0,1,1,0,0,1
10000010000004197,10,2015-05-31 18:06:45,null,418,720000.0,760000.0,0,1,0,1,1,0,1,1
10000010000004198,10,2015-05-28 18:06:45,null,164,2940000.0,2200000.0,2,0,1,0,0,0,1,1
10000010000004199,10,2015-05-27 18:06:45,null,368,2910000.0,2560000.0,0,1,0,1,1,0,0,1
10000010000004200,10,2015-04-20 18:06:45,null,438,1540000.0,1680000.0,2,0,0,0,1,0,0,0
10000010000004201,10,2015-04-10 18:06:45,null,67,4040000.0,1020000.0,0,0,1,0,0,0,0,0
10000010000004202,10,2015-04-13 18:06:45,null,183,320000.0,1400000.0,1,1,0,1,1,1,1,0
10000010000004203,9,2015-04-18 18:06:45,null,466,3980000.0,4060000.0,0,0,1,1,1,1,0,1
10000010000004204,9,2015-04-28 18:06:45,null,252,2730000.0,4990000.0,1,1,1,1,0,1,1,0
10000010000004205,10,2015-04-24 18:06:45,null,498,1320000.0,1770000.0,1,0,0,1,0,0,1,1
10000010000004206,9,2015-05-29 18:06:45,null,376,360000.0,340000.0,1,1,1,0,0,0,1,1
10000010000004207,9,2015-04-20 18:06:45,null,181,1160000.0,1280000.0,0,0,1,0,1,1,1,0
10000010000004208,10,2015-03-14 18:06:45,null,167,1470000.0,440000.0,1,1,1,0,0,0,0,1
10000010000004209,10,2015-05-25 18:06:45,null,171,650000.0,2150000.0,2,1,1,0,0,0,1,1
10000010000004210,9,2015-04-13 18:06:45,null,126,1970000.0,4510000.0,2,0,1,0,1,0,0,1
10000010000004211,9,2015-04-04 18:06:45,null,309,2240000.0,4160000.0,2,1,0,1,0,1,0,1
10000010000004212,9,2015-03-25 18:06:45,null,331,4270000.0,4550000.0,1,1,0,1,0,1,1,1
10000010000004213,9,2015-05-31 18:06:45,null,281,4310000.0,4340000.0,1,0,0,1,1,1,0,0
10000010000004214,10,2015-04-15 18:06:45,null,463,3650000.0,1530000.0,2,0,0,0,0,0,1,1
10000010000004215,10,2015-03-26 18:06:45,null,137,3560000.0,3730000.0,1,0,1,1,1,0,0,1
10000010000004216,10,2015-05-10 18:06:45,null,44,2180000.0,2500000.0,0,1,1,0,1,0,0,1
10000010000004217,10,2015-05-09 18:06:45,null,63,3930000.0,3870000.0,1,1,1,1,0,1,0,1
10000010000004218,10,2015-04-16 18:06:45,null,157,3960000.0,4970000.0,2,1,1,0,0,0,0,1
10000010000004219,9,2015-03-30 18:06:45,null,492,3140000.0,3560000.0,1,1,0,0,0,0,0,0
10000010000004220,10,2015-04-02 18:06:45,null,268,3330000.0,4530000.0,1,0,1,0,0,0,0,1
10000010000004221,9,2015-05-28 18:06:45,null,280,2410000.0,2270000.0,0,0,1,1,1,0,1,1
10000010000004222,10,2015-03-22 18:06:45,null,473,800000.0,1050000.0,0,1,0,1,1,0,0,0
10000010000004223,9,2015-06-05 18:06:45,null,279,650000.0,360000.0,2,1,0,0,1,0,1,1
10000010000004224,9,2015-04-17 18:06:45,null,339,1490000.0,2920000.0,1,0,1,0,0,0,0,1
10000010000004225,10,2015-04-17 18:06:45,null,318,1050000.0,4190000.0,0,1,0,0,1,0,0,1
10000010000004226,9,2015-04-12 18:06:45,null,281,2240000.0,4430000.0,2,0,0,0,0,0,0,0
10000010000004227,9,2015-06-06 18:06:45,null,458,840000.0,4740000.0,1,0,1,1,0,1,1,1
10000010000004228,9,2015-04-17 18:06:45,null,468,3770000.0,450000.0,2,0,0,1,0,0,0,0
10000010000004229,10,2015-05-10 18:06:45,null,52,3030000.0,360000.0,1,1,0,0,1,1,1,0
10000010000004230,9,2015-06-03 18:06:45,null,442,4410000.0,1700000.0,2,1,0,0,1,0,0,0
10000010000004231,9,2015-05-20 18:06:45,null,464,1840000.0,4720000.0,0,0,0,1,0,0,1,0
10000010000004232,10,2015-05-25 18:06:45,null,85,2010000.0,3140000.0,1,1,0,1,0,1,0,1
10000010000004233,10,2015-04-28 18:06:45,null,285,3820000.0,1950000.0,1,0,0,1,1,1,0,0
10000010000004234,10,2015-03-30 18:06:45,null,353,2400000.0,1930000.0,1,0,0,1,1,1,1,0
10000010000004235,10,2015-04-13 18:06:45,null,69,3000000.0,3250000.0,0,0,1,1,1,1,1,1
10000010000004236,9,2015-05-07 18:06:45,null,465,910000.0,2630000.0,1,1,0,0,0,1,1,0
10000010000004237,10,2015-04-07 18:06:45,null,80,1380000.0,4130000.0,0,1,1,0,0,0,0,0
10000010000004238,9,2015-05-14 18:06:45,null,271,4340000.0,2790000.0,1,1,1,1,0,0,1,0
10000010000004239,10,2015-04-16 18:06:45,null,269,3310000.0,2000000.0,0,0,1,0,0,0,1,1
10000010000004240,9,2015-04-25 18:06:45,null,474,2110000.0,950000.0,0,0,1,0,1,1,1,1
10000010000004241,10,2015-05-02 18:06:45,null,186,4280000.0,930000.0,2,1,1,0,0,1,1,0
10000010000004242,10,2015-03-19 18:06:45,null,490,3200000.0,2230000.0,2,0,0,1,1,1,0,0
10000010000004243,10,2015-03-14 18:06:45,null,39,2270000.0,960000.0,2,0,0,0,0,0,1,0
10000010000004244,10,2015-05-27 18:06:45,null,134,2900000.0,4250000.0,1,1,1,1,1,1,0,0
10000010000004245,10,2015-03-24 18:06:45,null,293,1740000.0,4510000.0,1,0,1,0,0,1,1,1
10000010000004246,9,2015-05-30 18:06:45,null,141,990000.0,1260000.0,0,1,0,0,1,0,0,1
10000010000004247,9,2015-05-27 18:06:45,null,211,1800000.0,3780000.0,1,1,0,0,0,0,1,0
10000010000004248,9,2015-04-09 18:06:45,null,145,400000.0,1240000.0,0,0,1,0,1,1,1,0
10000010000004249,10,2015-04-08 18:06:45,null,188,2530000.0,1420000.0,2,0,1,1,1,0,0,0
10000010000004250,10,2015-06-04 18:06:45,null,478,1680000.0,340000.0,2,0,0,0,1,0,0,1
10000010000004251,9,2015-04-07 18:06:45,null,100,2040000.0,770000.0,1,0,1,1,1,1,0,0
10000010000004252,9,2015-04-29 18:06:45,null,486,1240000.0,1120000.0,1,0,0,1,0,0,1,0
10000010000004253,9,2015-04-22 18:06:45,null,483,510000.0,3250000.0,1,1,1,0,1,1,0,0
10000010000004254,9,2015-05-08 18:06:45,null,341,2690000.0,4570000.0,0,0,1,0,0,0,0,1
10000010000004255,10,2015-06-07 18:06:45,null,265,260000.0,1830000.0,1,0,1,0,0,0,0,0
10000010000004256,10,2015-04-05 18:06:45,null,348,1360000.0,1630000.0,2,0,1,1,1,1,0,1
10000010000004257,10,2015-05-10 18:06:45,null,255,3820000.0,2040000.0,0,1,0,1,1,0,0,1
10000010000004258,9,2015-05-22 18:06:45,null,94,4180000.0,4560000.0,1,1,1,1,0,1,0,0
10000010000004259,9,2015-05-15 18:06:45,null,105,2850000.0,1520000.0,1,1,1,0,1,0,0,1
10000010000004260,9,2015-03-17 18:06:45,null,76,2740000.0,1800000.0,2,0,0,1,0,0,0,1
10000010000004261,10,2015-05-09 18:06:45,null,436,770000.0,3010000.0,1,0,1,1,0,1,0,1
10000010000004262,10,2015-03-13 18:06:45,null,203,2140000.0,4150000.0,2,1,1,1,0,1,0,1
10000010000004263,10,2015-04-07 18:06:45,null,197,1520000.0,1650000.0,2,0,1,1,0,0,1,1
10000010000004264,9,2015-06-02 18:06:45,null,297,1370000.0,2990000.0,2,1,0,1,0,1,1,0
10000010000004265,9,2015-05-16 18:06:45,null,492,600000.0,3950000.0,1,0,0,0,1,0,0,1
10000010000004266,10,2015-03-15 18:06:45,null,283,3210000.0,310000.0,2,0,0,0,0,0,1,0
10000010000004267,9,2015-05-17 18:06:45,null,190,4090000.0,3510000.0,1,0,1,0,1,0,1,1
10000010000004268,10,2015-04-15 18:06:45,null,152,2400000.0,4650000.0,1,1,1,1,0,1,0,1
10000010000004269,10,2015-05-11 18:06:45,null,52,710000.0,2220000.0,1,0,1,0,1,0,0,0
10000010000004270,9,2015-04-22 18:06:45,null,230,4200000.0,1710000.0,2,1,0,0,1,0,1,0
10000010000004271,10,2015-04-02 18:06:45,null,461,2080000.0,2860000.0,1,1,0,0,0,0,1,1
10000010000004272,9,2015-03-27 18:06:45,null,263,2980000.0,3320000.0,1,1,0,0,1,1,1,1
10000010000004273,9,2015-04-06 18:06:45,null,116,3110000.0,2680000.0,1,1,0,0,0,0,1,0
10000010000004274,9,2015-03-20 18:06:45,null,216,3220000.0,1860000.0,1,0,1,0,0,1,1,1
10000010000004275,10,2015-04-25 18:06:45,null,420,4010000.0,2570000.0,1,0,0,1,0,0,0,1
10000010000004276,10,2015-04-09 18:06:45,null,313,2040000.0,3210000.0,1,0,1,1,0,1,1,0
10000010000004277,10,2015-04-19 18:06:45,null,66,3910000.0,4430000.0,0,0,1,0,1,0,1,1
10000010000004278,10,2015-04-19 18:06:45,null,435,260000.0,1270000.0,1,0,0,1,0,0,0,1
10000010000004279,9,2015-05-11 18:06:45,null,173,740000.0,820000.0,0,0,1,1,1,0,1,0
10000010000004280,10,2015-04-20 18:06:45,null,105,1080000.0,460000.0,0,0,1,0,0,1,0,1
10000010000004281,9,2015-04-10 18:06:45,null,449,4060000.0,2340000.0,2,0,0,0,1,0,0,1
10000010000004282,10,2015-04-04 18:06:45,null,219,970000.0,4140000.0,2,0,1,1,1,0,0,1
10000010000004283,10,2015-04-10 18:06:45,null,240,3820000.0,4070000.0,1,0,0,1,0,1,1,1
10000010000004284,9,2015-05-20 18:06:45,null,125,870000.0,3440000.0,1,0,0,0,1,0,0,1
10000010000004285,10,2015-04-03 18:06:45,null,319,4040000.0,1050000.0,2,0,0,0,1,1,1,0
10000010000004286,10,2015-05-16 18:06:45,null,32,2990000.0,2210000.0,2,0,0,0,1,1,0,1
10000010000004287,10,2015-03-13 18:06:45,null,226,1920000.0,1960000.0,2,0,0,0,1,1,0,1
10000010000004288,9,2015-05-11 18:06:45,null,77,2200000.0,2140000.0,2,1,0,0,0,0,0,1
10000010000004289,9,2015-06-04 18:06:45,null,353,3350000.0,480000.0,2,1,0,1,0,1,0,0
10000010000004290,10,2015-04-12 18:06:45,null,152,2100000.0,2240000.0,1,0,0,1,0,1,1,1
10000010000004291,9,2015-06-07 18:06:45,null,181,2230000.0,320000.0,0,1,1,1,1,1,1,0
10000010000004292,9,2015-04-08 18:06:45,null,483,4170000.0,3270000.0,1,0,0,1,1,0,1,0
10000010000004293,10,2015-05-18 18:06:45,null,376,4220000.0,3920000.0,2,1,0,0,0,0,1,0
10000010000004294,9,2015-04-13 18:06:45,null,370,4170000.0,3140000.0,1,0,1,1,1,0,0,0
10000010000004295,10,2015-04-02 18:06:45,null,470,3680000.0,2200000.0,0,0,1,0,0,1,1,1
10000010000004296,9,2015-05-29 18:06:45,null,260,1200000.0,300000.0,0,0,1,1,1,0,0,1
10000010000004297,9,2015-05-29 18:06:45,null,34,3590000.0,3120000.0,0,0,1,1,1,1,0,0
10000010000004298,10,2015-05-10 18:06:45,null,55,4410000.0,4260000.0,2,0,1,0,1,1,0,1
10000010000004299,9,2015-05-18 18:06:45,null,281,3580000.0,2550000.0,1,1,1,0,0,0,0,0
10000010000004300,10,2015-03-21 18:06:45,null,173,3630000.0,2380000.0,0,0,0,0,0,0,0,1
10000010000004301,9,2015-04-23 18:06:45,null,37,1930000.0,1450000.0,2,1,0,1,1,1,0,1
10000010000004302,9,2015-03-29 18:06:45,null,251,3250000.0,3360000.0,1,0,0,1,0,0,1,0
10000010000004303,10,2015-04-14 18:06:45,null,158,870000.0,3030000.0,2,0,0,0,0,1,1,1
10000010000004304,10,2015-06-03 18:06:45,null,498,1300000.0,1750000.0,0,1,0,1,0,1,1,1
10000010000004305,10,2015-05-09 18:06:45,null,119,4400000.0,3260000.0,2,1,0,0,1,0,1,0
10000010000004306,10,2015-04-01 18:06:45,null,114,2270000.0,2130000.0,2,1,1,1,1,0,0,1
10000010000004307,9,2015-04-03 18:06:45,null,331,4490000.0,3980000.0,2,1,0,0,0,1,0,0
10000010000004308,10,2015-05-07 18:06:45,null,250,2680000.0,1030000.0,1,0,1,1,0,0,0,1
10000010000004309,9,2015-03-15 18:06:45,null,424,4080000.0,3940000.0,0,0,1,1,0,0,0,0
10000010000004310,9,2015-03-20 18:06:45,null,351,830000.0,2550000.0,0,1,1,0,1,0,0,1
10000010000004311,10,2015-05-09 18:06:45,null,122,3450000.0,4780000.0,0,1,1,1,1,1,0,0
10000010000004312,9,2015-05-25 18:06:45,null,93,1460000.0,3040000.0,1,0,1,1,0,1,0,1
10000010000004313,9,2015-05-29 18:06:45,null,390,2090000.0,960000.0,1,0,0,1,1,0,1,1
10000010000004314,9,2015-05-16 18:06:45,null,104,1550000.0,3350000.0,2,1,0,1,0,0,1,1
10000010000004315,9,2015-03-21 18:06:45,null,94,1560000.0,1430000.0,2,1,0,1,1,0,1,1
10000010000004316,10,2015-04-11 18:06:45,null,351,1170000.0,1080000.0,1,1,0,1,0,1,0,0
10000010000004317,10,2015-04-28 18:06:45,null,291,3900000.0,3750000.0,2,1,1,1,1,0,1,0
10000010000004318,10,2015-05-08 18:06:45,null,364,1200000.0,3400000.0,1,1,1,1,1,0,0,0
10000010000004319,10,2015-04-26 18:06:45,null,463,2770000.0,2870000.0,2,0,1,1,0,0,1,1
10000010000004320,9,2015-05-15 18:06:45,null,172,1070000.0,340000.0,1,1,1,1,0,0,1,1
10000010000004321,10,2015-04-24 18:06:45,null,137,3620000.0,2440000.0,2,0,1,1,0,0,0,1
10000010000004322,9,2015-03-18 18:06:45,null,327,2460000.0,1110000.0,0,0,0,1,0,0,0,1
10000010000004323,10,2015-04-28 18:06:45,null,152,4120000.0,3790000.0,0,0,1,1,1,0,1,0
10000010000004324,10,2015-04-23 18:06:45,null,429,1580000.0,2220000.0,2,0,1,1,1,1,0,1
10000010000004325,10,2015-06-08 18:06:45,null,199,3290000.0,4390000.0,1,1,0,0,1,1,1,0
10000010000004326,10,2015-04-09 18:06:45,null,375,1810000.0,2510000.0,2,0,1,1,0,1,1,1
10000010000004327,9,2015-03-24 18:06:45,null,440,410000.0,2520000.0,2,0,1,1,1,0,1,1
10000010000004328,9,2015-04-22 18:06:45,null,172,2610000.0,1190000.0,0,0,1,1,1,1,0,0
10000010000004329,9,2015-03-30 18:06:45,null,91,1200000.0,4010000.0,0,1,1,1,1,1,0,1
10000010000004330,10,2015-06-06 18:06:45,null,105,3050000.0,330000.0,2,0,0,0,0,1,1,1
10000010000004331,9,2015-03-28 18:06:45,null,62,1440000.0,4660000.0,0,0,1,1,0,0,1,1
10000010000004332,10,2015-05-10 18:06:45,null,282,520000.0,4240000.0,2,0,0,0,1,0,1,0
10000010000004333,9,2015-04-17 18:06:45,null,228,4070000.0,1820000.0,1,1,0,0,1,0,0,0
10000010000004334,9,2015-05-26 18:06:45,null,126,1970000.0,4080000.0,2,0,1,1,1,1,0,1
10000010000004335,10,2015-04-30 18:06:45,null,432,1570000.0,4230000.0,2,0,1,0,1,1,1,0
10000010000004336,9,2015-03-30 18:06:45,null,88,2110000.0,3180000.0,2,1,1,1,1,1,0,1
10000010000004337,9,2015-04-20 18:06:45,null,398,2530000.0,4400000.0,1,0,0,1,1,1,1,1
10000010000004338,9,2015-04-01 18:06:45,null,183,1460000.0,1490000.0,2,1,0,1,1,1,0,0
10000010000004339,9,2015-05-26 18:06:45,null,338,1420000.0,1310000.0,0,0,1,0,0,0,1,0
10000010000004340,10,2015-05-29 18:06:45,null,246,720000.0,3150000.0,2,1,0,1,1,0,0,1
10000010000004341,10,2015-03-29 18:06:45,null,74,3240000.0,4670000.0,2,0,0,0,0,1,0,0
10000010000004342,9,2015-04-26 18:06:45,null,86,3380000.0,3490000.0,0,1,0,1,1,0,1,0
10000010000004343,10,2015-04-27 18:06:45,null,127,1270000.0,4310000.0,0,1,1,1,1,0,1,0
10000010000004344,10,2015-05-06 18:06:45,null,180,2100000.0,4830000.0,1,1,0,0,0,1,0,0
10000010000004345,9,2015-04-11 18:06:45,null,441,630000.0,2330000.0,1,1,0,0,1,1,1,1
10000010000004346,10,2015-05-14 18:06:45,null,68,4260000.0,4970000.0,1,0,0,0,1,0,1,0
10000010000004347,9,2015-04-20 18:06:45,null,215,2700000.0,2210000.0,1,0,0,1,0,0,0,0
10000010000004348,9,2015-05-13 18:06:45,null,31,320000.0,4070000.0,2,1,1,1,1,0,1,1
10000010000004349,9,2015-03-22 18:06:45,null,286,1260000.0,4360000.0,2,1,1,0,0,0,1,1
10000010000004350,10,2015-05-12 18:06:45,null,63,3840000.0,4240000.0,2,0,1,0,1,1,0,0
10000010000004351,10,2015-05-13 18:06:45,null,408,570000.0,3040000.0,1,0,0,1,0,0,0,1
10000010000004352,10,2015-03-12 18:06:45,null,413,1980000.0,2660000.0,0,1,1,1,0,0,1,0
10000010000004353,9,2015-03-28 18:06:45,null,422,4180000.0,3810000.0,0,1,1,0,1,0,0,1
10000010000004354,9,2015-06-01 18:06:45,null,412,3590000.0,4690000.0,2,0,0,1,0,1,0,0
10000010000004355,9,2015-04-03 18:06:45,null,420,750000.0,4200000.0,0,0,0,1,0,1,1,0
10000010000004356,9,2015-05-04 18:06:45,null,376,2330000.0,340000.0,2,0,0,1,1,0,0,0
10000010000004357,9,2015-05-07 18:06:45,null,42,1620000.0,300000.0,2,1,0,1,0,1,0,0
10000010000004358,10,2015-03-29 18:06:45,null,37,610000.0,2150000.0,2,0,1,0,1,1,1,0
10000010000004359,9,2015-04-16 18:06:45,null,320,2100000.0,2270000.0,2,0,0,1,1,1,0,1
10000010000004360,9,2015-03-29 18:06:45,null,332,3210000.0,1400000.0,1,0,1,1,1,1,0,0
10000010000004361,9,2015-05-13 18:06:45,null,173,1160000.0,2150000.0,2,1,0,1,0,1,1,1
10000010000004362,10,2015-05-07 18:06:45,null,344,4440000.0,4360000.0,1,1,1,1,0,0,1,1
10000010000004363,10,2015-04-17 18:06:45,null,272,2650000.0,3510000.0,2,1,0,1,1,0,1,0
10000010000004364,10,2015-05-07 18:06:45,null,167,3450000.0,2170000.0,2,1,0,0,1,0,0,1
10000010000004365,10,2015-04-18 18:06:45,null,61,420000.0,4580000.0,2,0,0,0,0,1,1,0
10000010000004366,9,2015-05-31 18:06:45,null,227,1390000.0,1350000.0,2,0,0,1,1,0,0,1
10000010000004367,10,2015-04-13 18:06:45,null,385,2760000.0,3280000.0,2,0,1,1,1,0,1,1
10000010000004368,9,2015-05-19 18:06:45,null,443,4180000.0,580000.0,1,0,1,1,1,1,1,0
10000010000004369,9,2015-03-22 18:06:45,null,82,3880000.0,1840000.0,2,1,1,1,1,0,1,0
10000010000004370,9,2015-04-23 18:06:45,null,456,2240000.0,4920000.0,0,1,0,0,0,0,0,1
10000010000004371,9,2015-06-06 18:06:45,null,42,1200000.0,2500000.0,1,0,0,0,1,0,0,1
10000010000004372,9,2015-03-13 18:06:45,null,139,2440000.0,360000.0,0,1,0,0,0,0,1,1
10000010000004373,10,2015-05-12 18:06:45,null,182,1810000.0,1740000.0,2,1,0,0,0,1,0,1
10000010000004374,10,2015-04-15 18:06:45,null,463,1470000.0,630000.0,2,1,0,0,0,1,0,1
10000010000004375,10,2015-04-28 18:06:45,null,70,270000.0,3770000.0,1,0,1,1,0,1,1,1
10000010000004376,10,2015-04-22 18:06:45,null,185,1910000.0,1530000.0,0,0,0,0,0,0,1,0
10000010000004377,9,2015-05-20 18:06:45,null,313,3700000.0,1580000.0,1,0,1,1,1,0,0,1
10000010000004378,10,2015-05-16 18:06:45,null,461,1750000.0,3690000.0,0,1,1,0,1,0,1,1
10000010000004379,10,2015-03-19 18:06:45,null,213,4470000.0,2290000.0,2,1,1,0,1,1,1,1
10000010000004380,10,2015-05-15 18:06:45,null,390,1000000.0,4550000.0,2,1,1,0,0,1,1,1
10000010000004381,10,2015-05-03 18:06:45,null,192,2030000.0,2980000.0,2,0,1,1,0,1,1,0
