totalLoanAmount,totalLoanNum,rate,financeAmount,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
4.0000,1.7340,-0.1771,3.0554,-0.3025,1.6603,4.0000,1.0350,-0.3224,0.0636,2.7461,1.4692
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.4497,0.7761,-0.0890,-0.1746,0.7190
0.5654,1.7340,-0.1771,-0.2184,-0.3025,2.0226,-0.4213,-0.0235,0.2269,-0.0303,-0.5555,-0.4814
-0.1436,0.0719,-0.1771,-0.1457,-0.3025,-0.1516,0.6326,0.5528,0.2269,-0.0185,-0.3016,0.4189
0.0927,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,4.0000,-0.3224,0.1106,-0.2381,-0.1813
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,-0.7838,-0.3224,-0.1242,-0.5555,0.4189
0.0467,2.0664,-0.1771,-0.5458,-0.3025,2.0226,0.3033,1.0906,0.0000,-0.1007,0.0000,0.0000
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-1.0246,0.0000,0.1576,0.0000,0.0000
-0.5507,0.7367,-0.1771,-0.8004,-0.3025,0.9355,-0.4213,-0.9502,-0.8732,-0.0303,-0.8413,-0.6764
-0.6505,-0.2605,-0.1771,-0.8295,-0.3025,-0.1516,-0.4213,0.1071,4.0000,0.0049,-0.8730,0.7190
3.7691,0.7367,-0.1771,2.8372,-0.3025,0.5732,4.0000,1.5362,1.3254,0.0284,1.8572,-0.0312
0.5654,0.4043,-0.1771,0.3636,-0.3025,0.2108,0.8961,-0.3003,-0.3224,-0.1477,1.2223,-0.3313
-0.1962,0.7367,-0.1771,-0.5094,-0.3025,0.9355,-0.4213,-0.3747,-0.8732,0.0167,-0.8095,-0.3313
0.3028,-0.9254,-1.8634,1.9641,-0.7369,-0.8763,-0.4213,0.7387,0.2269,0.2045,1.2223,3.7197
-0.1699,0.4043,-0.1771,-0.3639,-0.3025,0.5732,-0.4213,-0.1332,0.2269,-0.1829,-0.4285,-0.6614
-0.6426,-1.2578,-1.8634,-0.3639,-0.7369,-1.2387,-0.4213,0.0000,0.0000,0.1106,0.0000,0.0000
1.8784,0.0719,-0.1771,1.9641,-0.3025,0.2108,-0.4213,-0.5034,0.7761,-0.0068,1.1588,1.4692
0.6704,1.4016,-0.1771,-0.0729,-0.3025,1.2979,1.1596,-0.3930,-0.3224,-0.0185,-0.3016,-0.6314
0.1255,0.0719,-0.1771,0.1453,-0.3025,-0.1516,0.7644,-0.4862,-0.3224,-0.0772,-0.0476,-0.1813
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-1.2649,0.0000,-0.2416,0.0000,0.0000
1.0249,-0.5930,-0.1771,2.3279,-0.3025,-0.5139,-0.4213,-1.1163,0.0000,0.2163,0.0000,0.0000
-0.5901,-0.9254,-0.1771,-0.5094,-0.3025,-0.8763,-0.4213,-0.8754,0.0000,-0.1125,0.0000,0.0000
4.0000,1.0692,-0.1771,4.0000,-0.3025,1.2979,-0.4213,-0.1881,-0.3224,-0.1477,3.3811,0.7190
-0.6557,-0.9254,-0.1771,-0.7277,-0.3025,-0.8763,-0.4213,0.2388,-0.8732,0.0284,-0.7905,-0.6314
-0.4325,-0.5930,1.5093,-0.3639,1.4350,-0.5139,-0.4213,-1.1710,0.0000,0.0284,0.0000,0.0000
-0.4979,0.0719,1.5093,-0.6549,1.4350,0.2108,-0.4213,-0.4295,0.0000,-0.1007,0.0000,0.0000
0.1715,-1.2578,-0.1771,4.0000,-0.3025,-1.2387,-0.4213,0.0000,0.0000,-0.0890,0.0000,0.0000
0.6967,-0.2605,-0.1771,1.0184,-0.3025,-0.1516,-0.4213,-0.1503,-1.4224,0.0167,1.4763,-0.0312
-0.5113,-0.5930,1.5093,-0.5094,1.4350,-0.5139,-0.4213,-0.8929,0.0000,-0.1594,0.0000,0.0000
0.6310,0.7367,-0.1771,0.1453,-0.3025,0.9355,-0.4213,0.0539,-0.3224,-0.1007,1.2223,1.4692
0.3028,0.7367,-0.1771,-0.1457,-0.3025,0.9355,-0.4213,-0.8369,-0.8732,-0.1007,0.0794,0.1188
-0.2408,0.7367,-0.1771,-0.5458,-0.3025,0.9355,-0.4213,0.2588,-0.3224,-0.1125,-0.6190,0.0000
-0.5113,-0.5930,1.5093,-0.5094,1.4350,-0.5139,-0.4213,1.9844,0.0000,-0.0303,0.0000,0.0000
-0.6820,-1.2578,-1.8634,-0.5822,-0.7369,-1.2387,-0.4213,-0.0936,0.0000,-0.0655,0.0000,0.0000
-0.5638,-0.9254,-0.1771,-0.4367,-0.3025,-0.8763,-0.4213,-1.1698,0.7761,-0.1360,-0.5555,0.0000
-0.5901,-0.9254,-0.1771,-0.5094,-0.3025,-0.8763,-0.4213,-0.5387,-0.3224,-0.2299,-0.7460,-0.6314
-0.5113,-0.2605,-0.1771,-0.6186,-0.3025,-0.1516,-0.4213,0.3150,0.2269,-0.0185,-0.7460,-0.3313
-0.5441,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.7246,-0.8732,-0.0538,-0.7460,-0.6914
-0.5375,-0.9254,1.5093,-0.3639,1.4350,-0.8763,-0.4213,0.2961,-0.8732,-0.0303,-0.5555,0.0000
-0.2881,-1.2578,1.5093,1.6004,1.4350,-1.2387,-0.4213,1.1691,-0.3224,0.0402,2.1112,-0.1813
-0.0386,-0.5930,-0.1771,0.3636,-0.3025,-0.5139,-0.4213,-0.8729,0.7761,-0.0185,0.0794,-0.3313
1.1956,2.3989,-0.1771,-0.0002,-0.3025,2.3850,1.0278,-0.1857,1.3254,0.0167,-0.3651,1.1691
-0.0780,-0.2605,-0.1771,-0.1093,-0.3025,-0.1516,-0.4213,-0.7424,1.8762,-0.0068,-0.2381,0.4189
-0.3275,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,2.5430,0.7761,-0.0185,-0.7460,-0.5714
-0.6163,-1.2578,3.1957,-0.2184,4.0000,-1.2387,-0.4213,0.4076,0.7761,0.0402,-0.4285,0.7190
3.0601,1.0692,-0.1771,1.9641,-0.3025,0.9355,3.2015,-0.0191,0.7761,0.0167,1.5397,2.2193
0.7492,1.0692,-0.1771,-0.0002,-0.3025,1.2979,-0.4213,-0.1112,0.7761,-0.1007,0.2064,-0.1813
-0.1699,0.7367,-0.1771,-0.4367,-0.3025,0.9355,-0.4213,0.2601,0.2269,-0.0538,-0.6190,-0.6314
-0.1699,1.0692,-0.1771,-0.5822,-0.3025,1.2979,-0.4213,1.2626,1.8762,0.0636,-0.4285,1.4692
0.3159,0.0719,-0.1771,0.2908,-0.3025,0.2108,-0.4213,1.2075,0.2269,-0.0655,0.0159,-0.6914
-0.5901,-0.5930,1.5093,-0.6549,1.4350,-0.5139,-0.4213,-0.0547,-0.3224,-0.1242,-0.6825,-0.6314
0.3028,-0.2605,-0.1771,0.5091,-0.3025,-0.5139,2.1897,-0.6302,0.0000,-0.0068,0.0000,0.0000
1.0249,1.4016,-0.1771,0.1453,-0.3025,1.2979,1.5548,-0.3143,0.0000,-0.2299,0.0000,0.0000
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.1516,-0.4213,-0.5186,0.2269,-0.1007,0.7778,0.0000
0.1190,2.0664,-0.1771,-0.5094,-0.3025,2.0226,0.3691,-0.5741,1.3254,0.0049,-0.7587,-0.3313
0.4341,0.4043,-0.1771,0.2181,-0.3025,0.2108,1.4231,-0.3143,0.2269,-0.1829,1.2223,0.7190
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,1.9863,0.0000,0.0167,0.0000,0.0000
0.3028,0.0719,-0.1771,0.5091,-0.3025,-0.1516,-0.4213,0.4833,0.2269,0.1223,2.6191,-0.0312
3.8479,0.7367,-0.1771,2.6917,-0.3025,0.5732,4.0000,-0.2217,0.0000,-0.0420,0.0000,0.0000
0.5391,0.7367,-0.1771,0.0726,-0.3025,0.9355,-0.4213,0.3174,0.0000,0.0284,0.0000,0.0000
-0.1896,0.0719,-0.1771,-0.3276,-0.3025,0.2108,-0.4213,1.2998,0.0000,0.0284,0.0000,0.0000
-0.4325,-0.2605,-0.1771,-0.5094,-0.3025,-0.1516,-0.4213,-0.8716,-0.8732,-0.1594,-0.3651,-0.4814
-0.2973,0.4043,-0.1771,-0.5094,-0.3025,0.5732,-0.4213,-0.3887,-0.8732,-0.2064,-0.4920,-0.5564
-0.5638,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,0.5215,0.7761,-0.1594,-0.6825,-0.3313
-0.6426,-0.9254,1.5093,-0.6549,1.4350,-0.8763,-0.4213,-0.9443,0.0000,-0.1712,0.0000,0.0000
0.2371,0.0719,-0.1771,0.1453,-0.3025,0.2108,-0.4213,1.0228,-0.3224,0.0049,-0.1111,-0.0312
0.1715,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,-0.3320,-1.4224,-0.2064,0.0794,-0.6839
-0.3800,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,0.3180,-0.8732,-0.1360,-0.6508,-0.4814
-0.2749,-1.2578,1.5093,1.6731,1.4350,-1.2387,-0.4213,0.7442,0.0000,0.2045,0.0000,0.0000
-0.4981,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,0.4095,-0.3224,-0.1829,-0.1111,-0.4814
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.7405,0.7761,0.0167,-0.6825,-0.6314
-0.6294,-0.2605,-0.1771,-0.8004,-0.3025,-0.1516,-0.4213,1.2272,0.7761,-0.0185,-0.8095,-0.6614
0.1058,0.0719,-0.1771,-0.0002,-0.3025,0.2108,-0.4213,-0.3126,0.7761,-0.1125,-0.1111,0.0000
-0.4456,-1.2578,1.5093,0.7274,1.4350,-1.2387,-0.4213,-0.3126,0.0000,0.0049,0.0000,0.0000
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.5732,-0.4213,-0.7211,0.2269,0.0754,0.8413,0.4189
-0.1962,0.4043,-0.1771,-0.4367,-0.3025,0.5732,-0.4213,-0.4808,0.7761,0.1106,-0.4920,-0.1813
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.8887,0.0000,-0.1477,0.0000,0.0000
-0.6623,-0.5930,1.5093,-0.7277,1.4350,-0.8763,-0.4213,-0.4058,1.3254,-0.0538,-0.7905,-0.0312
0.8280,-0.9254,-0.1771,3.4192,-0.3025,-0.8763,-0.4213,-0.4978,-0.8732,-0.0772,4.0000,1.0190
-0.3931,0.4043,-0.1771,-0.5094,-0.3025,0.5732,-0.4213,-0.3124,1.8762,0.1576,-0.4285,-0.4814
4.0000,1.0692,-0.1771,4.0000,-0.3025,0.9355,4.0000,1.5619,0.2269,0.0636,3.3811,1.4692
-0.4890,-0.5930,1.5093,-0.2184,1.4350,-0.8763,0.1979,-0.5717,0.2269,-0.0655,1.7937,-0.0312
-0.6557,-1.2578,3.1957,-0.4367,4.0000,-1.2387,-0.4213,0.2814,0.7761,0.0167,-0.6508,0.1188
0.7098,2.0664,-0.1771,-0.1457,-0.3025,2.0226,0.7644,-0.3669,-0.3224,0.0167,-0.3651,-0.6314
-0.4325,1.7340,-0.1771,-0.7277,-0.3025,1.6603,-0.2105,-0.4962,-0.3224,-0.1947,-0.7460,-0.6614
2.3379,-0.2605,-0.1771,3.4192,-0.3025,-0.1516,-0.4213,0.1155,-0.3224,-0.4764,2.7461,0.7190
-0.2487,-1.2578,-0.1771,1.8186,-0.3025,-1.2387,-0.4213,1.4338,-0.8732,-0.0420,2.6191,0.4189
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.5802,0.0000,-0.2181,0.0000,0.0000
0.4341,0.0719,-0.1771,0.3636,-0.3025,0.2108,-0.4213,-0.2003,1.3254,-0.0303,0.0159,0.7190
0.6967,-0.5930,-0.1771,1.9641,-0.3025,-0.5139,-0.4213,0.9693,0.0000,-0.0303,0.0000,0.0000
-0.6426,-1.2578,-0.1771,-0.3639,-0.3025,-1.2387,-0.4213,-0.9606,0.0000,0.0402,0.0000,0.0000
0.6179,2.7313,-0.1771,-0.3639,-0.3025,2.7474,0.6326,-0.2563,0.2269,0.0049,-0.5555,0.0000
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,-0.5704,0.0000,-0.1007,0.0000,0.0000
-0.6111,-0.2605,-0.1771,-0.7059,-0.3025,-0.1516,-0.4213,-0.3106,0.0000,-0.0185,0.0000,0.0000
-0.4981,0.4043,-0.1771,-0.7277,-0.3025,0.5732,-0.4213,-0.3856,0.0000,0.1458,-0.8095,-0.4814
1.1431,0.4043,-0.1771,0.8001,-0.3025,0.5732,-0.4213,-0.3663,-0.8732,-0.0420,1.4763,-0.4063
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,0.0000,0.0000,0.0049,0.0000,0.0000
0.0402,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,-0.5326,-0.8732,0.1106,-0.6190,-0.3313
-0.6557,-1.2578,-0.1771,-0.4367,-0.3025,-1.2387,-0.4213,0.3021,0.0000,-0.0420,0.0000,0.0000
-0.3498,1.4016,-0.1771,-0.6913,-0.3025,1.2979,0.0003,-0.8119,0.0000,-0.1242,0.0000,0.0000
2.2066,1.4016,-0.1771,0.8729,-0.3025,1.6603,-0.4213,-0.0143,0.2269,0.0049,0.5239,0.7190
1.3663,0.7367,-0.1771,0.7274,-0.3025,0.9355,-0.4213,0.1534,0.7761,-0.0420,0.1429,-0.0312
-0.4325,-0.2605,-0.1771,-0.5094,-0.3025,-0.5139,0.3691,1.2302,0.0000,0.0754,0.0000,0.0000
-0.0911,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.2089,1.3254,0.0871,0.2064,-0.4363
-0.0255,2.0664,-0.1771,-0.5822,-0.3025,2.0226,0.2374,0.5991,0.7761,-0.0303,-0.7460,-0.4814
0.3947,0.0719,-0.1771,0.5091,-0.3025,0.2108,-0.4213,-0.7181,-1.4224,0.0519,0.4604,0.2688
0.1977,1.4016,-0.1771,-0.3639,-0.3025,1.2979,0.6326,-0.2724,0.0000,0.0989,0.0000,0.0000
0.2371,-0.5930,-0.1771,0.8729,-0.3025,-0.5139,-0.4213,-1.0339,-1.4224,-0.1594,0.9683,-0.0312
-0.3406,1.7340,-0.1771,-0.6913,-0.3025,1.6603,-0.0590,-0.7369,-0.8732,-0.1360,-0.7460,-0.6164
-0.3800,-0.2605,1.5093,-0.4367,1.4350,-0.5139,0.5009,-1.2564,0.0000,-0.1360,0.0000,0.0000
-0.5178,0.0719,1.5093,-0.6549,1.4350,-0.1516,-0.0919,0.1357,0.0000,-0.1125,0.0000,0.0000
-0.6951,-1.2578,3.1957,-0.6549,4.0000,-1.2387,-0.4213,-0.1241,2.4254,0.1576,-0.9047,0.7190
-0.3997,0.0719,-0.1771,-0.5094,-0.3025,0.2108,-0.4213,-0.0868,-1.4224,0.0049,-0.3651,-0.4814
-0.6688,-1.2578,-0.1771,-0.5094,-0.3025,-1.2387,-0.4213,0.3589,0.2269,-0.1007,-0.6825,-0.3313
-0.4850,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.7002,-0.8732,0.1576,-0.7143,-0.4814
-0.4128,1.4016,-0.1771,-0.6913,-0.3025,1.2979,-0.0919,-0.4216,-0.8732,-0.1125,-0.6825,-0.6314
0.9068,0.4043,-0.1771,0.8001,-0.3025,0.5732,-0.4213,-0.9590,-1.4224,-0.1829,0.3969,-0.0312
-0.3078,2.0664,-0.1771,-0.6913,-0.3025,2.0226,-0.0919,0.4886,0.2269,0.1223,-0.7460,-0.5114
0.5654,0.0719,-0.1771,0.5091,-0.3025,-0.1516,2.2135,-0.3650,-0.3224,0.0989,1.0318,0.4189
-0.0452,-0.5930,-0.1771,0.3272,-0.3025,-0.5139,-0.4213,0.0000,1.8762,0.0519,0.2064,-0.1813
-0.4588,-0.9254,-0.1771,-0.0729,-0.3025,-0.8763,-0.4213,1.7137,0.0000,-0.1125,0.0000,0.0000
0.0402,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.5314,0.0000,-0.1712,0.0000,0.0000
-0.5507,-1.2578,-0.1771,0.1453,-0.3025,-1.2387,-0.4213,0.0000,-0.3224,-0.4764,1.8572,-0.0312
0.0730,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,-0.1234,0.0000,-0.0303,0.0000,0.0000
0.0008,1.4016,-0.1771,-0.4367,-0.3025,1.2979,0.3033,-0.7173,0.0000,-0.1477,0.0000,0.0000
0.4078,-0.2605,-0.1771,0.6546,-0.3025,-0.1516,-0.4213,1.5276,-0.8732,0.0636,0.7143,0.7190
-0.5901,-1.2578,3.1957,-0.0729,4.0000,-1.2387,-0.4213,0.4331,0.7761,0.0402,-0.2063,0.7190
0.3028,-0.9254,-0.1771,1.9641,-0.3025,-0.8763,-0.4213,1.5277,-0.8732,0.0636,1.2223,4.0000
-0.2224,-0.2605,-0.1771,-0.0729,-0.3025,-0.1516,-0.4213,-0.3643,1.3254,-0.1007,-0.2381,-0.1813
-0.5638,-0.9254,-0.1771,-0.4367,-0.3025,-0.8763,-0.4213,3.4961,-1.4224,-0.4764,-0.7143,-0.3313
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,1.2882,-0.3224,0.0519,0.0159,-0.5114
-0.5638,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-0.3082,0.0000,0.0049,0.0000,0.0000
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,1.9370,0.7761,-0.0538,-0.7778,-0.3313
-0.5901,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.0437,-0.3224,0.0284,-0.2698,-0.0312
0.6836,1.7340,-0.1771,0.3636,-0.3025,0.9355,0.7644,-0.3253,0.2269,0.0049,0.2064,0.5689
-0.2618,0.7367,1.5093,-0.5094,1.4350,0.5732,0.2374,-0.3253,-0.8732,0.0000,-0.4920,-0.6164
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.7149,-0.3224,0.0402,-0.7460,-0.7064
-0.4719,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.1578,0.4912,0.2269,-0.1477,-0.7460,-0.6764
-0.5323,0.4043,-0.1771,-0.7422,-0.3025,0.5732,-0.4213,-0.6222,-0.8732,-0.1477,-0.6825,-0.6764
-0.1962,-0.9254,-0.1771,0.5818,-0.3025,-0.8763,-0.4213,-0.8077,-0.3224,-0.0890,0.5239,0.7190
-0.2224,0.0719,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.3248,-0.3224,-0.2064,0.2064,-0.6314
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,1.7168,1.3254,0.1458,-0.5555,-0.4814
-0.2881,0.7367,-0.1771,-0.5822,-0.3025,0.5732,0.2374,-0.4912,0.2269,-0.1477,-0.6508,-0.3313
-0.4325,0.0719,-0.1771,-0.5822,-0.3025,0.2108,-0.4213,-0.3991,-0.3224,-0.0890,-0.6190,-0.4814
-0.3931,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,0.0271,-0.3224,-0.1125,-0.6825,-0.3313
-0.6885,-0.5930,-0.1771,-0.8368,-0.3025,-0.5139,-0.4213,-0.5845,0.2269,-0.1242,-0.8095,-0.7064
-0.0911,-1.2578,-0.1771,2.6917,-0.3025,-1.2387,-0.4213,0.6394,0.2269,-0.0655,2.4921,4.0000
-0.4850,0.4043,-0.1771,-0.7277,-0.3025,0.2108,0.1057,-0.5472,0.7761,-0.1594,-0.4285,-0.1063
-0.2355,-0.5930,-0.1771,-0.0002,-0.3025,-0.5139,-0.4213,0.0649,-0.3224,-0.1125,-0.0476,-0.1813
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,0.6399,0.7761,-0.0185,-0.5555,-0.0312
-0.6557,-1.2578,-0.1771,-0.4367,-0.3025,-1.2387,-0.4213,-0.4906,-0.8732,-0.1360,-0.2381,-0.3313
-0.2224,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1057,0.3259,0.7761,-0.1360,-0.4285,-0.4814
-0.3537,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,1.6802,0.0000,0.0871,-0.5555,-0.6314
-0.3668,-0.2605,1.5093,-0.3639,1.4350,-0.5139,0.2493,2.2929,0.7761,0.2280,-0.5555,-0.0312
-0.6951,-1.2578,1.5093,-0.6549,1.4350,-1.2387,-0.4213,-0.6023,0.7761,-0.0303,-0.6190,-0.5564
-0.6557,-0.9254,-0.1771,-0.6913,-0.3025,-0.8763,-0.4213,0.1033,0.7761,-0.0185,-0.8095,-0.6614
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-0.4900,-0.3224,-0.0303,-0.2381,-0.4814
0.0796,0.7367,-0.1771,0.3636,-0.3025,0.5732,0.5009,-0.4899,0.7761,-0.0538,0.0794,-0.0312
0.6914,1.0692,-0.1771,0.0726,-0.3025,0.9355,1.1069,0.1955,-0.3224,-0.0185,-0.3651,-0.3313
-0.6951,-1.2578,3.1957,-0.6549,4.0000,-1.2387,-0.4213,0.0000,0.0000,0.0519,0.0000,0.0000
-0.3143,0.4043,-0.1771,-0.5094,-0.3025,0.5732,-0.4213,-1.0478,-0.8732,-0.1829,-0.6825,-0.6614
-0.6426,-1.2578,3.1957,-0.3639,4.0000,-1.2387,-0.4213,-0.8992,0.7761,0.0402,-0.4920,-0.3763
-0.4850,-1.2578,-0.1771,0.5091,-0.3025,-1.2387,-0.4213,0.9387,0.7761,-0.1242,1.9207,-0.3313
-0.2749,-0.5930,-0.1771,-0.0729,-0.3025,-0.5139,-0.4213,0.1039,0.7761,-0.0185,-0.4285,-0.3763
-0.5901,-1.2578,1.5093,-0.0729,1.4350,-1.2387,-0.4213,0.1222,1.3254,0.1458,-0.3016,-0.6314
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,-0.3228,0.2269,-0.4764,-0.6190,-0.1813
-0.4653,-0.2605,3.1957,-0.3276,4.0000,-0.5139,0.1057,0.7162,0.2269,-0.0655,-0.5238,-0.3313
1.6289,1.0692,-1.8634,0.8729,-0.8817,1.2979,-0.4213,-0.5636,-0.8732,-0.0185,1.7302,3.7197
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.6654,2.4254,-0.0538,-0.1111,-0.4063
0.3750,1.4016,-0.1771,-0.2184,-0.3025,1.6603,-0.4213,-1.1193,0.2269,-0.0890,-0.3651,-0.6314
0.2503,1.7340,-0.1771,-0.2184,-0.3025,1.6603,0.3691,0.0874,0.2269,0.0754,-0.3651,-0.1813
0.3107,1.7340,-0.1771,-0.2912,-0.3025,1.6603,-0.4213,0.7185,0.7761,0.0167,-0.4920,-0.4814
-0.6426,-1.2578,3.1957,-0.3639,4.0000,-1.2387,-0.4213,1.0715,-0.3224,0.0167,-0.3016,-0.3313
0.4341,-1.2578,-0.1771,4.0000,-0.3025,-1.2387,-0.4213,-0.1723,-0.3224,-0.1477,3.3811,0.7190
-0.1174,-0.2605,-0.1771,-0.0729,-0.3025,-0.1516,-0.4213,2.3149,1.3254,0.0049,-0.3651,-0.4814
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.1808,0.7761,0.0989,-0.4285,-0.4814
-0.4325,0.7367,-0.1771,-0.6549,-0.3025,0.5732,-0.4213,-1.0259,0.7761,-0.0538,-0.8095,-0.5564
-0.3800,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,-1.0259,-0.3224,-0.1242,-0.7460,-0.3313
-0.6098,-0.5930,-0.1771,-0.6913,-0.3025,-0.5139,-0.4213,-0.5241,-0.3224,-0.1712,-0.6825,-0.6914
1.9834,-0.2605,-0.1771,2.8372,-0.3025,-0.1516,-0.4213,1.5534,1.3254,0.0284,1.8572,-0.0312
-0.0123,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.9698,0.0000,0.1341,-0.3651,-0.0312
-0.3537,0.4043,-0.1771,-0.5822,-0.3025,0.5732,-0.4213,-0.8405,0.7761,-0.1594,-0.6508,-0.7064
-0.2487,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1057,-0.0978,0.7761,0.0049,-0.8095,-0.3313
-0.4850,1.0692,-0.1771,-0.7277,-0.3025,1.2979,-0.4213,3.0766,0.0000,-0.0185,-0.6508,-0.6539
-0.3049,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,-0.2472,-0.8732,-0.0420,-0.3968,-0.4814
-0.4916,1.7340,-0.1771,-0.8004,-0.3025,1.2979,-0.1578,-0.2283,-0.8732,0.0402,-0.7143,-0.5564
-0.4850,-1.2578,1.5093,0.5091,1.4350,-1.2387,-0.4213,-0.8962,0.7761,0.0754,0.2064,1.4692
-0.6426,-1.2578,1.5093,-0.3639,1.4350,-1.2387,-0.4213,-0.9882,-0.8732,-0.1947,-0.5238,-0.6314
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,-0.5235,-0.3224,-0.2299,-0.7460,-0.6314
-0.5901,-0.9254,-0.1771,-0.5094,-0.3025,-0.8763,-0.4213,-0.8589,0.7761,-0.1125,-0.6825,1.6192
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-0.9509,-1.4224,-0.1007,-0.3016,-0.6314
-0.4719,0.0719,-0.1771,-0.4367,-0.3025,0.2108,-0.4213,-1.1185,-0.3224,-0.0185,-0.4285,-0.3313
-0.6688,-0.9254,-0.1771,-0.7277,-0.3025,-0.8763,-0.4213,0.2552,-0.8732,0.0284,-0.7905,-0.6314
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.4309,0.7761,-0.0890,-0.1746,0.7190
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,-0.7651,-0.3224,-0.1242,-0.5555,0.4189
-0.6294,-1.2578,1.5093,-0.2912,1.4350,-1.2387,-0.4213,-1.1181,0.2269,-0.0772,-0.3016,0.2688
4.0000,1.7340,-0.1771,3.0554,-0.3025,1.6603,4.0000,1.0539,-0.3224,0.0636,2.7461,1.4692
-0.5507,0.7367,-0.1771,-0.8004,-0.3025,0.9355,-0.4213,-0.9314,-0.8732,-0.0303,-0.8413,-0.6764
0.5654,1.7340,-0.1771,-0.2184,-0.3025,2.0226,-0.4213,-0.0045,0.2269,-0.0303,-0.5555,-0.4814
0.0467,2.0664,-0.1771,-0.5458,-0.3025,2.0226,0.3033,1.1095,0.7761,-0.1007,-0.6825,-0.6314
-0.4850,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.9313,2.4254,-0.1829,-0.8095,-0.6314
-0.6505,-0.2605,-0.1771,-0.8295,-0.3025,-0.1516,-0.4213,0.1260,4.0000,0.0049,-0.8730,0.7190
-0.1699,0.4043,-0.1771,-0.3639,-0.3025,0.5732,-0.4213,-0.1144,0.2269,-0.1829,-0.4285,-0.6614
-0.5073,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.5413,-0.3224,-0.1477,-0.6190,-0.6614
0.3028,-0.9254,-0.1771,1.9641,-0.3025,-0.8763,-0.4213,-0.0040,0.7761,0.0167,1.5397,2.2193
