livePlace,totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,occupation,brandModel,due,totalReturnNum,toBeReturnAmoun,carNum,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,age,carEstimatePrice,personalIncome
广东省 广州,380000.00,9,20.00,40000.00,1,广州**信息科技公司,北京现代,30,8,40666.67,1,177086062000,0,1259596800000,0,41,40000.0,30000.0
广东省 广州,180000.00,4,18.00,45000.00,-9,广州**药业股份有限公司,本田,15,3,45337.50,1,119284894000,0,1385827200000,0,29,105000.0,20000.0
广东省 广州,4550000.00,10,20.00,450000.00,1,广州**投资有限公司,奥迪,30,9,355833.33,1,340280989000,0,1322668800000,0,47,600000.0,150000.0
广东省 广州,2900000.00,8,20.00,400000.00,1,广州**皮鞋公司,宝马,30,7,279583.33,1,190305086000,0,1259596800000,0,43,410000.0,200000.0
广东省 佛山,1740000.00,6,20.00,270000.00,-9,佛山**冷冻食品公司,宝马,30,6,0.00,1,171988361000,0,1385827200000,0,42,400000.0,50000.0
广东省 佛山,940000.00,9,20.00,110000.00,1,佛山**策划工作室,丰田,30,9,0.00,1,129911678000,0,1259596800000,0,33,140000.0,100000.0
广东省 广州,1000000.00,10,20.00,100000.00,1,广州**保险代理有限公司,马自达,30,10,0.00,1,190305381000,0,1291132800000,0,38,80000.0,20000.0
广东省 广州,1600000.00,5,18.00,300000.00,1,广州**服饰有限公司,梅赛德斯-奔驰,10,5,0.00,1,316535846000,0,1354291200000,0,47,800000.0,200000.0
广东省 佛山,180000.00,3,20.00,60000.00,-9,佛山**烟酒经营部,东风日产,30,3,0.00,1,474395392000,0,1385827200000,0,39,100000.0,20000.0
广东省 广州,605000.00,11,20.00,55000.00,1,广州**食品贸易公司,东风日产-轩逸,30,10,55916.67,1,348165081000,0,1259596800000,0,32,60000.0,10000.0
广东省 广州,100000.00,2,20.00,45000.00,-9,广州市**鞋材厂,起亚,30,2,0.00,1,203531556000,0,1354291200000,0,36,80000.0,20000.0
广东省 广州,130000.00,3,20.00,40000.00,1,广州**皮具公司,三菱,30,3,0.00,1,266690009000,0,1259596800000,0,27,60000.0,30000.0
广东省 广州,145000.00,5,20.00,30000.00,1,广州**生物科技公司,荣威,30,4,25416.67,1,48443671000,0,1259596800000,0,54,38000.0,18000.0
广东省 佛山,235000.00,7,20.00,30000.00,1,佛山**窗帘经营部,比亚迪,30,6,30500.00,1,90520550000,0,1354291200000,0,36,50000.0,6000.0
广东省 广州,2400000.00,6,20.00,400000.00,1,广州市**修理部,丰田,30,5,406666.67,1,122207382000,0,1259596800000,0,41,350000.0,150000.0
湖北省 武汉,520000.00,2,22.00,260000.00,1,武汉**酒店管理有限责任公司,奥迪,90,1,264333.33,1,82650564000,0,1196438400000,0,61,325000.0,100000.0
广东省 佛山,350000.00,4,20.00,110000.00,-9,佛山市**酒楼,本田,30,3,81333.33,1,74788484000,0,1354291200000,0,33,180000.0,60000.0
广东省 佛山,108000.00,2,20.00,54000.00,1,佛山**国有股份公司,奔驰精灵,30,2,0.00,1,230049617000,0,1322668800000,0,31,70000.0,-9
广东省 佛山,190164.00,5,20.00,36600.00,1,佛山**建筑设计院,北京现代,30,5,0.00,1,132676952000,0,1354291200000,0,33,42000.0,3200.0
广东省 佛山,320000.00,4,20.00,100000.00,-9,佛山**贸易有限公司,傲虎,30,3,61000.00,1,80152207000,0,1228060800000,0,32,130000.0,22000.0
广东省 佛山,160000.00,2,22.00,80000.00,-9,佛山**酒楼有限公司,起亚,90,1,81333.33,1,17080410000,0,1322668800000,0,28,100000.0,150000.0
广东省 广州,3500000.00,7,20.00,500000.00,1,广州**服饰有限公司,雷克萨斯,30,6,508333.33,1,161692184000,0,1291132800000,0,38,430000.0,200000.0
湖南省 长沙,500000.00,2,22.00,250000.00,1,长沙**事业单位,宝马,90,1,254166.67,1,379938689000,0,1322668800000,0,34,480000.0,18000.0
广东省 中山市,900000.00,2,18.00,450000.00,1,中山**电子有限公司,梅赛德斯-奔驰,15,2,0.00,1,69590112000,0,1354291200000,0,43,840000.0,350000.0
湖南省 长沙,220000.00,2,22.00,110000.00,1,长沙市**渔具店,奥迪,90,1,111833.33,1,64333821000,0,1322668800000,0,24,200000.0,30000.0
广东省 广州,75000.00,1,22.00,75000.00,1,广州**妇婴用品店,本田思威,90,1,0.00,1,201105203000,0,1385827200000,0,35,155000.0,40000.0
广东省 惠州,40000.00,1,22.00,40000.00,1,惠州**事业单位,锋范,90,1,0.00,1,522081283000,0,1354291200000,0,39,70000.0,40000.0
广东省 佛山,450000.00,5,20.00,90000.00,1,佛山**皮革店,凯迪拉克,30,4,91500.00,1,190658245000,0,1385827200000,0,51,240000.0,150000.0
广东省 佛山,300000.00,2,20.00,150000.00,1,佛山**幼儿园,英菲尼迪,30,2,0.00,1,364487344000,0,1291132800000,0,35,170000.0,6000.0
湖南省 长沙,150000.00,1,22.00,150000.00,-9,长沙**装修工程公司,别克,90,1,0.00,1,64506640000,0,1417363200000,0,46,190000.0,40000.0
广东省 佛山,1545000.00,11,20.00,110000.00,1,佛山**房产投资公司,奥迪,30,10,96583.33,1,51460306000,0,1259596800000,0,52,240000.0,12000.0
广东省 佛山,700000.00,7,20.00,100000.00,1,佛山市**咖啡店,丰田,30,7,0.00,1,146154771000,0,1385827200000,0,24,180000.0,6500.0
广东省 佛山,800000.00,8,20.00,90000.00,1,佛山**家具有限公司,福特,30,7,91500.00,1,104078055000,0,1385827200000,0,27,130000.0,18000.0
广东省 东莞市,70000.00,1,22.00,70000.00,1,东莞**机械经营部,东风日产,90,1,0.00,1,253895717000,0,1354291200000,0,26,85000.0,13000.0
广东省 佛山,275000.00,5,20.00,55000.00,-9,佛山**家具有限公司,丰田,30,4,55916.67,1,75047791000,0,1196438400000,0,41,70000.0,50000.0
湖南省 长沙,90000.00,2,22.00,50000.00,1,长沙市**宾馆,起亚,90,1,40666.67,1,32971126000,0,1354291200000,0,29,125000.0,13000.0
广东省 惠州,70000.00,2,22.00,35000.00,1,惠州市**电子厂,骊威,90,1,35583.33,1,22603177000,0,1196438400000,0,33,38000.0,40000.0
广东省 广州,1200000.00,6,20.00,200000.00,1,广州**国际物流公司,宝马,30,6,0.00,1,474978572000,0,1322668800000,0,43,280000.0,100000.0
广东省 佛山,660000.00,5,20.00,140000.00,1,佛山**海鲜店,傲虎,30,4,101666.67,1,469794652000,0,1291132800000,0,35,160000.0,60000.0
广东省 佛山,600000.00,4,20.00,150000.00,1,佛山**咨询服务部,宝马,30,4,0.00,1,56903350000,0,1385827200000,0,29,270000.0,30000.0
广东省 广州,1480000.00,12,20.00,110000.00,1,广州**服装公司,克莱斯勒,30,11,111833.33,1,167322620000,0,1228060800000,0,43,110000.0,130000.0
广东省 佛山,440000.00,8,20.00,40000.00,1,佛山**家具公司,丰田,30,8,0.00,1,372522719000,0,1196438400000,0,46,100000.0,150000.0
广东省 佛山,520000.00,4,18.00,110000.00,-9,佛山**五金工具经营部,宝马,15,4,0.00,1,33143693000,0,1385827200000,0,29,250000.0,50000.0
广东省 佛山,320000.00,4,20.00,80000.00,1,佛山**家具厂,东风雪铁龙,30,4,0.00,1,85854594000,0,1354291200000,0,39,120000.0,100000.0
广东省 广州,280000.00,7,20.00,50000.00,1,广州**机关事业单位,丰田,30,6,30500.00,1,159381076000,0,1354291200000,0,28,70000.0,4500.0
广东省 佛山,295000.00,9,20.00,30000.00,1,佛山**纺织品有限公司,本田,30,8,30500.00,1,151605146000,0,1228060800000,0,35,45000.0,20000.0
广东省 肇庆,81000.00,3,20.00,27000.00,1,肇庆**事业单位,北京现代,30,3,0.00,1,59668682000,0,1259596800000,0,27,50000.0,7800.0
广东省 广州,100000.00,2,18.00,50000.00,1,广州**贸易有限公司,本田思铂睿,15,1,50375.00,1,-811416000,0,1259596800000,0,41,105000.0,20000.0
广东省 广州,50000.00,1,22.00,50000.00,1,广州**建筑工程有限公司,丰田,90,1,0.00,1,154621979000,0,1291132800000,0,40,55000.0,18000.0
广东省 东莞市,350000.00,2,22.00,200000.00,1,东莞**货物运输有限公司,途锐,90,1,152500.00,1,54743368000,0,1196438400000,0,39,230000.0,150000.0
广东省 肇庆,1080000.00,6,20.00,180000.00,1,高要市**五金厂,宝马,30,5,183000.00,1,165076357000,0,1228060800000,0,38,170000.0,100000.0
广东省 佛山,630000.00,7,20.00,90000.00,1,佛山***加工厂,丰田,30,7,0.00,1,67790045000,0,1385827200000,0,29,180000.0,100000.0
广东省 佛山,560000.00,8,20.00,70000.00,1,佛山**有机硅厂,丰田,30,7,71166.67,1,236183771000,0,1196438400000,0,38,80000.0,15000.0
广东省 佛山,100000.00,1,22.00,100000.00,1,佛山**布料公司,宝马,90,1,0.00,1,4718264000,0,1385827200000,0,27,200000.0,11000.0
广东省 中山市,114000.00,2,22.00,60000.00,1,中山**灯饰有限公司,蒙迪欧,90,1,54900.00,1,115223943000,0,1354291200000,0,35,131000.0,15000.0
广东省 佛山,450000.00,8,20.00,50000.00,1,佛山**卫浴有限公司,广菲亚特,30,7,50833.33,1,25800016000,0,1322668800000,0,33,70000.0,20000.0
广东省 佛山,3150000.00,9,20.00,350000.00,1,佛山**金属材料厂,宝马,30,8,355833.33,1,275934566000,0,1354291200000,0,22,600000.0,100000.0
湖南省 长沙,300000.00,2,22.00,150000.00,-9,长沙**投资有限公司,指南者,90,1,152500.00,1,120760265000,0,1354291200000,0,57,170000.0,30000.0
广东省 广州,190000.00,2,22.00,100000.00,-9,广州市**制衣厂,雅阁,90,1,91500.00,1,191608349000,0,1354291200000,0,27,140000.0,40000.0
广东省 佛山,303000.00,9,20.00,32000.00,1,深圳**装饰有限公司佛山分公司,海马,30,8,32533.33,1,78597216000,0,1385827200000,0,30,60000.0,19000.0
广东省 广州,550000.00,11,20.00,50000.00,1,广州**纸制品公司,红旗,30,10,50833.33,1,278612920000,0,1259596800000,0,38,50000.0,20000.0
广东省 广州,700000.00,8,20.00,120000.00,1,广州**信息科技有限公司,丰田,30,5,111833.33,1,118319289000,0,1291132800000,0,27,140000.0,50000.0
广东省 广州,660000.00,6,20.00,110000.00,-9,广州**服饰有限公司,长城哈弗,30,6,0.00,1,341749787000,0,1385827200000,0,35,110000.0,20000.0
湖南省 长沙,60000.00,1,22.00,60000.00,1,浏阳市**花炮厂,东风日产,90,1,0.00,1,247141885000,0,1322668800000,0,50,105000.0,90000.0
广东省 中山市,60000.00,1,22.00,60000.00,-9,中山**建筑工程有限公司,丰田,90,1,0.00,1,57753201000,0,1322668800000,0,45,130000.0,88000.0
广东省 广州,1040000.00,13,20.00,80000.00,-9,广州**建筑公司,北京现代,30,12,81333.33,1,157566794000,0,1291132800000,0,41,75000.0,-9
广东省 佛山,570000.00,9,20.00,60000.00,-9,佛山**贸易有限公司,本田,30,8,55916.67,1,91989253000,0,1385827200000,0,29,90000.0,10000.0
广东省 广州,420000.00,9,20.00,45000.00,-9,**汽车玻璃公司,长安福特,30,8,45750.00,1,170786112000,0,1196438400000,0,38,70000.0,15000.0
广东省 广州,630000.00,5,20.00,120000.00,1,广州**物流运输公司,丰田,30,4,122000.00,1,318335303000,0,1291132800000,0,39,150000.0,35000.0
广东省 佛山,500000.00,5,20.00,100000.00,1,佛山**不锈钢有限公司,丰田,30,5,0.00,1,147522573000,0,1259596800000,0,23,200000.0,10000.0
广东省 中山市,630960.00,6,20.00,108000.00,-9,中山**灯饰玻璃厂,东风日产,30,5,88938.00,1,255277703000,0,1291132800000,0,38,150000.0,50000.0
广东省 中山市,240000.00,3,20.00,80000.00,-9,中山**汽车销售有限公司,江铃,30,3,0.00,1,129047352000,0,1385827200000,0,28,90000.0,12000.0
广东省 广州,830000.00,11,20.00,80000.00,1,广州**玻璃工艺厂,东风日产,30,10,61000.00,1,123949820000,0,1322668800000,0,38,130000.0,20000.0
广东省 广州,630000.00,7,20.00,80000.00,-9,广州**机电设备公司,傲虎,30,6,71166.67,1,124036240000,0,1259596800000,0,36,150000.0,50000.0
广东省 广州,280000.00,4,22.00,70000.00,1,广州**皮革有限公司,大众迈腾,90,3,71166.67,1,16122729000,0,1259596800000,0,30,80000.0,100000.0
广东省 佛山,256000.00,5,20.00,55000.00,1,佛山**五金不锈钢厨具厂,传祺,30,4,36600.00,1,244996405000,0,1385827200000,0,41,70000.0,8000.0
广东省 东莞市,270000.00,5,20.00,50000.00,-9,东莞**货运代理有限公司,轩逸,30,4,40666.67,1,216037823000,0,1259596800000,0,46,70000.0,26000.0
广东省 惠州,50000.00,1,22.00,50000.00,-9,惠州市**酒店,东风日产,90,1,0.00,1,89807490000,0,1322668800000,0,36,110000.0,100000.0
湖南省 长沙,360000.00,2,22.00,180000.00,1,长沙**俱乐部有限公司,宝马,90,1,183000.00,1,210781823000,0,1322668800000,0,36,205000.0,80000.0
广东省 惠州,190000.00,2,22.00,100000.00,-9,惠州**建材有限公司,蒙迪欧,90,1,91500.00,1,113581911000,0,1354291200000,0,26,110000.0,110000.0
广东省 广州,280000.00,1,18.00,280000.00,1,广州**设计有限公司,宝马,10,1,0.00,1,300206101000,0,1385827200000,0,32,300000.0,9000.0
广东省 广州,70000.00,1,18.00,70000.00,1,广州**贸易有限公司,凯迪拉克,10,1,0.00,1,34526120000,0,1228060800000,0,33,80000.0,100000.0
广东省 佛山,150000.00,3,20.00,50000.00,1,佛山**家电维修公司,高尔夫,30,3,0.00,1,147717014000,0,1291132800000,0,39,70000.0,40000.0
广东省 广州,330000.00,6,20.00,50000.00,-9, 广州市**海鲜店,大众,30,6,0.00,1,45073880000,0,1354291200000,0,26,75000.0,8000.0
广东省 广州,130000.00,5,20.00,30000.00,1,广州**运输有限公司,丰田,30,4,20333.33,1,347473925000,0,1228060800000,0,44,40000.0,29000.0
广东省 深圳,1096000.00,8,20.00,140000.00,1,深圳**视听设备公司,大众速腾,30,7,117933.33,1,221308220000,0,1322668800000,0,39,110000.0,30000.0
广东省 深圳,160000.00,2,22.00,80000.00,-9,深圳**运输有限公司,沃尔沃,90,1,81333.33,1,61036270000,0,1385827200000,0,24,190000.0,100000.0
广东省 中山市,200000.00,1,18.00,200000.00,1,中山**建材经营部,丰田,15,1,0.00,1,13602941000,0,1259596800000,0,40,202000.0,30000.0
湖南省 长沙,150000.00,1,22.00,150000.00,1,湖南**铝业有限公司,神行者,90,1,0.00,1,92586605000,0,1291132800000,0,23,230000.0,30000.0
广东省 广州,720000.00,7,20.00,120000.00,1,广州市**银行,丰田,30,6,81333.33,1,208276263000,0,1259596800000,0,39,100000.0,27000.0
广东省 广州,720000.00,6,20.00,80000.00,1,广州**贸易有限公司,奥迪,30,5,81333.33,1,224001136000,0,1228060800000,0,49,170000.0,50000.0
北京 北京市,140000.00,2,22.00,70000.00,1,北京**培训学校,马自达,90,1,71166.67,1,113668430000,0,1385827200000,0,43,105000.0,12000.0
广东省 中山市,65000.00,1,22.00,65000.00,-9,中山市**家具厂,一,90,1,0.00,1,34612504000,0,1385827200000,0,38,98000.0,28000.0
湖南省 长沙,70000.00,2,22.00,40000.00,1,长沙**农家饭店,北京现代,90,1,30500.00,1,118938984000,0,1322668800000,0,35,55000.0,12000.0
广东省 惠州,35000.00,1,22.00,35000.00,1,惠州**市场肉类档口,明锐,90,1,0.00,1,71419036000,0,1417363200000,0,22,75000.0,25000.0
广东省 惠州,160000.00,4,18.00,40000.00,-9,惠州**五金日杂经营店,东风日产,15,4,0.00,1,176812883000,0,1385827200000,0,41,90000.0,20000.0
广东省 佛山,806000.00,10,20.00,90000.00,1,佛山**服饰有限公司,新甲壳虫,30,9,0.00,1,295108204000,0,1259596800000,0,43,90000.0,20000.0
湖南省 长沙,150000.00,2,20.00,75000.00,-9,长沙市**4S店,东风日产,30,2,0.00,1,82132263000,0,1385827200000,0,23,85000.0,10000.0
广东省 惠州,275000.00,5,20.00,70000.00,1,惠州**镇政府,丰田,30,4,25416.67,1,476548349000,0,1164902400000,0,40,55000.0,10000.0
湖南省 长沙,133000.00,2,22.00,70000.00,1,长沙**知识产权代理有限公司,本田雅阁,90,1,64050.00,1,89994825000,0,1259596800000,0,30,100000.0,28000.0
广东省 广州,760000.00,10,20.00,60000.00,1,广州市**塑料厂,丰田,30,9,61000.00,1,205684498000,0,1291132800000,0,47,110000.0,40000.0
广东省 东莞市,50000.00,1,22.00,50000.00,1,东莞**鞋材有限公司,东风日产,90,1,0.00,1,263572576000,0,1322668800000,0,43,65000.0,400000.0
广东省 广州,260000.00,6,20.00,40000.00,-9,广州**学院食堂,雪佛兰,30,5,40666.67,1,11111867000,0,1259596800000,0,28,50000.0,30000.0
广东省 东莞市,105000.00,4,20.00,30000.00,1,东莞**制衣厂,丰田,30,3,21350.00,1,79454329000,0,1291132800000,0,40,45000.0,5000.0
广东省 惠州,127000.00,5,20.00,25000.00,1,惠州**出租屋,福克斯,30,4,22366.67,1,-9,0,1354291200000,0,46,70000.0,10000.0
广东省 广州,280000.00,7,20.00,40000.00,1,广州**工艺饰品公司,福克斯牌,30,7,0.00,1,47925121000,0,1322668800000,0,30,50000.0,30000.0
广东省 佛山,150000.00,2,22.00,80000.00,-9,佛山**科技有限公司,丰田,90,1,71166.67,1,13790481000,0,1259596800000,0,34,90000.0,50000.0
广东省 东莞市,680000.00,5,20.00,170000.00,1,东莞**贸易有限公司,梅赛德斯-奔驰,30,4,0.00,1,290097012000,0,1354291200000,0,43,280000.0,500000.0
广东省 中山市,377400.00,4,20.00,97200.00,-9,中山**电子有限公司,宝马,30,3,76250.00,1,11370717000,0,1291132800000,0,30,210000.0,60000.0
广东省 佛山,180000.00,3,20.00,60000.00,-9,佛山**烟酒经营部,东风日产,30,3,0.00,1,476980199000,0,1385827200000,0,39,100000.0,20000.0
广东省 广州,380000.00,9,20.00,40000.00,1,广州**信息科技公司,北京现代,30,8,40666.67,1,179937436000,0,1259596800000,0,41,40000.0,30000.0
广东省 佛山,940000.00,9,20.00,80000.00,1,佛山**策划工作室,丰田,30,9,0.00,1,132596983000,0,1259596800000,0,33,140000.0,100000.0
广东省 广州,480000.00,8,20.00,60000.00,-9,广州**五金商行,东风日产-骊威,30,7,61000.00,1,119550830000,0,1322668800000,0,22,50000.0,10000.0
广东省 东莞市,280000.00,2,20.00,140000.00,1,东莞**酒业有限公司,神行者,30,2,0.00,1,109074852000,0,1354291200000,0,32,310000.0,300000.0
广东省 广州,240000.00,4,20.00,60000.00,1,广州**洗涤用品公司,丰田,30,3,61000.00,1,477225341000,0,1291132800000,0,38,65000.0,20000.0
广东省 佛山,235000.00,4,20.00,60000.00,1,佛山**商务信息有限公司,轩逸,30,3,55916.67,1,69590198000,0,1291132800000,0,27,60000.0,40000.0
广东省 广州,360000.00,8,20.00,45000.00,-9,广州**金属工艺品有限公司,马自达,30,7,45750.00,1,151238280000,0,1291132800000,0,41,70000.0,40000.0
广东省 佛山,190164.00,5,20.00,33564.00,1,佛山**建筑设计院,北京现代,30,5,0.00,1,135340710000,0,1354291200000,0,33,42000.0,3200.0
广东省 佛山,235000.00,7,20.00,30000.00,1,佛山**窗帘经营部,比亚迪,30,6,30500.00,1,93350348000,0,1354291200000,0,36,50000.0,6000.0
广东省 广州,3500000.00,7,20.00,500000.00,1,广州**服饰有限公司,雷克萨斯,30,6,508333.33,1,164298586000,0,1291132800000,0,38,430000.0,200000.0
广东省 东莞市,1200000.00,4,20.00,300000.00,1,东莞**汽车有限公司,梅赛德斯-奔驰,30,3,305000.00,1,251217107000,0,1259596800000,0,44,280000.0,100000.0
广东省 深圳,1900000.00,10,20.00,170000.00,1,深圳**配件公司,大众,30,9,172833.33,1,148574013000,0,1259596800000,0,33,190000.0,50000.0
广东省 佛山,1350000.00,9,20.00,150000.00,1,佛山市**服装店,丰田,30,8,152500.00,1,151252511000,0,1385827200000,0,22,180000.0,8000.0
广东省 广州,600000.00,5,20.00,150000.00,1,广州**房地产开发有限公司,别克,30,3,152500.00,1,156522987000,0,1291132800000,0,33,110000.0,50000.0
广东省 广州,1050000.00,7,20.00,150000.00,1,广州**电子有限公司,本田,30,6,152500.00,1,340555075000,0,1322668800000,0,41,150000.0,50000.0
广东省 佛山,1545000.00,11,20.00,110000.00,1,佛山**房产投资公司,奥迪,30,10,96583.33,1,53879941000,0,1259596800000,0,52,240000.0,12000.0
广东省 广州,320000.00,4,20.00,80000.00,1,广州**贸易有限公司,轩逸,30,3,81333.33,1,190478592000,0,1291132800000,0,36,70000.0,20000.0
广东省 佛山,350000.00,4,20.00,80000.00,-9,佛山市**酒楼,本田,30,3,81333.33,1,77467424000,0,1354291200000,0,33,180000.0,60000.0
广东省 佛山,108000.00,2,20.00,54000.00,1,佛山**国有股份公司,奔驰精灵,30,2,0.00,1,232728250000,0,1322668800000,0,31,70000.0,-9
广东省 佛山,800000.00,8,20.00,90000.00,1,佛山**家具有限公司,福特,30,7,91500.00,1,106504164000,0,1385827200000,0,27,130000.0,18000.0
广东省 佛山,450000.00,5,20.00,90000.00,1,佛山**皮革店,凯迪拉克,30,4,91500.00,1,193163457000,0,1385827200000,0,51,240000.0,150000.0
广东省 佛山,700000.00,7,20.00,90000.00,1,佛山市**咖啡店,丰田,30,7,0.00,1,148581232000,0,1385827200000,0,24,180000.0,6500.0
广东省 佛山,275000.00,5,20.00,55000.00,-9,佛山**家具有限公司,丰田,30,4,55916.67,1,77474067000,0,1196438400000,0,41,70000.0,50000.0
广东省 广州,160000.00,4,20.00,40000.00,1,广州**铁道公司,雪佛兰,30,3,40666.67,1,556216524000,0,1291132800000,0,39,45000.0,14000.0
广东省 广州,880000.00,1,8.00,880000.00,1,新年吉祥标,-9,10,1,0.00,1,1247347000,0,-9,0,0,-9,-9
广东省 广州,880000.00,1,8.00,880000.00,1,新年吉祥标,-9,10,1,0.00,1,1247440000,0,-9,0,0,-9,-9
广东省 广州,880000.00,1,8.00,880000.00,1,新年吉祥标,-9,10,1,0.00,1,1247493000,0,-9,0,0,-9,-9
广东省 广州,880000.00,1,8.00,880000.00,1,新年吉祥标,-9,10,1,0.00,1,1247539000,0,-9,0,0,-9,-9
广东省 广州,880000.00,1,8.00,880000.00,1,新年吉祥标,-9,10,1,0.00,1,1247629000,0,-9,0,0,-9,-9
广东省 佛山,1920000.00,6,20.00,320000.00,-9,佛山**皮革制品公司,讴歌,30,5,325333.33,1,270469813000,0,1259596800000,0,39,330000.0,50000.0
广东省 惠州,500000.00,2,20.00,250000.00,1,惠东县**纸盒加工厂,丰田,30,2,0.00,1,104754697000,0,1354291200000,0,41,220000.0,60000.0
广东省 佛山,980000.00,5,20.00,200000.00,-9,佛山**投资管理有限公司,奥迪,30,4,183000.00,1,136290768000,0,1259596800000,0,34,220000.0,50000.0
广东省 惠州,600000.00,4,20.00,150000.00,1,惠州市吉隆**宾馆,奥迪Q5,30,3,81333.33,1,194092456000,0,1322668800000,0,37,300000.0,30000.0
广东省 佛山,660000.00,5,20.00,140000.00,1,佛山**海鲜店,傲虎,30,4,101666.67,1,472991733000,0,1291132800000,0,35,160000.0,60000.0
广东省 广州,1480000.00,12,20.00,110000.00,1,广州**服装公司,克莱斯勒,30,11,111833.33,1,170505412000,0,1228060800000,0,43,110000.0,130000.0
广东省 广州,340000.00,4,20.00,90000.00,-9,广州**鞋业有限公司,东风日产,30,3,81333.33,1,267791893000,0,1291132800000,0,45,100000.0,15000.0
广东省 佛山,320000.00,4,20.00,80000.00,1,佛山**电器有限公司,本田-奥德赛,30,3,81333.33,1,415017591000,0,1164902400000,0,49,70000.0,50000.0
广东省 佛山,320000.00,4,20.00,80000.00,1,佛山**家具厂,东风雪铁龙,30,4,0.00,1,89030489000,0,1354291200000,0,39,120000.0,100000.0
广东省 广州,450000.00,6,20.00,70000.00,-9,广州**服装厂,本田奥德赛,30,5,71166.67,1,302006565000,0,1291132800000,0,42,100000.0,60000.0
广东省 惠州,237000.00,4,20.00,60000.00,-9,惠州市**电子厂,杰德,30,3,57950.00,1,107433785000,0,1385827200000,0,34,125000.0,70000.0
广东省 广州,2250000.00,9,20.00,250000.00,1,广州**物流有限公司,丰田,30,9,0.00,1,194106606000,0,1291132800000,0,42,220000.0,100000.0
广东省 广州,1200000.00,6,20.00,200000.00,1,广州**国际物流公司,宝马,30,6,0.00,1,478189871000,0,1322668800000,0,43,280000.0,100000.0
广东省 肇庆,1080000.00,6,20.00,180000.00,1,高要市**五金厂,宝马,30,5,183000.00,1,167841166000,0,1228060800000,0,38,170000.0,100000.0
广东省 佛山,600000.00,4,20.00,150000.00,1,佛山**咨询服务部,宝马,30,4,0.00,1,60100477000,0,1385827200000,0,30,270000.0,30000.0
广东省 佛山,600000.00,4,20.00,150000.00,-9,佛山**货运代理有限公司,奥迪,30,3,152500.00,1,107447761000,0,1354291200000,0,29,340000.0,150000.0
广东省 广州,800000.00,4,20.00,150000.00,1,广州**商务有限公司,宝马,30,4,0.00,1,246897460000,0,1259596800000,0,33,220000.0,30000.0
广东省 佛山,960000.00,8,20.00,120000.00,1,佛山**金属回收公司,宝马,30,7,122000.00,1,146932744000,0,1322668800000,0,33,200000.0,30000.0
广东省 中山市,1110000.00,11,20.00,90000.00,1,中山**电器制造厂,丰田,30,10,91500.00,1,144254432000,0,1322668800000,0,43,110000.0,10000.0
广东省 佛山,630000.00,7,20.00,90000.00,1,佛山***加工厂,丰田,30,7,0.00,1,70555306000,0,1385827200000,0,29,180000.0,100000.0
广东省 佛山,675000.00,7,20.00,85000.00,1,佛山**工程有限公司,大众,30,6,86416.67,1,44289765000,0,1354291200000,0,24,140000.0,25000.0
广东省 佛山,240000.00,3,20.00,80000.00,1,佛山**金属材料厂,大众,30,3,0.00,1,275755434000,0,1354291200000,0,52,140000.0,20000.0
广东省 佛山,320000.00,4,20.00,80000.00,-9,广东**司法鉴定所,雪佛兰,30,3,81333.33,1,131035497000,0,1385827200000,0,29,90000.0,10000.0
湖南省 长沙,150000.00,3,20.00,50000.00,1,长沙**工程公司,东风标致,30,2,50833.33,1,166113587000,0,1385827200000,0,41,60000.0,30000.0
广东省 中山市,820000.00,4,18.00,210000.00,1,中山**物资购销部,雷克萨斯,10,4,0.00,1,572798760000,0,1322668800000,0,36,210000.0,60000.0
广东省 佛山,480000.00,8,20.00,60000.00,1,佛山**服饰有限公司,别克,30,7,61000.00,1,267813063000,0,1196438400000,0,48,60000.0,30000.0
广东省 广州,660000.00,11,20.00,60000.00,-9, 广州**汽车用品有限公司,大众-宝来,30,10,61000.00,1,115403540000,0,1228060800000,0,41,48000.0,30000.0
广东省 东莞市,360000.00,6,20.00,60000.00,-9,东莞**工程有限公司,东风日产,30,5,50833.33,1,12760402000,0,1322668800000,0,36,90000.0,30000.0
广东省 惠州,226200.00,4,20.00,55400.00,1,博罗县**塑胶制品厂,北京现代,30,3,56323.33,1,112725250000,0,1228060800000,0,45,50000.0,37000.0
广东省 佛山,450000.00,8,20.00,50000.00,1,佛山**卫浴有限公司,广菲亚特,30,7,50833.33,1,28571700000,0,1322668800000,0,33,70000.0,20000.0
广东省 广州,200000.00,5,20.00,40000.00,1,广州**帽业公司,骊威,30,4,40666.67,1,138990955000,0,1322668800000,0,33,70000.0,20000.0
广东省 佛山,376000.00,8,20.00,38000.00,1,佛山**铝业有限公司,北京现代,30,7,38633.33,1,67883811000,0,1354291200000,0,24,100000.0,25000.0
广东省 佛山,295000.00,9,20.00,30000.00,1,佛山**纺织品有限公司,本田,30,8,30500.00,1,154802271000,0,1228060800000,0,35,45000.0,20000.0
广东省 广州,280000.00,7,20.00,30000.00,1,广州**机关事业单位,丰田,30,6,30500.00,1,162578295000,0,1354291200000,0,28,65000.0,4500.0
广东省 肇庆,81000.00,3,20.00,27000.00,1,肇庆**事业单位,北京现代,30,3,0.00,1,62786312000,0,1259596800000,0,27,50000.0,7800.0
